Condition,ReadCode,CleansedReadCode,Term
Arthrosis,N0526,N052600,"Localised, secondary osteoarthritis of the lower leg"
Arthrosis,N0527,N052700,"Localised, secondary osteoarthritis of the ankle and foot"
Arthrosis,N0528,N052800,"Localised, secondary osteoarthritis of other specified site"
Arthrosis,N052z,N052z00,"Localised, secondary osteoarthritis NOS"
Arthrosis,N053,N053.00,"Localised osteoarthritis, unspecified"
Arthrosis,N0530,N053000,"Localised osteoarthritis, unspecified, of unspecified site"
Arthrosis,N0532,N053200,"Localised osteoarthritis, unspecified, of the upper arm"
Arthrosis,N0533,N053300,"Localised osteoarthritis, unspecified, of the forearm"
Arthrosis,N0534,N053400,"Localised osteoarthritis, unspecified, of the hand"
Arthrosis,N0535,N053500,"Localised osteoarthritis, unspecified, pelvic region/thigh"
Arthrosis,N0535-2,N053512,Hip osteoarthitis NOS
Arthrosis,N0536,N053600,"Localised osteoarthritis, unspecified, of the lower leg"
Arthrosis,N0536-1,N053611,Patellofemoral osteoarthritis
Arthrosis,N0537,N053700,"Localised osteoarthritis, unspecified, of the ankle and foot"
Arthrosis,N0538,N053800,"Localised osteoarthritis, unspecified, of other spec site"
Arthrosis,N0539,N053900,"Arthrosis of first carpometacarpal joint, unspecified"
Arthrosis,N053z,N053z00,"Localised osteoarthritis, unspecified, NOS"
Arthrosis,N054,N054.00,"Oligoarticular osteoarthritis, unspecified"
Arthrosis,N0540,N054000,"Oligoarticular osteoarthritis, unspec, of unspecified sites"
Arthrosis,N0541,N054100,"Oligoarticular osteoarthritis, unspecified, of shoulder"
Arthrosis,N0542,N054200,"Oligoarticular osteoarthritis, unspecified, of upper arm"
Arthrosis,N0544,N054400,"Oligoarticular osteoarthritis, unspecified, of hand"
Arthrosis,N0545,N054500,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
Arthrosis,N0546,N054600,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Arthrosis,N0547,N054700,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Arthrosis,N0548,N054800,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Arthrosis,N0549,N054900,"Oligoarticular osteoarthritis, unspecified, multiple sites"
Arthrosis,N054z,N054z00,"Osteoarthritis of more than one site, unspecified, NOS"
Arthrosis,N05z,N05z.00,Osteoarthritis NOS
Arthrosis,N05z-1,N05z.11,Joint degeneration
Arthrosis,N05z0,N05z000,"Osteoarthritis NOS, of unspecified site"
Arthrosis,N05z4,N05z400,"Osteoarthritis NOS, of the hand"
Arthrosis,N05z4-1,N05z411,Finger osteoarthritis NOS
Arthrosis,N05z4-2,N05z412,Thumb osteoarthritis NOS
Arthrosis,N05z5,N05z500,"Osteoarthritis NOS, pelvic region/thigh"
Arthrosis,N05z5-1,N05z511,Hip osteoarthritis NOS
Arthrosis,N05z6,N05z600,"Osteoarthritis NOS, of the lower leg"
Arthrosis,N05z6-1,N05z611,Knee osteoarthritis NOS
Arthrosis,N05z7,N05z700,"Osteoarthritis NOS, of ankle and foot"
Arthrosis,N05z7-1,N05z711,Ankle osteoarthritis NOS
Arthrosis,N05z7-2,N05z712,Foot osteoarthritis NOS
Arthrosis,N05z7-3,N05z713,Toe osteoarthritis NOS
Arthrosis,N05z8,N05z800,"Osteoarthritis NOS, other specified site"
Arthrosis,N05zB,N05zB00,"Osteoarthritis NOS, of acromioclavicular joint"
Arthrosis,N05zC,N05zC00,"Osteoarthritis NOS, of elbow"
Arthrosis,N05zD,N05zD00,"Osteoarthritis NOS, of distal radio-ulnar joint"
Arthrosis,N05zE,N05zE00,"Osteoarthritis NOS, of wrist"
Arthrosis,N05zF,N05zF00,"Osteoarthritis NOS, of MCP joint"
Arthrosis,N05zG,N05zG00,"Osteoarthritis NOS, of PIP joint of finger"
Arthrosis,N05zH,N05zH00,"Osteoarthritis NOS, of DIP joint of finger"
Arthrosis,N05zJ,N05zJ00,"Osteoarthritis NOS, of hip"
Arthrosis,N05zK,N05zK00,"Osteoarthritis NOS, of sacro-iliac joint"
Arthrosis,N05zL,N05zL00,"Osteoarthritis NOS, of knee"
Arthrosis,N05zM,N05zM00,"Osteoarthritis NOS, of tibio-fibular joint"
Arthrosis,N05zN,N05zN00,"Osteoarthritis NOS, of ankle"
Arthrosis,N05zP,N05zP00,"Osteoarthritis NOS, of subtalar joint"
Arthrosis,N05zQ,N05zQ00,"Osteoarthritis NOS, of talonavicular joint"
Arthrosis,N05zR,N05zR00,"Osteoarthritis NOS, of other tarsal joint"
Arthrosis,N05zS,N05zS00,"Osteoarthritis NOS, of 1st MTP joint"
Arthrosis,N05zT,N05zT00,"Osteoarthritis NOS, of lesser MTP joint"
Arthrosis,N05zU,N05zU00,"Osteoarthritis NOS, of IP joint of toe"
Arthrosis,N05zz,N05zz00,Osteoarthritis NOS
Arthrosis,Nyu2,Nyu2.00,[X]Arthrosis
Arthrosis,Nyu20,Nyu2000,[X]Other polyarthrosis
Arthrosis,Nyu21,Nyu2100,[X]Other primary coxarthrosis
Arthrosis,Nyu22,Nyu2200,[X]Other dysplastic coxarthrosis
Arthrosis,Nyu24,Nyu2400,"[X]Other secondary coxarthrosis, bilateral"
Arthrosis,Nyu25,Nyu2500,[X]Other primary gonarthrosis
Arthrosis,Nyu25-1,Nyu2511,[X] Unilateral primary gonarthrosis
Arthrosis,Nyu27,Nyu2700,"[X]Other secondary gonarthrosis, bilateral"
Arthrosis,Nyu28,Nyu2800,[X]Other secondary gonarthrosis
Arthrosis,Nyu28-1,Nyu2811,[X] Unilateral secondary gonarthrosis
Arthrosis,Nyu29,Nyu2900,[X]Other primary arthrosis of first carpometacarpal joint
Arthrosis,Nyu2D,Nyu2D00,[X]Other specified arthrosis
Arthrosis,Nyu2E,Nyu2E00,[X]Other secondary coxarthrosis
Arthrosis,Nyu2E-1,Nyu2E11,[X] Unilateral secondary coxarthrosis
