Condition,ReadCode,CleansedReadCode,Term
Coronary heart disease,G31yz,G31yz00,Other acute and subacute ischaemic heart disease
Coronary heart disease,Gyu32,Gyu3200,Other acute and subacute ischaemic heart disease
Coronary heart disease,G31,G31..00,Other acute and subacute ischaemic heart disease
Coronary heart disease,G3y,G3y..00,Other acute and subacute ischaemic heart disease
Coronary heart disease,G3,G3...00,Other acute and subacute ischaemic heart disease
Coronary heart disease,G3-3,G3...13,Other acute and subacute ischaemic heart disease
Coronary heart disease,G31y,G31y.00,Other acute and subacute ischaemic heart disease
Coronary heart disease,^ESCTIS686025,,Other acute and subacute ischaemic heart disease
Coronary heart disease,G3z,G3z..00,Other acute and subacute ischaemic heart disease
Coronary heart disease,^ESCTPO357639,,Post-myocardial infarction syndrome
Coronary heart disease,G310-1,G310.11,Post-myocardial infarction syndrome
Coronary heart disease,^ESCTPO357637,,Post-myocardial infarction syndrome
Coronary heart disease,G310,G310.00,Post-myocardial infarction syndrome
Coronary heart disease,^ESCTPO357639,,Dressler's syndrome
Coronary heart disease,G310-1,G310.11,Dressler's syndrome
Coronary heart disease,^ESCTPO357637,,Dressler's syndrome
Coronary heart disease,G310,G310.00,Dressler's syndrome
Coronary heart disease,G311-3,G311.13,Preinfarction syndrome
Coronary heart disease,^ESCTIN257153,,Preinfarction syndrome
Coronary heart disease,^ESCTPR257157,,Preinfarction syndrome
Coronary heart disease,G311z,G311z00,Preinfarction syndrome
Coronary heart disease,G3111,G311100,Preinfarction syndrome
Coronary heart disease,G3114,G311400,Preinfarction syndrome
Coronary heart disease,G311-1,G311.11,Preinfarction syndrome
Coronary heart disease,^ESCTPR257156,,Preinfarction syndrome
Coronary heart disease,G311,G311.00,Preinfarction syndrome
Coronary heart disease,G311-3,G311.13,Crescendo angina
Coronary heart disease,^ESCTIN257153,,Crescendo angina
Coronary heart disease,^ESCTPR257157,,Crescendo angina
Coronary heart disease,G311z,G311z00,Crescendo angina
Coronary heart disease,G3111,G311100,Crescendo angina
Coronary heart disease,G3114,G311400,Crescendo angina
Coronary heart disease,G311-1,G311.11,Crescendo angina
Coronary heart disease,^ESCTPR257156,,Crescendo angina
Coronary heart disease,G311,G311.00,Crescendo angina
Coronary heart disease,G311-2,G311.12,Impending infarction
Coronary heart disease,G311-3,G311.13,Unstable angina
Coronary heart disease,^ESCTIN257153,,Unstable angina
Coronary heart disease,^ESCTPR257157,,Unstable angina
Coronary heart disease,G311z,G311z00,Unstable angina
Coronary heart disease,G3111,G311100,Unstable angina
Coronary heart disease,G3114,G311400,Unstable angina
Coronary heart disease,G311-1,G311.11,Unstable angina
Coronary heart disease,^ESCTPR257156,,Unstable angina
Coronary heart disease,G311,G311.00,Unstable angina
Coronary heart disease,G330z,G330z00,Angina at rest
Coronary heart disease,^ESCTAN345879,,Angina at rest
Coronary heart disease,G311-4,G311.14,Angina at rest
Coronary heart disease,G3112,G311200,Angina at rest
Coronary heart disease,G330,G330.00,Angina at rest
Coronary heart disease,^ESCTAB477593,,Myocardial infarction aborted
Coronary heart disease,G3110,G311000,Myocardial infarction aborted
Coronary heart disease,G3110-1,G311011,Myocardial infarction aborted
Coronary heart disease,G312,G312.00,Myocardial infarction aborted
Coronary heart disease,^ESCTAB477593,,MI - Myocardial infarction aborted
Coronary heart disease,G3110,G311000,MI - Myocardial infarction aborted
Coronary heart disease,G3110-1,G311011,MI - Myocardial infarction aborted
Coronary heart disease,G312,G312.00,MI - Myocardial infarction aborted
Coronary heart disease,G3113,G311300,Refractory angina
Coronary heart disease,G311-3,G311.13,Worsening angina
Coronary heart disease,^ESCTIN257153,,Worsening angina
Coronary heart disease,^ESCTPR257157,,Worsening angina
Coronary heart disease,G311z,G311z00,Worsening angina
Coronary heart disease,G3111,G311100,Worsening angina
Coronary heart disease,G3114,G311400,Worsening angina
Coronary heart disease,G311-1,G311.11,Worsening angina
Coronary heart disease,^ESCTPR257156,,Worsening angina
Coronary heart disease,G311,G311.00,Worsening angina
Coronary heart disease,^ESCTAC654611,,Acute coronary syndrome
Coronary heart disease,G3115,G311500,Acute coronary syndrome
Coronary heart disease,^ESCTAB477593,,Coronary thrombosis not resulting in myocardial infarction
Coronary heart disease,G3110,G311000,Coronary thrombosis not resulting in myocardial infarction
Coronary heart disease,G3110-1,G311011,Coronary thrombosis not resulting in myocardial infarction
Coronary heart disease,G312,G312.00,Coronary thrombosis not resulting in myocardial infarction
Coronary heart disease,G31y0,G31y000,Acute coronary insufficiency
Coronary heart disease,G31y0-99,G31y099,Acute coronary insufficiency
Coronary heart disease,^ESCTMI318577,,Microinfarction of heart
Coronary heart disease,G31y1,G31y100,Microinfarction of heart
Coronary heart disease,G31y2,G31y200,Subendocardial ischaemia
Coronary heart disease,^ESCTSU324470,,Subendocardial ischaemia
Coronary heart disease,G31y3,G31y300,Transient myocardial ischaemia
Coronary heart disease,^ESCTTR605307,,Transient myocardial ischaemia
Coronary heart disease,Gyu3,Gyu3.00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,^ESCTIH686026,,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G31yz,G31yz00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,Gyu32,Gyu3200,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G31,G31..00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G3y,G3y..00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G3,G3...00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G3-3,G3...13,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G31y,G31y.00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,^ESCTIS686025,,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G3z,G3z..00,Other acute and subacute ischaemic heart disease NOS
Coronary heart disease,G32-1,G32..11,Old myocardial infarction
Coronary heart disease,G32,G32..00,Old myocardial infarction
Coronary heart disease,^ESCTHE252635,,Old myocardial infarction
Coronary heart disease,G32-1,G32..11,Healed myocardial infarction
Coronary heart disease,G32,G32..00,Healed myocardial infarction
Coronary heart disease,^ESCTHE252635,,Healed myocardial infarction
Coronary heart disease,^ESCTPA661919,,Personal history of myocardial infarction
Coronary heart disease,^ESCTPR661920,,Personal history of myocardial infarction
Coronary heart disease,G32-2,G32..12,Personal history of myocardial infarction
Coronary heart disease,14AT,14AT.00,Personal history of myocardial infarction
Coronary heart disease,G33zz,G33zz00,Angina pectoris
Coronary heart disease,Gyu30,Gyu3000,Angina pectoris
Coronary heart disease,^ESCTAN477600,,Angina pectoris
Coronary heart disease,^ESCTAN477597,,Angina pectoris
Coronary heart disease,^ESCTCA477598,,Angina pectoris
Coronary heart disease,^ESCTIS477603,,Angina pectoris
Coronary heart disease,^ESCTAP477601,,Angina pectoris
Coronary heart disease,G33z,G33z.00,Angina pectoris
Coronary heart disease,G33z1,G33z100,Angina pectoris
Coronary heart disease,G33,G33..00,Angina pectoris
Coronary heart disease,^ESCTIS477602,,Angina pectoris
Coronary heart disease,G330z,G330z00,Angina decubitus
Coronary heart disease,^ESCTAN345879,,Angina decubitus
Coronary heart disease,G311-4,G311.14,Angina decubitus
Coronary heart disease,G3112,G311200,Angina decubitus
Coronary heart disease,G330,G330.00,Angina decubitus
Coronary heart disease,G3300,G330000,Nocturnal angina
Coronary heart disease,G330z,G330z00,Angina decubitus NOS
Coronary heart disease,^ESCTAN345879,,Angina decubitus NOS
Coronary heart disease,G311-4,G311.14,Angina decubitus NOS
Coronary heart disease,G3112,G311200,Angina decubitus NOS
Coronary heart disease,G330,G330.00,Angina decubitus NOS
Coronary heart disease,G33zz,G33zz00,Angina pectoris NOS
Coronary heart disease,Gyu30,Gyu3000,Angina pectoris NOS
Coronary heart disease,^ESCTAN477600,,Angina pectoris NOS
Coronary heart disease,^ESCTAN477597,,Angina pectoris NOS
Coronary heart disease,^ESCTCA477598,,Angina pectoris NOS
Coronary heart disease,^ESCTIS477603,,Angina pectoris NOS
Coronary heart disease,^ESCTAP477601,,Angina pectoris NOS
Coronary heart disease,G33z,G33z.00,Angina pectoris NOS
Coronary heart disease,G33z1,G33z100,Angina pectoris NOS
Coronary heart disease,G33,G33..00,Angina pectoris NOS
Coronary heart disease,^ESCTIS477602,,Angina pectoris NOS
Coronary heart disease,G33z0,G33z000,Status anginosus
Coronary heart disease,G33zz,G33zz00,Stenocardia
Coronary heart disease,Gyu30,Gyu3000,Stenocardia
Coronary heart disease,^ESCTAN477600,,Stenocardia
Coronary heart disease,^ESCTAN477597,,Stenocardia
Coronary heart disease,^ESCTCA477598,,Stenocardia
Coronary heart disease,^ESCTIS477603,,Stenocardia
Coronary heart disease,^ESCTAP477601,,Stenocardia
Coronary heart disease,G33z,G33z.00,Stenocardia
Coronary heart disease,G33z1,G33z100,Stenocardia
Coronary heart disease,G33,G33..00,Stenocardia
Coronary heart disease,^ESCTIS477602,,Stenocardia
Coronary heart disease,G33z2,G33z200,Syncope anginosa
Coronary heart disease,^ESCTEX588763,,Angina on effort
Coronary heart disease,^ESCTEX588761,,Angina on effort
Coronary heart disease,^ESCTAN588764,,Angina on effort
Coronary heart disease,G33z3,G33z300,Angina on effort
Coronary heart disease,G33z4,G33z400,Ischaemic chest pain
Coronary heart disease,^ESCTIS494333,,Ischaemic chest pain
Coronary heart disease,G33z5,G33z500,Post infarct angina
Coronary heart disease,G33z6,G33z600,New onset angina
Coronary heart disease,G33z7,G33z700,Stable angina
Coronary heart disease,G34z,G34z.00,Chronic ischaemic heart disease
Coronary heart disease,G34y,G34y.00,Chronic ischaemic heart disease
Coronary heart disease,Gyu33,Gyu3300,Chronic ischaemic heart disease
Coronary heart disease,G34,G34..00,Chronic ischaemic heart disease
Coronary heart disease,G34yz,G34yz00,Chronic ischaemic heart disease
Coronary heart disease,^ESCTCH684776,,Chronic ischaemic heart disease
Coronary heart disease,G3-1,G3...11,Coronary atherosclerosis
Coronary heart disease,^ESCTAT727849,,Coronary atherosclerosis
Coronary heart disease,G3-2,G3...12,Coronary atherosclerosis
Coronary heart disease,G340,G340.00,Coronary atherosclerosis
Coronary heart disease,G340-2,G340.12,Coronary artery disease
Coronary heart disease,^ESCTCA337138,,Coronary artery disease
Coronary heart disease,^ESCTCO337142,,Coronary artery disease
Coronary heart disease,^ESCTCO337136,,Coronary artery disease
Coronary heart disease,^ESCTCO337140,,Coronary artery disease
Coronary heart disease,^ESCTCH337141,,Coronary artery disease
Coronary heart disease,^ESCTAR337137,,Coronary artery disease
Coronary heart disease,^ESCTGE477612,,Ischaemic cardiomyopathy
Coronary heart disease,G343,G343.00,Ischaemic cardiomyopathy
Coronary heart disease,^ESCTIS477614,,Ischaemic cardiomyopathy
Coronary heart disease,^ESCTGE477613,,Ischaemic cardiomyopathy
Coronary heart disease,^ESCTAS505625,,Silent myocardial ischaemia
Coronary heart disease,^ESCTSI505624,,Silent myocardial ischaemia
Coronary heart disease,^ESCTAS505626,,Silent myocardial ischaemia
Coronary heart disease,G344,G344.00,Silent myocardial ischaemia
Coronary heart disease,G34z,G34z.00,Other specified chronic ischaemic heart disease
Coronary heart disease,G34y,G34y.00,Other specified chronic ischaemic heart disease
Coronary heart disease,Gyu33,Gyu3300,Other specified chronic ischaemic heart disease
Coronary heart disease,G34,G34..00,Other specified chronic ischaemic heart disease
Coronary heart disease,G34yz,G34yz00,Other specified chronic ischaemic heart disease
Coronary heart disease,^ESCTCH684776,,Other specified chronic ischaemic heart disease
Coronary heart disease,^ESCTCH684787,,Chronic coronary insufficiency
Coronary heart disease,G34y1,G34y100,Chronic coronary insufficiency
Coronary heart disease,G34y0,G34y000,Chronic coronary insufficiency
Coronary heart disease,^ESCTCH684787,,Chronic myocardial ischaemia
Coronary heart disease,G34y1,G34y100,Chronic myocardial ischaemia
Coronary heart disease,G34y0,G34y000,Chronic myocardial ischaemia
Coronary heart disease,G34z,G34z.00,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,G34y,G34y.00,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,Gyu33,Gyu3300,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,G34,G34..00,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,G34yz,G34yz00,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,^ESCTCH684776,,Other specified chronic ischaemic heart disease NOS
Coronary heart disease,G34z,G34z.00,Other chronic ischaemic heart disease NOS
Coronary heart disease,G34y,G34y.00,Other chronic ischaemic heart disease NOS
Coronary heart disease,Gyu33,Gyu3300,Other chronic ischaemic heart disease NOS
Coronary heart disease,G34,G34..00,Other chronic ischaemic heart disease NOS
Coronary heart disease,G34yz,G34yz00,Other chronic ischaemic heart disease NOS
Coronary heart disease,^ESCTCH684776,,Other chronic ischaemic heart disease NOS
Coronary heart disease,G34z0,G34z000,Asymptomatic coronary heart disease
Coronary heart disease,G353,G353.00,Subsequent myocardial infarction
Coronary heart disease,G35X,G35X.00,Subsequent myocardial infarction
Coronary heart disease,^ESCTRE477617,,Subsequent myocardial infarction
Coronary heart disease,Gyu35,Gyu3500,Subsequent myocardial infarction
Coronary heart disease,G35,G35..00,Subsequent myocardial infarction
Coronary heart disease,Gyu36,Gyu3600,Subsequent myocardial infarction
Coronary heart disease,G350,G350.00,Subsequent myocardial infarction of anterior wall
Coronary heart disease,G351,G351.00,Subsequent myocardial infarction of inferior wall
Coronary heart disease,G353,G353.00,Subsequent myocardial infarction of other sites
Coronary heart disease,G35X,G35X.00,Subsequent myocardial infarction of other sites
Coronary heart disease,^ESCTRE477617,,Subsequent myocardial infarction of other sites
Coronary heart disease,Gyu35,Gyu3500,Subsequent myocardial infarction of other sites
Coronary heart disease,G35,G35..00,Subsequent myocardial infarction of other sites
Coronary heart disease,Gyu36,Gyu3600,Subsequent myocardial infarction of other sites
Coronary heart disease,G353,G353.00,Subsequent myocardial infarction of unspecified site
Coronary heart disease,G35X,G35X.00,Subsequent myocardial infarction of unspecified site
Coronary heart disease,^ESCTRE477617,,Subsequent myocardial infarction of unspecified site
Coronary heart disease,Gyu35,Gyu3500,Subsequent myocardial infarction of unspecified site
Coronary heart disease,G35,G35..00,Subsequent myocardial infarction of unspecified site
Coronary heart disease,Gyu36,Gyu3600,Subsequent myocardial infarction of unspecified site
Coronary heart disease,G36,G36..00,Myocardial infarction with complication
Coronary heart disease,^ESCTMY634865,,Myocardial infarction with complication
Coronary heart disease,G360,G360.00,Haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,^ESCT1222075,,Haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,^ESCTHE477622,,Haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,^ESCT1222076,,Haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,^ESCT1222077,,Atrial septal defect as current complication following acute myocardial infarction
Coronary heart disease,G361,G361.00,Atrial septal defect as current complication following acute myocardial infarction
Coronary heart disease,G362,G362.00,Ventricular septal defect as current complication following acute myocardial infarction
Coronary heart disease,^ESCTDE505652,,Ventricular septal defect as current complication following acute myocardial infarction
Coronary heart disease,^ESCTPO505650,,Ventricular septal defect as current complication following acute myocardial infarction
Coronary heart disease,G363,G363.00,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,^ESCTRU477625,,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction
Coronary heart disease,G364,G364.00,Rupture of chordae tendinae as current complication following acute myocardial infarction
Coronary heart disease,^ESCT1222078,,Rupture of chordae tendinae as current complication following acute myocardial infarction
Coronary heart disease,G365,G365.00,Rupture of papillary muscle as current complication following acute myocardial infarction
Coronary heart disease,G366,G366.00,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
Coronary heart disease,^ESCT1222079,,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
Coronary heart disease,G383,G383.00,Postoperative myocardial infarction
Coronary heart disease,G38z,G38z.00,Postoperative myocardial infarction
Coronary heart disease,G38,G38..00,Postoperative myocardial infarction
Coronary heart disease,G382,G382.00,Postoperative myocardial infarction
Coronary heart disease,G380,G380.00,Postoperative transmural myocardial infarction of anterior wall
Coronary heart disease,G381,G381.00,Postoperative transmural myocardial infarction of inferior wall
Coronary heart disease,G384,G384.00,Postoperative subendocardial myocardial infarction
Coronary heart disease,G383,G383.00,"Postoperative myocardial infarction, unspecified"
Coronary heart disease,G38z,G38z.00,"Postoperative myocardial infarction, unspecified"
Coronary heart disease,G38,G38..00,"Postoperative myocardial infarction, unspecified"
Coronary heart disease,G382,G382.00,"Postoperative myocardial infarction, unspecified"
Coronary heart disease,Gyu3,Gyu3.00,Other specified ischaemic heart disease
Coronary heart disease,^ESCTIH686026,,Other specified ischaemic heart disease
Coronary heart disease,G31yz,G31yz00,Other specified ischaemic heart disease
Coronary heart disease,Gyu32,Gyu3200,Other specified ischaemic heart disease
Coronary heart disease,G31,G31..00,Other specified ischaemic heart disease
Coronary heart disease,G3y,G3y..00,Other specified ischaemic heart disease
Coronary heart disease,G3,G3...00,Other specified ischaemic heart disease
Coronary heart disease,G3-3,G3...13,Other specified ischaemic heart disease
Coronary heart disease,G31y,G31y.00,Other specified ischaemic heart disease
Coronary heart disease,^ESCTIS686025,,Other specified ischaemic heart disease
Coronary heart disease,G3z,G3z..00,Other specified ischaemic heart disease
Coronary heart disease,Gyu3,Gyu3.00,Ischaemic heart disease NOS
Coronary heart disease,^ESCTIH686026,,Ischaemic heart disease NOS
Coronary heart disease,G31yz,G31yz00,Ischaemic heart disease NOS
Coronary heart disease,Gyu32,Gyu3200,Ischaemic heart disease NOS
Coronary heart disease,G31,G31..00,Ischaemic heart disease NOS
Coronary heart disease,G3y,G3y..00,Ischaemic heart disease NOS
Coronary heart disease,G3,G3...00,Ischaemic heart disease NOS
Coronary heart disease,G3-3,G3...13,Ischaemic heart disease NOS
Coronary heart disease,G31y,G31y.00,Ischaemic heart disease NOS
Coronary heart disease,^ESCTIS686025,,Ischaemic heart disease NOS
Coronary heart disease,G3z,G3z..00,Ischaemic heart disease NOS
Coronary heart disease,^ESCTPO505694,,Post infarction pericarditis
Coronary heart disease,^ESCTPE505695,,Post infarction pericarditis
Coronary heart disease,G501,G501.00,Post infarction pericarditis
Coronary heart disease,Gyu3,Gyu3.00,[X]Ischaemic heart diseases
Coronary heart disease,^ESCTIH686026,,[X]Ischaemic heart diseases
Coronary heart disease,G31yz,G31yz00,[X]Ischaemic heart diseases
Coronary heart disease,Gyu32,Gyu3200,[X]Ischaemic heart diseases
Coronary heart disease,G31,G31..00,[X]Ischaemic heart diseases
Coronary heart disease,G3y,G3y..00,[X]Ischaemic heart diseases
Coronary heart disease,G3,G3...00,[X]Ischaemic heart diseases
Coronary heart disease,G3-3,G3...13,[X]Ischaemic heart diseases
Coronary heart disease,G31y,G31y.00,[X]Ischaemic heart diseases
Coronary heart disease,^ESCTIS686025,,[X]Ischaemic heart diseases
Coronary heart disease,G3z,G3z..00,[X]Ischaemic heart diseases
Coronary heart disease,G33zz,G33zz00,[X]Other forms of angina pectoris
Coronary heart disease,Gyu30,Gyu3000,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTAN477600,,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTAN477597,,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTCA477598,,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTIS477603,,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTAP477601,,[X]Other forms of angina pectoris
Coronary heart disease,G33z,G33z.00,[X]Other forms of angina pectoris
Coronary heart disease,G33z1,G33z100,[X]Other forms of angina pectoris
Coronary heart disease,G33,G33..00,[X]Other forms of angina pectoris
Coronary heart disease,^ESCTIS477602,,[X]Other forms of angina pectoris
Coronary heart disease,Gyu3,Gyu3.00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,^ESCTIH686026,,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G31yz,G31yz00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,Gyu32,Gyu3200,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G31,G31..00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G3y,G3y..00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G3,G3...00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G3-3,G3...13,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G31y,G31y.00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,^ESCTIS686025,,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G3z,G3z..00,[X]Other forms of acute ischaemic heart disease
Coronary heart disease,G34z,G34z.00,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,G34y,G34y.00,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,Gyu33,Gyu3300,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,G34,G34..00,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,G34yz,G34yz00,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,^ESCTCH684776,,[X]Other forms of chronic ischaemic heart disease
Coronary heart disease,G30y,G30y.00,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30yz,G30yz00,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30z,G30z.00,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,^ESCTAM342720,,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30X,G30X.00,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30-99,G30..99,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30-5,G30..15,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30,G30..00,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,G30-98,G30..98,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,Gyu34,Gyu3400,[X]Acute transmural myocardial infarction of unspecif site
Coronary heart disease,SP003,SP00300,Mechanical complication of coronary bypass
Coronary heart disease,SP003-99,SP00399,Mechanical complication of coronary bypass
Coronary heart disease,SP076,SP07600,Coronary artery bypass graft occlusion
