Condition,ReadCode,CleansedReadCode,Term
Inflammatory diseases of the female pelvic organs,K40z,K40z.00,Female pelvic inflammatory diseases NOS
Inflammatory diseases of the female pelvic organs,K40y,K40y.00,Other female pelvic organ inflammatory diseases
Inflammatory diseases of the female pelvic organs,^ESCT1248540,,Female pelvic inflammatory diseases NOS
Inflammatory diseases of the female pelvic organs,^ESCTFE563886,,Female pelvic cellulitis
Inflammatory diseases of the female pelvic organs,K40z-2,K40z.12,Female pelvic infection
Inflammatory diseases of the female pelvic organs,K4,K4...00,Female pelvic inflammatory diseases
Inflammatory diseases of the female pelvic organs,^ESCTFE479133,,Female pelvic inflammation
Inflammatory diseases of the female pelvic organs,Kyu82,Kyu8200,[X]Other diseases of Bartholin's gland
Inflammatory diseases of the female pelvic organs,Kyu86,Kyu8600,[X]Vulvovaginal ulceration+inflammation in other diseases CE
Inflammatory diseases of the female pelvic organs,Kyu8,Kyu8.00,[X]Inflammatory diseases of female pelvic organs
Inflammatory diseases of the female pelvic organs,Kyu84,Kyu8400,[X]Ulceration of vulva in infectious+parasitic diseases CE
Inflammatory diseases of the female pelvic organs,K40z-98,K40z.98,Acute pelvic inflam. dis. NOS
Inflammatory diseases of the female pelvic organs,K405,K405.00,Parametritis and pelvic cellulitis unspecified
Inflammatory diseases of the female pelvic organs,K4-98,K4...98,Pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,K4030,K403000,Acute parametritis
Inflammatory diseases of the female pelvic organs,K4-99,K4...99,Female pelvic inflamm diseases
Inflammatory diseases of the female pelvic organs,K4z,K4z..00,Female pelvic inflammatory disease NOS
Inflammatory diseases of the female pelvic organs,K4-97,K4...97,Pelvic inflam. disease NOS
Inflammatory diseases of the female pelvic organs,Kyu80,Kyu8000,[X]Other specified female pelvic inflammatory diseases
Inflammatory diseases of the female pelvic organs,Kyu83,Kyu8300,[X]Other specified inflammation of vagina and vulva
Inflammatory diseases of the female pelvic organs,Kyu85,Kyu8500,"[X]Vaginits,vulvits+vulvovaginitis/infect+parasitc diseas CE"
Inflammatory diseases of the female pelvic organs,K4-96,K4...96,Female pelvic inflam. dis. NOS
Inflammatory diseases of the female pelvic organs,K40z-99,K40z.99,Pelvic inflam. disease NOS
Inflammatory diseases of the female pelvic organs,K40z-3,K40z.13,PID - pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,K4040,K404000,Chronic female pelvic cellulitis
Inflammatory diseases of the female pelvic organs,K40,K40..00,"Ovarian, fallopian tube and pelvic inflammatory diseases"
Inflammatory diseases of the female pelvic organs,^ESCTCH479151,,Chronic pelvic cellulitis
Inflammatory diseases of the female pelvic organs,Kyu81,Kyu8100,[X]Female pelvic inflammatory disorders in other diseases CE
Inflammatory diseases of the female pelvic organs,K404z,K404z00,Chronic pelvic inflammatory diseases NOS
