Condition,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTEX506274,,Homan correction for lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTEX506271,,Homan correction for lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTKO506266,,Kondoleon correction for lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7H66y-1,7H66y11,Kondoleon correction for lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY731242,,Lymphoedema care
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",8BAh,8BAh.00,Lymphoedema care
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",8HkZ,8HkZ.00,Referral to community lymphoedema service
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",8HT7,8HT7.00,Referral to varicose vein clinic
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",9N0V,9N0V.00,Seen in varicose vein clinic
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",9NoB,9NoB.00,Seen in lymphoedema clinic
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",9NoB0,9NoB000,Seen in community lymphoedema clinic
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",D418,D418.00,Calcified lymph nodes
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gz,Gz...00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8,G8...00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8yz,G8yz.00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu92,Gyu9200,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTCA330272,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G-1,G....11,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G5yX,G5yX.00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G,G....00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTCV330273,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCT1192351,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTDI330268,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTCA330269,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTCV330274,,"Vein, lymphatic and circulatory diseases NOS"
