Condition,ReadCode,CleansedReadCode,Term
Conductive and sensorineural hearing loss,F590.11,,Conductive deafness
Conductive and sensorineural hearing loss,F590000,,Unspecified conductive hearing loss
Conductive and sensorineural hearing loss,F590100,,Conductive hearing loss due to disorder of external ear
Conductive and sensorineural hearing loss,F590200,,Conductive hearing loss due to disorder of tympanic membrane
Conductive and sensorineural hearing loss,F590300,,Conductive hearing loss due to disorder of middle ear
Conductive and sensorineural hearing loss,F590400,,Conductive hearing loss due to disorder of inner ear
Conductive and sensorineural hearing loss,F590500,,"Conductive hearing loss, bilateral"
Conductive and sensorineural hearing loss,F590600,,"Conduct hear loss,unilat+unrestric hearing on contralat side"
Conductive and sensorineural hearing loss,F590y00,,Combined conductive hearing loss
Conductive and sensorineural hearing loss,F590z00,,Conductive hearing loss NOS
Conductive and sensorineural hearing loss,F591.00,,Sensorineural hearing loss
Conductive and sensorineural hearing loss,F591.11,,High frequency deafness
Conductive and sensorineural hearing loss,F591.12,,Low frequency deafness
Conductive and sensorineural hearing loss,F591.13,,Perceptive deafness
Conductive and sensorineural hearing loss,F591.14,,Perceptive hearing loss
Conductive and sensorineural hearing loss,F591000,,Unspecified perceptive hearing loss
Conductive and sensorineural hearing loss,F591100,,Sensory hearing loss
Conductive and sensorineural hearing loss,F591200,,Neural hearing loss
Conductive and sensorineural hearing loss,F591211,,Nerve deafness
Conductive and sensorineural hearing loss,F591300,,Central hearing loss
Conductive and sensorineural hearing loss,F591500,,Ototoxicity - deafness
Conductive and sensorineural hearing loss,F591511,,Drug ototoxicity - deafness
Conductive and sensorineural hearing loss,F591600,,"Sensorineural hearing loss, bilateral"
Conductive and sensorineural hearing loss,F591700,,"Sensorineurl hear loss,unilat unrestrict hear/contralat side"
Conductive and sensorineural hearing loss,F591900,,Bilateral profound sensorineural hearing loss
Conductive and sensorineural hearing loss,F591B00,,Profound sensorineural hearing loss
Conductive and sensorineural hearing loss,F591C00,,Moderate sensorineural hearing loss
Conductive and sensorineural hearing loss,F591D00,,Mild sensorineural hearing loss
Conductive and sensorineural hearing loss,F591E00,,Severe sensorineural hearing loss
Conductive and sensorineural hearing loss,F591y00,,Combined perceptive hearing loss
Conductive and sensorineural hearing loss,F591z00,,Perceptive hearing loss NOS
Conductive and sensorineural hearing loss,F592.00,,Mixed conductive and sensorineural deafness
Conductive and sensorineural hearing loss,F592.11,,Mixed hearing loss
