Condition,ReadCode,CleansedReadCode,Term
Epilepsy,F256100,,Salaam attacks
Epilepsy,F256z00,,Infantile spasms NOS
Epilepsy,F257.00,,Kojevnikov's epilepsy
Epilepsy,F258.00,,Post-ictal state
Epilepsy,F259.00,,Early infant epileptic encephalopathy wth suppression bursts
Epilepsy,F259.11,,Ohtahara syndrome
Epilepsy,F25A.00,,Juvenile myoclonic epilepsy
Epilepsy,F25B.00,,Alcohol-induced epilepsy
Epilepsy,F25C.00,,Drug-induced epilepsy
Epilepsy,F25D.00,,Menstrual epilepsy
Epilepsy,F25E.00,,Stress-induced epilepsy
Epilepsy,F25F.00,,Photosensitive epilepsy
Epilepsy,F25G.00,,Severe myoclonic epilepsy in infancy
Epilepsy,F25G.11,,Dravet syndrome
Epilepsy,F25X.00,,"Status epilepticus, unspecified"
Epilepsy,F25y.00,,Other forms of epilepsy
Epilepsy,F25y000,,Cursive (running) epilepsy
Epilepsy,F25y100,,Gelastic epilepsy
Epilepsy,F25y200,,Locl-rlt(foc)(part)idiop epilep&epilptic syn seiz locl onset
Epilepsy,F25y300,,Complex partial status epilepticus
Epilepsy,F25y400,,Benign Rolandic epilepsy
Epilepsy,F25y500,,Panayiotopoulos syndrome
Epilepsy,F25yz00,,Other forms of epilepsy NOS
Epilepsy,F25z.00,,Epilepsy NOS
Epilepsy,F25z.11,,Fit (in known epileptic) NOS
Epilepsy,Fyu5000,,[X]Other generalized epilepsy and epileptic syndromes
Epilepsy,Fyu5100,,[X]Other epilepsy
Epilepsy,Fyu5200,,[X]Other status epilepticus
Epilepsy,Fyu5900,,"[X]Status epilepticus, unspecified"
