Condition,ReadCode,CleansedReadCode,Term
Schizophrenia,212W.00,212W.00,Schizophrenia resolved
Schizophrenia,212X.00,212X.00,Psychosis resolved
Schizophrenia,285..11,285..11,"Psychotic condition, insight present"
Schizophrenia,286..11,286..11,Poor insight into psychotic condition
Schizophrenia,E1...00,E1...00,Non-organic psychoses
Schizophrenia,E10..00,E10..00,Schizophrenic disorders
Schizophrenia,E100.00,E100.00,Simple schizophrenia
Schizophrenia,E100.11,E100.11,Schizophrenia simplex
Schizophrenia,E100000,E100000,Unspecified schizophrenia
Schizophrenia,E100100,E100100,Subchronic schizophrenia
Schizophrenia,E100200,E100200,Chronic schizophrenic
Schizophrenia,E100500,E100500,Schizophrenia in remission
Schizophrenia,E100z00,E100z00,Simple schizophrenia NOS
Schizophrenia,E101.00,E101.00,Hebephrenic schizophrenia
Schizophrenia,E101000,E101000,Unspecified hebephrenic schizophrenia
Schizophrenia,E101500,E101500,Hebephrenic schizophrenia in remission
Schizophrenia,E101z00,E101z00,Hebephrenic schizophrenia NOS
Schizophrenia,E102.00,E102.00,Catatonic schizophrenia
Schizophrenia,E102000,E102000,Unspecified catatonic schizophrenia
Schizophrenia,E102100,E102100,Subchronic catatonic schizophrenia
Schizophrenia,E102500,E102500,Catatonic schizophrenia in remission
Schizophrenia,E102z00,E102z00,Catatonic schizophrenia NOS
Schizophrenia,E103.00,E103.00,Paranoid schizophrenia
Schizophrenia,E103000,E103000,Unspecified paranoid schizophrenia
Schizophrenia,E103100,E103100,Subchronic paranoid schizophrenia
Schizophrenia,E103200,E103200,Chronic paranoid schizophrenia
Schizophrenia,E103500,E103500,Paranoid schizophrenia in remission
Schizophrenia,E103z00,E103z00,Paranoid schizophrenia NOS
Schizophrenia,E105.00,E105.00,Latent schizophrenia
Schizophrenia,E105000,E105000,Unspecified latent schizophrenia
Schizophrenia,E105200,E105200,Chronic latent schizophrenia
Schizophrenia,E105500,E105500,Latent schizophrenia in remission
Schizophrenia,E105z00,E105z00,Latent schizophrenia NOS
Schizophrenia,E106.00,E106.00,Residual schizophrenia
Schizophrenia,E107.00,E107.00,Schizo-affective schizophrenia
Schizophrenia,E107.11,E107.11,Cyclic schizophrenia
Schizophrenia,E107000,E107000,Unspecified schizo-affective schizophrenia
Schizophrenia,E107100,E107100,Subchronic schizo-affective schizophrenia
Schizophrenia,E107200,E107200,Chronic schizo-affective schizophrenia
Schizophrenia,E107500,E107500,Schizo-affective schizophrenia in remission
Schizophrenia,E107z00,E107z00,Schizo-affective schizophrenia NOS
Schizophrenia,E10y.00,E10y.00,Other schizophrenia
Schizophrenia,E10y.11,E10y.11,Cenesthopathic schizophrenia
Schizophrenia,E10y000,E10y000,Atypical schizophrenia
Schizophrenia,E10y100,E10y100,Coenesthopathic schizophrenia
Schizophrenia,E10yz00,E10yz00,Other schizophrenia NOS
Schizophrenia,E10z.00,E10z.00,Schizophrenia NOS
Schizophrenia,E12..00,E12..00,Paranoid states
Schizophrenia,E120.00,E120.00,Simple paranoid state
Schizophrenia,E121.00,E121.00,Chronic paranoid psychosis
Schizophrenia,E121.11,E121.11,Sander's disease
Schizophrenia,E122.00,E122.00,Paraphrenia
Schizophrenia,E12y.00,E12y.00,Other paranoid states
Schizophrenia,E12y000,E12y000,Paranoia querulans
Schizophrenia,E12yz00,E12yz00,Other paranoid states NOS
Schizophrenia,E12z.00,E12z.00,Paranoid psychosis NOS
Schizophrenia,E1y..00,E1y..00,Other specified non-organic psychoses
Schizophrenia,E1z..00,E1z..00,Non-organic psychosis NOS
Schizophrenia,Eu2..00,Eu2..00,"[X]Schizophrenia, schizotypal and delusional disorders"
Schizophrenia,Eu20.00,Eu20.00,[X]Schizophrenia
Schizophrenia,Eu20000,Eu20000,[X]Paranoid schizophrenia
Schizophrenia,Eu20011,Eu20011,[X]Paraphrenic schizophrenia
