Condition,ReadCode,CleansedReadCode,Term
Sjogre's syndrome/Sicca syndrome,F396700,,Myopathy due to Sjogren's disease
Sjogre's syndrome/Sicca syndrome,H57y300,,Lung disease with Sjogren's disease
Sjogre's syndrome/Sicca syndrome,N002.00,,Sicca (Sjogren's) syndrome
