Condition,ReadCode,CleansedReadCode,Term
Parkinson disease,Eu02300,Eu02300,[X]Dementia in Parkinson's disease
Parkinson disease,F11x900,F11x900,Cerebral degeneration in Parkinson's disease
Parkinson disease,F12..00,F12..00,Parkinson's disease
Parkinson disease,F120.00,F120.00,Paralysis agitans
Parkinson disease,F12z.00,F12z.00,Parkinson's disease NOS
