Condition,ReadCode,CleansedReadCode,Term
Diabetes,C108100,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,C108200,C108200,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,C108211,C108211,Type I diabetes mellitus with neurological complications
Diabetes,C108212,C108212,Type 1 diabetes mellitus with neurological complications
Diabetes,C108300,C108300,Insulin dependent diabetes mellitus with multiple complicatn
Diabetes,C108400,C108400,Unstable insulin dependant diabetes mellitus
Diabetes,C108411,C108411,Unstable type I diabetes mellitus
Diabetes,C108412,C108412,Unstable type 1 diabetes mellitus
Diabetes,C108500,C108500,Insulin dependent diabetes mellitus with ulcer
Diabetes,C108511,C108511,Type I diabetes mellitus with ulcer
Diabetes,C108512,C108512,Type 1 diabetes mellitus with ulcer
Diabetes,C108600,C108600,Insulin dependent diabetes mellitus with gangrene
Diabetes,C108700,C108700,Insulin dependent diabetes mellitus with retinopathy
Diabetes,C108711,C108711,Type I diabetes mellitus with retinopathy
Diabetes,C108712,C108712,Type 1 diabetes mellitus with retinopathy
Diabetes,C108800,C108800,Insulin dependant diabetes mellitus - poor control
Diabetes,C108811,C108811,Type I diabetes mellitus - poor control
Diabetes,C108812,C108812,Type 1 diabetes mellitus - poor control
Diabetes,C108900,C108900,Insulin dependant diabetes maturity onset
Diabetes,C108911,C108911,Type I diabetes mellitus maturity onset
Diabetes,C108912,C108912,Type 1 diabetes mellitus maturity onset
Diabetes,C108A00,C108A00,Insulin-dependent diabetes without complication
Diabetes,C108A11,C108A11,Type I diabetes mellitus without complication
Diabetes,C108B00,C108B00,Insulin dependent diabetes mellitus with mononeuropathy
Diabetes,C108C00,C108C00,Insulin dependent diabetes mellitus with polyneuropathy
Diabetes,C108D00,C108D00,Insulin dependent diabetes mellitus with nephropathy
Diabetes,C108D11,C108D11,Type I diabetes mellitus with nephropathy
Diabetes,C108E00,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,C108E11,C108E11,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,C108E12,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,C108F00,C108F00,Insulin dependent diabetes mellitus with diabetic cataract
Diabetes,C108F11,C108F11,Type I diabetes mellitus with diabetic cataract
Diabetes,C108G00,C108G00,Insulin dependent diab mell with peripheral angiopathy
Diabetes,C108H00,C108H00,Insulin dependent diabetes mellitus with arthropathy
Diabetes,C108H11,C108H11,Type I diabetes mellitus with arthropathy
Diabetes,C108J00,C108J00,Insulin dependent diab mell with neuropathic arthropathy
Diabetes,C108J11,C108J11,Type I diabetes mellitus with neuropathic arthropathy
Diabetes,C108J12,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy
Diabetes,C108y00,C108y00,Other specified diabetes mellitus with multiple comps
