Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",517981000006116,405729008,2920724011,J681-1,J681.11,Blood in stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717731000006117,405729008,2163137014,^ESCTBR671773,,Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102181000006118,37372002,62348012,^ESCTUP310218,,Upper GI bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426391000006116,384643000,2536640016,^ESCTTR642639,,Tricuspid valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545161000006114,2901004,5912014,^ESCTTA254516,,Tarry stools
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102201000006117,37372002,1216567017,^ESCTUP310220,,Upper GI - gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717781000006116,405729008,2647547016,^ESCTFA671778,,Faeces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717771000006119,405729008,2647546013,^ESCTBL671777,,Blood in feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545171000006119,2901004,1226275011,^ESCTAL254517,,Altered blood passed per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717701000006113,405729008,2155014017,^ESCTHE671770,,Hematochezia
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709511000006111,13200003,1220928012,^ESCTPE270951,,Peptic ulceration
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717751000006112,405729008,2647544011,^ESCTBR671775,,BRBPR - Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5274421000006119,249624003,372430019,^ESCTBL527442,,Blood in feces symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",11776781000006112,405729008,3513600011,^ESCT1177678,,Fresh blood passed per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2639821000006115,8765009,15458019,^ESCTHE263982,,Hematemesis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3296621000006114,49232000,82009014,^ESCTCH329662,,Chronic peptic ulcer with hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717761000006114,405729008,2647545012,^ESCTFE671776,,Feces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102161000006111,37372002,62346011,^ESCTUP310216,,Upper gastrointestinal bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",12719421000006116,585591000000109,1299201000000112,^ESCT1271942,,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271036018,73544002,122109019,79182,7918200,Annuloplasty of valve of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",495344012,49232000,495344012,J1311,J131100,Chronic peptic ulcer with haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",419024010,281102003,419024010,1994-1,1994.11,Blood in vomit - symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",411734011,275782008,411734011,4737-1,4737.11,Melaena - O/E of faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5913016,2901004,5913016,J681,J681.00,Melaena
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",372431015,249624003,372431015,19E6-1,19E6.11,Blood in faeces symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",486704010,37372002,486704010,J68z2,J68z200,Upper gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2647548014,405729008,2647548014,4762-1,4762.11,Blood in faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885981000006112,49232000,885981000006112,J1311-99,J131199,PU - chronic + haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",15459010,8765009,507678016,J680-1,J680.11,Vomiting of blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270966017,384643000,1478970018,79125,7912500,Tricuspid valvuloplasty NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709531000006117,13200003,1220930014,^ESCTPU270953,,PU - Peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717741000006110,405729008,2647543017,^ESCTPA671774,,Passage of bloody stools
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717721000006115,405729008,2163136017,^ESCTBR671772,,Bright red blood in stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102211000006119,37372002,1218058016,^ESCTUP310221,,Upper GI - gastrointestinal hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426381000006119,384643000,2536639018,^ESCTTV642638,,TVP - Tricuspid valve plasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302569018,13200003,22592012,J13y2,J13y200,Unspecified peptic ulcer with perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302576011,13200003,22592012,J13z,J13z.00,Peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2153991014,405729008,2153991014,19E6-2,19E6.12,Haematochezia
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",507679012,8765009,507679012,J680,J680.00,Haematemesis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",517931000006117,405729008,2647548014,19E6,19E6.00,Blood in faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102171000006116,37372002,62347019,^ESCTUP310217,,Upper GI hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576661000006114,275782008,2771057011,^ESCTME557666,,Melaena on examination of faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302565012,13200003,22592012,J13y,J13y.00,Unspecified peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545151000006112,2901004,5911019,^ESCTME254515,,Melena
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576641000006110,275782008,411735012,^ESCTME557664,,Melena - O/E of feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885931000006111,13200003,885931000006111,J13-99,J13..99,Peptic ulcer NOS = PU
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2536641017,384643000,2536641017,7912-2,7912.12,Tricuspid valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709501000006113,13200003,1220927019,^ESCTPE270950,,Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576651000006112,275782008,2770255015,^ESCTME557665,,Melena on examination of feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2639831000006117,8765009,15459010,^ESCTVO263983,,Vomiting of blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545191000006118,2901004,1226277015,^ESCTBL254519,,"Black, tarry stool"
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",353305011,235674005,353305011,J179,J179.00,Perforation of stomach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885991000006110,3483000,885991000006110,J1312-99,J131299,PU - chronic + perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1824551000006119,235674005,1824551000006119,EMISNQPE39,,Perforation of stomach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6875014,3483000,6875014,J1312,J131200,Chronic peptic ulcer with perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270994013,275212003,411156015,79144,7914400,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619901000006116,68860005,2478806012,^ESCTTR361990,,Transluminal cardiac valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619881000006119,68860005,114376017,^ESCTPE361988,,Percutaneous valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619911000006119,68860005,2478807015,^ESCTPE361991,,Percutaneous cardiac valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",394285014,265480000,394285014,79181,7918100,Annuloplasty of tricuspid valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270965018,174939008,270965018,79124,7912400,Repositioning of tricuspid valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",498977018,61300005,498977018,J1313,J131300,Chronic peptic ulcer with haemorrhage AND perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",886001000006111,61300005,886001000006111,J1313-99,J131399,PU - chronic + h'ge + perf.
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3496021000006116,61300005,101859019,^ESCTCH349602,,Chronic peptic ulcer with hemorrhage AND perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2478805011,68860005,2478805011,79194,7919400,Percutaneous transluminal valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302556017,128287004,206557013,J1310,J131000,Chronic peptic ulcer without mention of complication
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302563017,128287004,206557013,J131y,J131y00,Chronic peptic ulcer unspecified
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",12729731000006116,652941000000102,1435481000000112,^ESCT1272973,,Chronic peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",886011000006114,652941000000102,886011000006114,J131z-99,J131z99,PU - chronic NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302564011,128287004,206557013,J131z,J131z00,Chronic peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302562010,196694009,302562010,J1314,J131400,Chronic peptic ulcer with obstruction
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",206557013,128287004,206557013,J131,J131.00,Chronic peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302572013,849611000000106,2201711000000115,J13y4,J13y400,Unspecified peptic ulcer with obstruction
