Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Coronary heart disease,256459018,164871004,256459018,^ESCTEL458624,,ECG: lateral infarction
Coronary heart disease,256459018,164871004,256459018,^ESCTLA458622,,ECG: lateral infarction
Coronary heart disease,256459018,164871004,256459018,3236,3236.00,ECG: lateral infarction
Coronary heart disease,256460011,164865005,256452010,^ESCTEL458603,,ECG: myocardial infarct NOS
Coronary heart disease,256460011,164865005,256452010,^ESCTEL458604,,ECG: myocardial infarct NOS
Coronary heart disease,256460011,164865005,256452010,323,323..00,ECG: myocardial infarct NOS
Coronary heart disease,256460011,164865005,256452010,323Z,323Z.00,ECG: myocardial infarct NOS
Coronary heart disease,256460011,164865005,256452010,^ESCTEK458605,,ECG: myocardial infarct NOS
Coronary heart disease,635311000006117,26141007,483123017,32E4,32E4.00,ST depression
Coronary heart disease,635311000006117,26141007,483123017,^ESCTST291834,,ST depression
Coronary heart disease,256526019,164934002,256526019,^ESCTEL458757,,ECG: T wave abnormal
Coronary heart disease,256526019,164934002,256526019,32F2,32F2.00,ECG: T wave abnormal
Coronary heart disease,256526019,164934002,256526019,^ESCTEK458756,,ECG: T wave abnormal
Coronary heart disease,635441000006114,66812002,500529015,^ESCTFL358634,,ECG: T wave flattened
Coronary heart disease,635441000006114,66812002,500529015,32F3,32F3.00,ECG: T wave flattened
Coronary heart disease,635451000006111,59931005,498584015,32F4,32F4.00,Inverted T wave
Coronary heart disease,635451000006111,59931005,498584015,^ESCTTW347328,,Inverted T wave
Coronary heart disease,256747018,165084003,256747018,^ESCTEX458910,,Exercise tolerance test abnormal
Coronary heart disease,256747018,165084003,256747018,32131-1,3213111,Exercise tolerance test abnormal
Coronary heart disease,256747018,165084003,256747018,33B95,33B9500,Exercise tolerance test abnormal
Coronary heart disease,256747018,165084003,256747018,32131,3213100,Exercise tolerance test abnormal
Coronary heart disease,262247015,168939002,2666780014,^ESCT1248451,,Coronary arteriography abnormal
Coronary heart disease,262247015,168939002,2666780014,5543,5543.00,Coronary arteriography abnormal
Coronary heart disease,262247015,168939002,2666780014,^ESCTCO461834,,Coronary arteriography abnormal
Coronary heart disease,2474304012,412747004,2474304012,5C11,5C11.00,Radionuclide heart study abnormal
Coronary heart disease,264492012,170593007,264492012,662K,662K.00,Angina control
Coronary heart disease,264492012,170593007,264492012,662Kz,662Kz00,Angina control
Coronary heart disease,264493019,170594001,264493019,662K0,662K000,Angina control - good
Coronary heart disease,264494013,170595000,264494013,662K1,662K100,Angina control - poor
Coronary heart disease,264495014,170596004,264495014,662K2,662K200,Angina control - improving
Coronary heart disease,264496010,170597008,264496010,662K3,662K300,Angina control - worsening
Coronary heart disease,264497018,170593007,264492012,662K,662K.00,Angina control NOS
Coronary heart disease,264497018,170593007,264492012,662Kz,662Kz00,Angina control NOS
Coronary heart disease,460133017,315614006,460133017,6A2,6A2..00,Coronary heart disease annual review
Coronary heart disease,1484833014,390799004,1484833014,6A4,6A4..00,Coronary heart disease review
Coronary heart disease,348644016,232717009,348644016,7921-1,7921.11,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,^ESCTCB504010,,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,^ESCTCO504011,,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792Dz,792Dz00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7921,7921.00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7921z,7921z00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792C,792C.00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792Cz,792Cz00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792D,792D.00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792Dy,792Dy00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7921y,7921y00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7926y,7926y00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,^ESCTCA504013,,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,^ESCTCA504009,,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7926,7926.00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,7926z,7926z00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792Cy,792Cy00,Coronary artery bypass graft operations
Coronary heart disease,348644016,232717009,348644016,792-1,792..11,Coronary artery bypass graft operations
Coronary heart disease,1228282017,3546002,6979016,7920-1,7920.11,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTAC255546,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTCA255547,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,7920y,7920y00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTAO255541,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTCV255542,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCT1190438,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,7920-99,7920.99,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCT1245171,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,7920,7920.00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,7920z,7920z00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTAC255543,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,1228282017,3546002,6979016,^ESCTAC255544,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,7920-1,7920.11,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTAC255546,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTCA255547,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,7920y,7920y00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTAO255541,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTCV255542,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCT1190438,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,7920-99,7920.99,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCT1245171,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,7920,7920.00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,7920z,7920z00,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTAC255543,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,161451000006116,3546002,1228282017,^ESCTAC255544,,Saphenous vein graft replacement of coronary artery
Coronary heart disease,271073015,736967001,3525967012,^ESCT1167247,,Saphenous vein graft replacement of one coronary artery
Coronary heart disease,271073015,736967001,3525967012,^ESCT1167248,,Saphenous vein graft replacement of one coronary artery
Coronary heart disease,271073015,736967001,3525967012,79200,7920000,Saphenous vein graft replacement of one coronary artery
Coronary heart disease,271074014,736969003,3525975018,79201,7920100,Aortocoronary artery bypass of two coronary arteries with saphenous vein graft
Coronary heart disease,271074014,736969003,3525975018,^ESCT1167251,,Aortocoronary artery bypass of two coronary arteries with saphenous vein graft
Coronary heart disease,271074014,736969003,3525975018,^ESCT1245174,,Aortocoronary artery bypass of two coronary arteries with saphenous vein graft
Coronary heart disease,271074014,736969003,3525975018,^ESCT1167252,,Aortocoronary artery bypass of two coronary arteries with saphenous vein graft
Coronary heart disease,271075010,736968006,3525971010,^ESCT1245173,,Aortocoronary artery bypass of three coronary arteries with saphenous vein graft
Coronary heart disease,271075010,736968006,3525971010,79202,7920200,Aortocoronary artery bypass of three coronary arteries with saphenous vein graft
Coronary heart disease,271075010,736968006,3525971010,^ESCT1167249,,Aortocoronary artery bypass of three coronary arteries with saphenous vein graft
Coronary heart disease,271075010,736968006,3525971010,^ESCT1167250,,Aortocoronary artery bypass of three coronary arteries with saphenous vein graft
Coronary heart disease,161491000006110,736966005,3525965016,79203,7920300,Aortocoronary artery bypass of four or more coronary arteries with saphenous vein graft
Coronary heart disease,161491000006110,736966005,3525965016,^ESCT1167246,,Aortocoronary artery bypass of four or more coronary arteries with saphenous vein graft
Coronary heart disease,161491000006110,736966005,3525965016,^ESCT1245172,,Aortocoronary artery bypass of four or more coronary arteries with saphenous vein graft
Coronary heart disease,161491000006110,736966005,3525965016,^ESCT1167245,,Aortocoronary artery bypass of four or more coronary arteries with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,7920-1,7920.11,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTAC255546,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTCA255547,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,7920y,7920y00,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTAO255541,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTCV255542,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCT1190438,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,7920-99,7920.99,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCT1245171,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,7920,7920.00,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,7920z,7920z00,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTAC255543,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,161481000006112,3546002,6979016,^ESCTAC255544,,Aortocoronary artery bypass graft with saphenous vein graft
Coronary heart disease,271079016,3546002,6979016,7920-1,7920.11,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTAC255546,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTCA255547,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,7920y,7920y00,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTAO255541,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTCV255542,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCT1190438,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,7920-99,7920.99,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCT1245171,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,7920,7920.00,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,7920z,7920z00,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTAC255543,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,271079016,3546002,6979016,^ESCTAC255544,,Saphenous vein graft replacement coronary artery NOS
Coronary heart disease,1221554018,232717009,348640013,7921-1,7921.11,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,^ESCTCB504010,,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,^ESCTCO504011,,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792Dz,792Dz00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7921,7921.00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7921z,7921z00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792C,792C.00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792Cz,792Cz00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792D,792D.00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792Dy,792Dy00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7921y,7921y00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7926y,7926y00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,^ESCTCA504013,,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,^ESCTCA504009,,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7926,7926.00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,7926z,7926z00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792Cy,792Cy00,Other autograft bypass of coronary artery
Coronary heart disease,1221554018,232717009,348640013,792-1,792..11,Other autograft bypass of coronary artery
Coronary heart disease,271081019,232719007,348647011,79253,7925300,Autograft replacement of one coronary artery NEC
Coronary heart disease,271081019,232719007,348647011,^ESCTCA504015,,Autograft replacement of one coronary artery NEC
Coronary heart disease,271081019,232719007,348647011,79263,7926300,Autograft replacement of one coronary artery NEC
Coronary heart disease,271081019,232719007,348647011,^ESCTCO504014,,Autograft replacement of one coronary artery NEC
Coronary heart disease,271081019,232719007,348647011,79210,7921000,Autograft replacement of one coronary artery NEC
Coronary heart disease,271081019,232719007,348647011,79262,7926200,Autograft replacement of one coronary artery NEC
Coronary heart disease,271082014,232720001,348649014,^ESCTCA504017,,Autograft replacement of two coronary arteries NEC
Coronary heart disease,271082014,232720001,348649014,79260,7926000,Autograft replacement of two coronary arteries NEC
Coronary heart disease,271082014,232720001,348649014,79261,7926100,Autograft replacement of two coronary arteries NEC
Coronary heart disease,271082014,232720001,348649014,79211,7921100,Autograft replacement of two coronary arteries NEC
Coronary heart disease,271082014,232720001,348649014,^ESCTCO504016,,Autograft replacement of two coronary arteries NEC
Coronary heart disease,271083016,232721002,348651013,^ESCTTR504019,,Autograft replacement of three coronary arteries NEC
Coronary heart disease,271083016,232721002,348651013,^ESCTCO504018,,Autograft replacement of three coronary arteries NEC
Coronary heart disease,271083016,232721002,348651013,79212,7921200,Autograft replacement of three coronary arteries NEC
Coronary heart disease,271083016,232721002,348651013,^ESCTCA504020,,Autograft replacement of three coronary arteries NEC
Coronary heart disease,271084010,232722009,348654017,^ESCTCO504021,,Autograft replacement of four of more coronary arteries NEC
Coronary heart disease,271084010,232722009,348654017,^ESCTCA504022,,Autograft replacement of four of more coronary arteries NEC
Coronary heart disease,271084010,232722009,348654017,79213,7921300,Autograft replacement of four of more coronary arteries NEC
Coronary heart disease,36861000006113,232717009,348640013,7921-1,7921.11,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,^ESCTCB504010,,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,^ESCTCO504011,,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792Dz,792Dz00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7921,7921.00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7921z,7921z00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792C,792C.00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792Cz,792Cz00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792D,792D.00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792Dy,792Dy00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7921y,7921y00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7926y,7926y00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,^ESCTCA504013,,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,^ESCTCA504009,,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7926,7926.00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,7926z,7926z00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792Cy,792Cy00,Other autograft replacement of coronary artery OS
Coronary heart disease,36861000006113,232717009,348640013,792-1,792..11,Other autograft replacement of coronary artery OS
Coronary heart disease,271086012,232717009,348640013,7921-1,7921.11,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,^ESCTCB504010,,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,^ESCTCO504011,,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792Dz,792Dz00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7921,7921.00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7921z,7921z00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792C,792C.00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792Cz,792Cz00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792D,792D.00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792Dy,792Dy00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7921y,7921y00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7926y,7926y00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,^ESCTCA504013,,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,^ESCTCA504009,,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7926,7926.00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,7926z,7926z00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792Cy,792Cy00,Other autograft replacement of coronary artery NOS
Coronary heart disease,271086012,232717009,348640013,792-1,792..11,Other autograft replacement of coronary artery NOS
Coronary heart disease,271088013,175021005,271087015,7922,7922.00,Allograft replacement of coronary artery
Coronary heart disease,271088013,175021005,271087015,^ESCT1192303,,Allograft replacement of coronary artery
Coronary heart disease,271088013,175021005,271087015,7922y,7922y00,Allograft replacement of coronary artery
Coronary heart disease,271088013,175021005,271087015,7922z,7922z00,Allograft replacement of coronary artery
Coronary heart disease,271088013,175021005,271087015,7922-1,7922.11,Allograft replacement of coronary artery
Coronary heart disease,271087015,175021005,271087015,7922,7922.00,Allograft bypass of coronary artery
Coronary heart disease,271087015,175021005,271087015,^ESCT1192303,,Allograft bypass of coronary artery
Coronary heart disease,271087015,175021005,271087015,7922y,7922y00,Allograft bypass of coronary artery
Coronary heart disease,271087015,175021005,271087015,7922z,7922z00,Allograft bypass of coronary artery
Coronary heart disease,271087015,175021005,271087015,7922-1,7922.11,Allograft bypass of coronary artery
Coronary heart disease,271089017,736971003,3525979012,79220,7922000,Allograft replacement of one coronary artery
Coronary heart disease,271089017,736971003,3525979012,^ESCT1167254,,Allograft replacement of one coronary artery
Coronary heart disease,271092018,736973000,3525983012,79221,7922100,Allograft replacement of two coronary arteries
Coronary heart disease,271092018,736973000,3525983012,^ESCT1167256,,Allograft replacement of two coronary arteries
Coronary heart disease,271093011,736972005,3525981014,79222,7922200,Allograft replacement of three coronary arteries
Coronary heart disease,271093011,736972005,3525981014,^ESCT1167255,,Allograft replacement of three coronary arteries
Coronary heart disease,271094017,736970002,3525977014,79223,7922300,Allograft replacement of four or more coronary arteries
Coronary heart disease,271094017,736970002,3525977014,^ESCT1167253,,Allograft replacement of four or more coronary arteries
Coronary heart disease,271095016,175021005,271087015,7922,7922.00,Other specified allograft replacement of coronary artery
Coronary heart disease,271095016,175021005,271087015,^ESCT1192303,,Other specified allograft replacement of coronary artery
Coronary heart disease,271095016,175021005,271087015,7922y,7922y00,Other specified allograft replacement of coronary artery
Coronary heart disease,271095016,175021005,271087015,7922z,7922z00,Other specified allograft replacement of coronary artery
Coronary heart disease,271095016,175021005,271087015,7922-1,7922.11,Other specified allograft replacement of coronary artery
Coronary heart disease,271096015,175021005,271087015,7922,7922.00,Allograft replacement of coronary artery NOS
Coronary heart disease,271096015,175021005,271087015,^ESCT1192303,,Allograft replacement of coronary artery NOS
Coronary heart disease,271096015,175021005,271087015,7922y,7922y00,Allograft replacement of coronary artery NOS
Coronary heart disease,271096015,175021005,271087015,7922z,7922z00,Allograft replacement of coronary artery NOS
Coronary heart disease,271096015,175021005,271087015,7922-1,7922.11,Allograft replacement of coronary artery NOS
Coronary heart disease,271098019,175029007,271097012,7923,7923.00,Prosthetic replacement of coronary artery
Coronary heart disease,271098019,175029007,271097012,7923y,7923y00,Prosthetic replacement of coronary artery
Coronary heart disease,271098019,175029007,271097012,7923z,7923z00,Prosthetic replacement of coronary artery
Coronary heart disease,271098019,175029007,271097012,7923-99,7923.99,Prosthetic replacement of coronary artery
Coronary heart disease,271098019,175029007,271097012,^ESCT1190462,,Prosthetic replacement of coronary artery
Coronary heart disease,271098019,175029007,271097012,7923-1,7923.11,Prosthetic replacement of coronary artery
Coronary heart disease,271097012,175029007,271097012,7923,7923.00,Prosthetic bypass of coronary artery
Coronary heart disease,271097012,175029007,271097012,7923y,7923y00,Prosthetic bypass of coronary artery
Coronary heart disease,271097012,175029007,271097012,7923z,7923z00,Prosthetic bypass of coronary artery
Coronary heart disease,271097012,175029007,271097012,7923-99,7923.99,Prosthetic bypass of coronary artery
Coronary heart disease,271097012,175029007,271097012,^ESCT1190462,,Prosthetic bypass of coronary artery
Coronary heart disease,271097012,175029007,271097012,7923-1,7923.11,Prosthetic bypass of coronary artery
