Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Drug or alcohol misuse,718011000006110,268641003,401793014,E243-3,E243.13,Marihuana dependence
Drug or alcohol misuse,295187016,85005007,140938016,E2430,E243000,"Cannabis dependence, unspecified"
Drug or alcohol misuse,295188014,191837001,295188014,E2431,E243100,"Cannabis dependence, continuous"
Drug or alcohol misuse,295189018,191838006,295189018,E2432,E243200,"Cannabis dependence, episodic"
Drug or alcohol misuse,295190010,191839003,295190010,E2433,E243300,Cannabis dependence in remission
Drug or alcohol misuse,295191014,85005007,140938016,E243z,E243z00,Cannabis drug dependence NOS
Drug or alcohol misuse,401794015,442406005,2819716013,E244,E244.00,Amphetamine or other psychostimulant dependence
Drug or alcohol misuse,411458014,275471001,411458014,E244-1,E244.11,Psychostimulant dependence
Drug or alcohol misuse,127621000006114,275471001,411458014,E244-2,E244.12,Stimulant dependence
Drug or alcohol misuse,295197013,191816009,295145018,E2440,E244000,"Amphetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,2475571010,191816009,295145018,E2440-1,E244011,"Amfetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,295198015,191843004,295198015,E2441,E244100,"Amphetamine or psychostimulant dependence, continuous"
Drug or alcohol misuse,295199011,191844005,295199011,E2442,E244200,"Amphetamine or psychostimulant dependence, episodic"
Drug or alcohol misuse,295200014,191845006,295200014,E2443,E244300,Amphetamine or psychostimulant dependence in remission
Drug or alcohol misuse,295201013,191816009,295145018,E244z,E244z00,Amphetamine or psychostimulant dependence NOS
Drug or alcohol misuse,2475575018,191816009,295145018,E244z-1,E244z11,Amfetamine or psychostimulant dependence NOS
Drug or alcohol misuse,64025010,38247002,64025010,E245,E245.00,Hallucinogen dependence
Drug or alcohol misuse,346936013,231468005,346936013,E245-1,E245.11,LSD dependence
Drug or alcohol misuse,346935012,231468005,346935012,E245-2,E245.12,Lysergic acid diethylamide dependence
Drug or alcohol misuse,295207012,38247002,64025010,E2450,E245000,"Hallucinogen dependence, unspecified"
Drug or alcohol misuse,295208019,191849000,295208019,E2451,E245100,"Hallucinogen dependence, continuous"
Drug or alcohol misuse,295209010,191850000,295209010,E2452,E245200,"Hallucinogen dependence, episodic"
Drug or alcohol misuse,295210017,191851001,295210017,E2453,E245300,Hallucinogen dependence in remission
Drug or alcohol misuse,295211018,38247002,64025010,E245z,E245z00,Hallucinogen dependence NOS
Drug or alcohol misuse,295212013,191853003,295212013,E246,E246.00,Glue sniffing dependence
Drug or alcohol misuse,295214014,191853003,295212013,E2460,E246000,"Glue sniffing dependence, unspecified"
Drug or alcohol misuse,295215010,191855005,295215010,E2461,E246100,"Glue sniffing dependence, continuous"
Drug or alcohol misuse,295216011,191856006,295216011,E2462,E246200,"Glue sniffing dependence, episodic"
Drug or alcohol misuse,295217019,191857002,295217019,E2463,E246300,Glue sniffing dependence in remission
Drug or alcohol misuse,295218012,191853003,295212013,E246z,E246z00,Glue sniffing dependence NOS
Drug or alcohol misuse,401796018,191816009,295145018,E247,E247.00,Other specified drug dependence
Drug or alcohol misuse,346934011,231467000,346934011,E247-1,E247.11,Absinthe addiction
Drug or alcohol misuse,295222019,191816009,295145018,E2470,E247000,"Other specified drug dependence, unspecified"
Drug or alcohol misuse,295224018,191816009,295145018,E2471,E247100,"Other specified drug dependence, continuous"
Drug or alcohol misuse,295225017,191816009,295145018,E2472,E247200,"Other specified drug dependence, episodic"
Drug or alcohol misuse,295226016,191816009,295145018,E2473,E247300,Other specified drug dependence in remission
Drug or alcohol misuse,295227013,191816009,295145018,E247z,E247z00,Other specified drug dependence NOS
Drug or alcohol misuse,295228015,191865004,295228015,E248,E248.00,Combined opioid with other drug dependence
Drug or alcohol misuse,295229011,191865004,295228015,E2480,E248000,"Combined opioid with other drug dependence, unspecified"
Drug or alcohol misuse,295230018,191867007,295230018,E2481,E248100,"Combined opioid with other drug dependence, continuous"
Drug or alcohol misuse,295231019,191868002,295231019,E2482,E248200,"Combined opioid with other drug dependence, episodic"
Drug or alcohol misuse,295232014,191869005,295232014,E2483,E248300,Combined opioid with other drug dependence in remission
Drug or alcohol misuse,295233016,191865004,295228015,E248z,E248z00,Combined opioid with other drug dependence NOS
Drug or alcohol misuse,295234010,191871005,295234010,E249,E249.00,"Combined drug dependence, excluding opioids"
Drug or alcohol misuse,295235011,191871005,295234010,E2490,E249000,"Combined drug dependence, excluding opioid, unspecified"
Drug or alcohol misuse,295236012,191873008,295236012,E2491,E249100,"Combined drug dependence, excluding opioid, continuous"
Drug or alcohol misuse,295237015,191874002,295237015,E2492,E249200,"Combined drug dependence, excluding opioid, episodic"
Drug or alcohol misuse,295238013,191875001,295238013,E2493,E249300,"Combined drug dependence, excluding opioid, in remission"
Drug or alcohol misuse,295239017,191871005,295234010,E249z,E249z00,"Combined drug dependence, excluding opioid, NOS"
Drug or alcohol misuse,295240015,191877009,295240015,E24A,E24A.00,Ecstasy type drug dependence
Drug or alcohol misuse,295241016,191816009,295145018,E24z,E24z.00,Drug dependence NOS
Drug or alcohol misuse,295261010,191891003,295261010,E252,E252.00,Nondependent cannabis abuse
Drug or alcohol misuse,295262015,191891003,295261010,E2520,E252000,"Nondependent cannabis abuse, unspecified"
Drug or alcohol misuse,295263013,191893000,295263013,E2521,E252100,"Nondependent cannabis abuse, continuous"
Drug or alcohol misuse,295264019,191894006,295264019,E2522,E252200,"Nondependent cannabis abuse, episodic"
Drug or alcohol misuse,295265018,191895007,295265018,E2523,E252300,Nondependent cannabis abuse in remission
Drug or alcohol misuse,295266017,191891003,295261010,E252z,E252z00,Nondependent cannabis abuse NOS
Drug or alcohol misuse,401798017,268646008,401798017,E253,E253.00,Nondependent hallucinogen abuse
Drug or alcohol misuse,295271012,268646008,401798017,E2530,E253000,"Nondependent hallucinogen abuse, unspecified"
Drug or alcohol misuse,295272017,191899001,295272017,E2531,E253100,"Nondependent hallucinogen abuse, continuous"
Drug or alcohol misuse,295274016,191900006,295274016,E2532,E253200,"Nondependent hallucinogen abuse, episodic"
Drug or alcohol misuse,295275015,191901005,295275015,E2533,E253300,Nondependent hallucinogen abuse in remission
Drug or alcohol misuse,295276019,268646008,401798017,E253z,E253z00,Nondependent hallucinogen abuse NOS
Drug or alcohol misuse,401799013,268647004,401799013,E254,E254.00,Nondependent hypnotic or anxiolytic abuse
Drug or alcohol misuse,346928016,231462006,346928016,E254-1,E254.11,Barbiturate abuse
Drug or alcohol misuse,346927014,231461004,346927014,E254-2,E254.12,Hypnotic or anxiolytic abuse
Drug or alcohol misuse,107023015,64386003,107023015,E254-3,E254.13,Sedative abuse
Drug or alcohol misuse,499838014,64386003,499838014,E254-4,E254.14,Tranquilliser abuse
Drug or alcohol misuse,295285019,268647004,401799013,E2540,E254000,"Nondependent hypnotic or anxiolytic abuse, unspecified"
Drug or alcohol misuse,295286018,191905001,295286018,E2541,E254100,"Nondependent hypnotic or anxiolytic abuse, continuous"
Drug or alcohol misuse,295287010,191906000,295287010,E2542,E254200,"Nondependent hypnotic or anxiolytic abuse, episodic"
Drug or alcohol misuse,295288017,191907009,295288017,E2543,E254300,Nondependent hypnotic or anxiolytic abuse in remission
Drug or alcohol misuse,295289013,268647004,401799013,E254z,E254z00,Nondependent hypnotic or anxiolytic abuse NOS
Drug or alcohol misuse,295290016,191909007,295290016,E255,E255.00,Nondependent opioid abuse
Drug or alcohol misuse,295293019,191909007,295290016,E2550,E255000,"Nondependent opioid abuse, unspecified"
Drug or alcohol misuse,295295014,191912005,295295014,E2551,E255100,"Nondependent opioid abuse, continuous"
Drug or alcohol misuse,295296010,191913000,295296010,E2552,E255200,"Nondependent opioid abuse, episodic"
Drug or alcohol misuse,295297018,191914006,295297018,E2553,E255300,Nondependent opioid abuse in remission
Drug or alcohol misuse,295298011,191909007,295290016,E255z,E255z00,Nondependent opioid abuse NOS
Drug or alcohol misuse,295299015,191916008,295299015,E256,E256.00,Nondependent cocaine abuse
Drug or alcohol misuse,295300011,191916008,295299015,E2560,E256000,"Nondependent cocaine abuse, unspecified"
Drug or alcohol misuse,295301010,191918009,295301010,E2561,E256100,"Nondependent cocaine abuse, continuous"
Drug or alcohol misuse,295302015,191919001,295302015,E2562,E256200,"Nondependent cocaine abuse, episodic"
Drug or alcohol misuse,295303013,191920007,295303013,E2563,E256300,Nondependent cocaine abuse in remission
Drug or alcohol misuse,295305018,191916008,295299015,E256z,E256z00,Nondependent cocaine abuse NOS
Drug or alcohol misuse,401800012,268648009,401800012,E257,E257.00,Nondependent amphetamine or other psychostimulant abuse
Drug or alcohol misuse,199931000006119,268648009,2476048010,E257-1,E257.11,Psychostimulant abuse
Drug or alcohol misuse,127611000006118,268648009,2476048010,E257-2,E257.12,Stimulant abuse
Drug or alcohol misuse,586661000006119,268648009,401800012,E2570,E257000,"Nondependent amphetamine/psychostimulant abuse, unspecified"
Drug or alcohol misuse,586651000006116,191924003,295311015,E2571,E257100,"Nondependent amphetamine/psychostimulant abuse, continuous"
Drug or alcohol misuse,295312010,191925002,295312010,E2572,E257200,"Nondependent amphetamine or psychostimulant abuse, episodic"
Drug or alcohol misuse,586641000006118,414874007,2534808016,E2573,E257300,Nondependent amphetamine/psychostimulant abuse in remission
