Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Organic, including symptomatic, mental disorders",612521000006115,2776000,5694012,E030-1,E030.11,Delirium - acute organic
"Organic, including symptomatic, mental disorders",2543181000006117,2776000,483658016,^ESCTAB254318,,ABS - Acute brain syndrome
"Organic, including symptomatic, mental disorders",2543191000006119,2776000,483659012,^ESCTAC254319,,Acute brain syndrome
"Organic, including symptomatic, mental disorders",294706010,191507002,294706010,E031,E031.00,Subacute confusional state
"Organic, including symptomatic, mental disorders",376431000006118,2776000,5694012,Eu04y-1,Eu04y11,[X]Delirium of mixed origin
"Organic, including symptomatic, mental disorders",612531000006117,191507002,294705014,E031-1,E031.11,Delirium - subacute organic
"Organic, including symptomatic, mental disorders",483651010,2776000,483651010,E030,E030.00,Acute confusional state
"Organic, including symptomatic, mental disorders",294704013,2776000,483651010,E030z,E030z00,Acute confusional state NOS
"Organic, including symptomatic, mental disorders",294712017,191507002,294706010,E031z,E031z00,Subacute confusional state NOS
"Organic, including symptomatic, mental disorders",295718011,2776000,5694012,Eu04z,Eu04z00,"[X]Delirium, unspecified"
"Organic, including symptomatic, mental disorders",2543131000006118,2776000,483649011,^ESCTOR254313,,Organic brain syndrome
"Organic, including symptomatic, mental disorders",401831017,2776000,5694012,Eu04y,Eu04y00,[X]Other delirium
"Organic, including symptomatic, mental disorders",2543151000006113,2776000,483652015,^ESCTOB254315,,OBS - Organic brain syndrome
"Organic, including symptomatic, mental disorders",295714013,2776000,5694012,Eu041,Eu04100,[X]Delirium superimposed on dementia
"Organic, including symptomatic, mental disorders",4763441000006118,191507002,294705014,^ESCTSU476344,,Subacute delirium
"Organic, including symptomatic, mental disorders",362231000006112,2776000,483655018,Eu04-4,Eu04.14,[X]Acute / subacute organic reaction
"Organic, including symptomatic, mental disorders",317932013,271873000,406866016,R20z,R20z.00,"[D]Senility, without psychosis NOS"
"Organic, including symptomatic, mental disorders",402397010,271873000,406866016,R20,R20..00,"[D]Senility, without mention of psychosis"
"Organic, including symptomatic, mental disorders",359141000006111,15662003,26545010,Eu02z-4,Eu02z14,[X] Senile dementia NOS
"Organic, including symptomatic, mental disorders",3229071000006117,45205003,75376013,^ESCTFR322907,,Frenectomy of lip
"Organic, including symptomatic, mental disorders",735781000006116,45205003,2270021000000113,75002-1,7500211,Labial frenectomy
"Organic, including symptomatic, mental disorders",4763081000006118,191461002,1222240013,^ESCTSE476308,,Senile delirium
"Organic, including symptomatic, mental disorders",2748441000006111,15662003,1221222011,^ESCTSD274844,,SD - Senile dementia
"Organic, including symptomatic, mental disorders",26545010,15662003,26545010,E00-1,E00..11,Senile dementia
"Organic, including symptomatic, mental disorders",294648012,191461002,294648012,E003,E003.00,Senile dementia with delirium
"Organic, including symptomatic, mental disorders",420275011,282078004,420275011,75053,7505300,Upper labial fraenectomy
"Organic, including symptomatic, mental disorders",882211000006118,191461002,882211000006118,E003-99,E003.99,Senile dementia-acute confused
"Organic, including symptomatic, mental disorders",294638010,191452002,294638010,E0011,E001100,Presenile dementia with delirium
"Organic, including symptomatic, mental disorders",3669801000006113,71917006,119496011,^ESCTCH366980,,Cheiloplasty
"Organic, including symptomatic, mental disorders",1222549013,271873000,406866016,R200-1,R200.11,[D]Senility
"Organic, including symptomatic, mental disorders",5659651000006113,282078004,420274010,^ESCTUP565965,,Upper labial frenectomy
"Organic, including symptomatic, mental disorders",299334015,84757009,178739011,Fyu50,Fyu5000,[X]Other generalized epilepsy and epileptic syndromes
"Organic, including symptomatic, mental disorders",3878501000006115,84757009,506216014,^ESCTEP387850,,EP - Epilepsy
"Organic, including symptomatic, mental disorders",299336018,84757009,178739011,Fyu51,Fyu5100,[X]Other epilepsy
"Organic, including symptomatic, mental disorders",178739011,84757009,178739011,F25,F25..00,Epilepsy
"Organic, including symptomatic, mental disorders",297324019,84757009,178739011,F25y,F25y.00,Other forms of epilepsy
"Organic, including symptomatic, mental disorders",399408014,84757009,178739011,F25z,F25z.00,Epilepsy NOS
"Organic, including symptomatic, mental disorders",3878491000006111,84757009,506215013,^ESCTEP387849,,Epileptic
"Organic, including symptomatic, mental disorders",3878481000006113,84757009,189601011,^ESCTEP387848,,Epileptic disorder
"Organic, including symptomatic, mental disorders",297330019,84757009,178739011,F25yz,F25yz00,Other forms of epilepsy NOS
"Organic, including symptomatic, mental disorders",317081012,231439009,346898013,R0090,R009000,[D]Toxic confusional state
"Organic, including symptomatic, mental disorders",122851000006118,191508007,294707018,E0310,E031000,"Subacute confusional state, post traumatic"
"Organic, including symptomatic, mental disorders",4763461000006119,191508007,294707018,^ESCTSU476346,,"Subacute confusional state, post-traumatic"
"Organic, including symptomatic, mental disorders",4763391000006117,191501001,294699017,^ESCTAC476339,,"Acute confusional state, post-traumatic"
"Organic, including symptomatic, mental disorders",4550631000006111,162703005,2668089013,^ESCTON455063,,On examination - delirious
"Organic, including symptomatic, mental disorders",294700016,191502008,294700016,E0301,E030100,"Acute confusional state, of infective origin"
"Organic, including symptomatic, mental disorders",294708011,191509004,294708011,E0311,E031100,"Subacute confusional state, of infective origin"
"Organic, including symptomatic, mental disorders",253593010,162703005,253593010,2233,2233.00,O/E - delirious
"Organic, including symptomatic, mental disorders",294702012,191504009,294702012,E0303,E030300,"Acute confusional state, of metabolic origin"
"Organic, including symptomatic, mental disorders",294709015,191510009,294709015,E0312,E031200,"Subacute confusional state, of endocrine origin"
"Organic, including symptomatic, mental disorders",294710013,191511008,294710013,E0313,E031300,"Subacute confusional state, of metabolic origin"
"Organic, including symptomatic, mental disorders",294711012,191512001,294711012,E0314,E031400,"Subacute confusional state, of cerebrovascular origin"
"Organic, including symptomatic, mental disorders",346898013,231439009,346898013,E030-2,E030.12,Toxic confusional state
"Organic, including symptomatic, mental disorders",294703019,191505005,294703019,E0304,E030400,"Acute confusional state, of cerebrovascular origin"
"Organic, including symptomatic, mental disorders",456251000006115,191501001,294699017,E0300,E030000,"Acute confusional state, post traumatic"
"Organic, including symptomatic, mental disorders",362221000006114,191502008,294700016,Eu04-3,Eu04.13,[X]Acute / subacute infective psychosis
"Organic, including symptomatic, mental disorders",294701017,191503003,294701017,E0302,E030200,"Acute confusional state, of endocrine origin"
"Organic, including symptomatic, mental disorders",42201000006113,45912004,76558013,E03y1,E03y100,Organic hallucinosis syndrome
"Organic, including symptomatic, mental disorders",403991000006117,45912004,76558013,Eu050,Eu05000,[X]Organic hallucinosis
"Organic, including symptomatic, mental disorders",294722011,191447007,294630015,E0y,E0y..00,Other specified organic psychoses
"Organic, including symptomatic, mental disorders",294717011,191447007,294630015,E04,E04..00,Other chronic organic psychoses
"Organic, including symptomatic, mental disorders",294721016,191447007,294630015,E04z,E04z.00,Chronic organic psychosis NOS
"Organic, including symptomatic, mental disorders",294723018,191447007,294630015,E0z,E0z..00,Organic psychoses NOS
"Organic, including symptomatic, mental disorders",42731000006112,191447007,294630015,E0,E0...00,Organic psychotic conditions
