Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Dermatitis and eczema,399913016,267793005,399913016,M121.00,,Contact dermatitis due to oils and greases
Dermatitis and eczema,357558018,238568000,357558018,M121.11,,Grease contact dermatitis
Dermatitis and eczema,357559014,238569008,357559014,M121.12,,Oil contact dermatitis
Dermatitis and eczema,38664014,23012005,38664014,M122.00,,Contact dermatitis due to solvents
Dermatitis and eczema,308509010,200784004,308509010,M122000,,Contact dermatitis due to chlorocompound
Dermatitis and eczema,308510017,200785003,308510017,M122100,,Contact dermatitis due to cyclohexane
Dermatitis and eczema,308512013,200787006,308512013,M122300,,Contact dermatitis due to glycol
Dermatitis and eczema,308515010,23012005,38664014,M122z00,,Contact dermatitis due to solvent NOS
Dermatitis and eczema,590701000006112,86062001,142690019,M123.00,,Contact dermatitis due to drugs and medicaments
Dermatitis and eczema,67908018,40712008,67908018,M123000,,Contact dermatitis due to arnica
Dermatitis and eczema,590781000006115,17946007,30306019,M123100,,Contact dermatitis due to fungicides
Dermatitis and eczema,137914019,83150005,137914019,M123200,,Contact dermatitis due to iodine
Dermatitis and eczema,308519016,200794009,308519016,M123300,,Contact dermatitis due to keratolytics
Dermatitis and eczema,590931000006119,81581001,135333017,M123400,,Contact dermatitis due to mercurials
Dermatitis and eczema,54060018,32371003,54060018,M123500,,Contact dermatitis due to neomycin
Dermatitis and eczema,591011000006116,72057009,119732011,M123600,,Contact dermatitis due to pediculocides
Dermatitis and eczema,591021000006112,111190006,178426013,M123700,,Contact dermatitis due to phenols
Dermatitis and eczema,591151000006116,26532007,44428014,M123800,,Contact dermatitis due to scabicides
Dermatitis and eczema,308526016,86062001,142690019,M123z00,,Contact dermatitis due to medicament NOS
Dermatitis and eczema,308527013,291000119100,3043712018,M124.00,,Contact dermatitis due to other chemical products
Dermatitis and eczema,308528015,200802008,308528015,M124000,,Contact dermatitis due to acids
Dermatitis and eczema,128743013,77560002,128743013,M124100,,Contact dermatitis due to adhesive plaster
Dermatitis and eczema,357560016,238570009,357560016,M124111,,Elastoplast contact dermatitis
Dermatitis and eczema,308532014,200804009,308532014,M124200,,Contact dermatitis due to alkalis
Dermatitis and eczema,308533016,200805005,308533016,M124300,,Contact dermatitis due to caustics
Dermatitis and eczema,71306016,42733007,71306016,M124400,,Contact dermatitis due to dichromate
Dermatitis and eczema,178428014,111192003,178428014,M124500,,Contact dermatitis due to insecticide
Dermatitis and eczema,138508015,83508001,138508015,M124600,,Contact dermatitis due to nylon
Dermatitis and eczema,53389017,31948006,53389017,M124700,,Contact dermatitis due to plastic
Dermatitis and eczema,77108018,46240005,77108018,M124800,,Contact dermatitis due to rubber
Dermatitis and eczema,308539017,291000119100,3043712018,M124z00,,Contact dermatitis: other chemicals NOS
Dermatitis and eczema,112091013,67445002,112091013,M125.00,,Contact dermatitis due to food in contact with skin
Dermatitis and eczema,590631000006113,49186001,81932013,M125000,,Contact dermatitis due to cereals
Dermatitis and eczema,60975016,36530008,60975016,M125100,,Contact dermatitis due to fish
Dermatitis and eczema,93035017,55934006,93035017,M125200,,Contact dermatitis due to flour
Dermatitis and eczema,31691015,18793008,31691015,M125300,,Contact dermatitis due to fruit
Dermatitis and eczema,121124014,72921001,121124014,M125400,,Contact dermatitis due to meat
Dermatitis and eczema,108236013,65129009,108236013,M125500,,Contact dermatitis due to milk
Dermatitis and eczema,399914010,67445002,112091013,M125z00,,Contact dermatitis due to food NOS
Dermatitis and eczema,357561017,238571008,357561017,M125z11,,Egg contact dermatitis
Dermatitis and eczema,308552010,200821000,308552010,M126.00,,Contact dermatitis due to plants
Dermatitis and eczema,108646019,65394002,108646019,M126000,,Contact dermatitis due to lacquer tree
Dermatitis and eczema,308554011,200823002,308554011,M126100,,Contact dermatitis due to poison-ivy
Dermatitis and eczema,308555012,200824008,308555012,M126200,,Contact dermatitis due to poison-oak
Dermatitis and eczema,591081000006111,10901008,18920010,M126300,,Contact dermatitis due to poison-sumac
Dermatitis and eczema,2050012,586008,2050012,M126500,,Contact dermatitis due to primrose
Dermatitis and eczema,89646013,53930004,89646013,M126600,,Contact dermatitis due to ragweed
Dermatitis and eczema,308560011,200821000,308552010,M126z00,,Contact dermatitis due to plants NOS
Dermatitis and eczema,357566010,238575004,357566010,M128.00,,Allergic contact dermatitis
Dermatitis and eczema,308575015,200842003,308575015,M128000,,Allergic contact dermatitis due to adhesives
Dermatitis and eczema,308576019,200843008,308576019,M128100,,Allergic contact dermatitis due to cosmetics
Dermatitis and eczema,477331000006119,200844002,308577011,M128200,,Allergic contact dermatitis due drugs in contact with skin
Dermatitis and eczema,308578018,200845001,308578018,M128300,,Allergic contact dermatitis due to dyes
Dermatitis and eczema,308579014,10676871000119104,3043986018,M128400,,Allergic contact dermatitis due to other chemical products
Dermatitis and eczema,477371000006116,200847009,308580012,M128500,,Allergic contact dermatitis due to food in contact with skin
Dermatitis and eczema,308581011,10628711000119100,3028353019,M128600,,"Allergic contact dermatitis due to plants, except food"
Dermatitis and eczema,1775284012,110979008,1775284012,M129.00,,Irritant contact dermatitis
Dermatitis and eczema,308585019,200851006,308585019,M129000,,Irritant contact dermatitis due to cosmetics
Dermatitis and eczema,745631000006113,200852004,308586018,M129100,,Irritant contact dermatitis due drugs in contact with skin
Dermatitis and eczema,308587010,10628591000119104,3043226014,M129200,,Irritant contact dermatitis due to other chemical products
Dermatitis and eczema,745641000006115,200854003,308588017,M129300,,Irritant contact dermatitis due to food in contact with skin
Dermatitis and eczema,308589013,200855002,308589013,M129400,,"Irritant contact dermatitis due to plants, except food"
Dermatitis and eczema,308602013,40275004,63652013,M12y.00,,Contact dermatitis due to other specified agents
Dermatitis and eczema,130689015,78755001,130689015,M12y000,,Contact dermatitis due to cosmetics
Dermatitis and eczema,357562012,238572001,357562012,M12y011,,Lanolin contact dermatitis
Dermatitis and eczema,357563019,238573006,357563019,M12y012,,Perfume contact dermatitis
Dermatitis and eczema,98560010,238506004,357457014,M12y100,,Contact dermatitis due to cold weather
Dermatitis and eczema,590711000006110,6888008,12391017,M12y200,,Contact dermatitis due to dyes
Dermatitis and eczema,308609016,200871002,308609016,M12y300,,Contact dermatitis due to furs
Dermatitis and eczema,81109013,279334008,416565015,M12y400,,Contact dermatitis due to hot weather
Dermatitis and eczema,590831000006112,279334008,416565015,M12y500,,Contact dermatitis due to infra-red rays
Dermatitis and eczema,506552014,85512009,506552014,M12y600,,Contact dermatitis due to jewellery
Dermatitis and eczema,590901000006110,46787004,77991017,M12y700,,Contact dermatitis due to light (excluding sunlight)
Dermatitis and eczema,399916012,16228891000119104,3079164017,M12y800,,Contact dermatitis due to metals
Dermatitis and eczema,674911000006116,93419003,154625010,M12y811,,Nickel sensitivity
Dermatitis and eczema,308618019,200877003,308618019,M12y900,,Contact dermatitis due to preservatives
Dermatitis and eczema,308619010,81351008,134948013,M12yA00,,Contact dermatitis due to radiation NOS
Dermatitis and eczema,591201000006113,200879000,308620016,M12yB00,,Contact dermatitis due to ultra-violet rays (excluding sun)
Dermatitis and eczema,115978018,69827001,115978018,M12yC00,,Contact dermatitis due to x-rays
Dermatitis and eczema,308622012,200881003,308622012,M12yD00,,Contact dermatitis due to casting materials
Dermatitis and eczema,308623019,40275004,63652013,M12yz00,,Contact dermatitis: specified agent NOS
Dermatitis and eczema,591221000006115,40275004,63652013,M12z.00,,Contact dermatitis NOS
Dermatitis and eczema,308625014,703938007,3012078018,M12z000,,Dermatitis NOS
Dermatitis and eczema,399917015,43116000,71923017,M12z100,,Eczema NOS
Dermatitis and eczema,622961000006111,81418003,3302693013,M12z111,,Discoid eczema
Dermatitis and eczema,1779345010,400079002,1779345010,M12z200,,Infected eczema
Dermatitis and eczema,357504010,238539001,357504010,M12z300,,Hand eczema
Dermatitis and eczema,1779279014,400005007,1779279014,M12z400,,Erythrodermic eczema
Dermatitis and eczema,308624013,40275004,63652013,M12zz00,,Contact dermatitis NOS
Dermatitis and eczema,308633010,200890005,308633010,M13..00,,Ingestion dermatitis
Dermatitis and eczema,399918013,267798001,399918013,M130.00,,Ingestion dermatitis due to drugs
Dermatitis and eczema,220921000000114,28926001,1226128015,M130.11,,Drug induced rash
Dermatitis and eczema,308637011,200892002,308638018,M130000,,Generalized skin eruption due to drugs and medicaments
Dermatitis and eczema,308640011,200893007,308639014,M130100,,Localized skin eruption due to drugs and medicaments
Dermatitis and eczema,358163013,238992001,358163013,M130200,,Drug-induced erythroderma
Dermatitis and eczema,308642015,200895000,308642015,M131.00,,Ingestion dermatitis due to food
Dermatitis and eczema,308643013,200890005,308633010,M13y.00,,Ingestion dermatitis due to other specified substance
Dermatitis and eczema,308644019,200890005,308633010,M13z.00,,Ingestion dermatitis NOS
Dermatitis and eczema,308716014,200948000,308716014,M15y200,,Pityriasis rubra (Hebra)
Dermatitis and eczema,1781460018,402296004,1781460018,M165000,,Pityriasis alba
Dermatitis and eczema,744321000006117,53891004,496798019,M173.00,,Lichen simplex
Dermatitis and eczema,106630017,64144002,106630017,M182.00,,Prurigo
Dermatitis and eczema,198001000006115,201015007,308805012,M182000,,Prurigo aestivalis
Dermatitis and eczema,308807016,201017004,308807016,M182200,,Prurigo mitis
Dermatitis and eczema,92436015,55608001,92436015,M182300,,Prurigo simplex
Dermatitis and eczema,308809018,64144002,106630017,M182z00,,Prurigo NOS
Dermatitis and eczema,308810011,201020007,308810011,M183.00,,Lichenification and lichen simplex chronicus
Dermatitis and eczema,198021000006113,63501000,105551016,M183000,,Prurigo nodularis (Hyde's disease)
Dermatitis and eczema,89586012,267854005,400074011,M183100,,Neurodermatitis circumscripta
Dermatitis and eczema,496798019,53891004,496798019,M183200,,Lichen simplex
Dermatitis and eczema,308812015,402237006,1781404012,M183z00,,Lichenification NOS
Dermatitis and eczema,755361000006114,238590000,357589019,M1B..11,,Juvenile plantar dermatitis
Dermatitis and eczema,135069015,81418003,135069015,M1y0.00,,Nummular dermatitis
Dermatitis and eczema,484504011,3014005,484501015,M1y1.00,,Cutaneous autosensitization
Dermatitis and eczema,633041000006119,402567004,1781685019,M252.00,,Dyshidrosis
Dermatitis and eczema,309090018,402567004,1781685019,M252000,,Dyshidrosis unspecified
Dermatitis and eczema,309091019,402567004,2536677012,M252100,,Pompholyx unspecified
Dermatitis and eczema,545831000006111,402222007,1781389017,M252200,,Cheiropompholyx
Dermatitis and eczema,309092014,201201000,309092014,M252300,,Podopompholyx
Dermatitis and eczema,309094010,402567004,1781685019,M252z00,,Dyshidrosis NOS
Dermatitis and eczema,1787071017,400028008,1787071017,M2y4100,,Menstrual dermatosis
Dermatitis and eczema,755371000006119,238590000,357589019,M2y4811,,Juvenile plantar dermatitis
Dermatitis and eczema,309315018,43116000,71923017,Myu2.00,,[X]Dermatitis and eczema
Dermatitis and eczema,362991000006116,10676871000119104,3043986018,Myu2100,,[X]Allergic contact dermatitis due to oth chemical products
Dermatitis and eczema,980491000006115,135843006,216603019,Myu2200,,[X]Exacerbation of eczema
Dermatitis and eczema,309319012,238575004,357566010,Myu2300,,[X]Allergic contact dermatitis due to other agents
Dermatitis and eczema,394521000006117,110979008,1775284012,Myu2400,,[X]Irritant contact dermatitis due to oth chemical products
Dermatitis and eczema,309321019,110979008,1775284012,Myu2500,,[X]Irritant contact dermatitis due to other agents
Dermatitis and eczema,430281000006110,40275004,63652013,Myu2600,,[X]Unspcfd contact dermatitis due to other chemical products
Dermatitis and eczema,309323016,40275004,63652013,Myu2700,,[X]Unspecified contact dermatitis due to other agents
Dermatitis and eczema,309326012,64144002,106630017,Myu2A00,,[X]Other prurigo
Dermatitis and eczema,309328013,703938007,3039229010,Myu2C00,,[X]Other specified dermatitis
