Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272219015,449708009,2912878012,7A680,7A68000,Injection sclerotherapy of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1548941000006119,425542000,2675890017,7A682,7A68200,Ultrasound guided foam sclerotherapy for varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",360251000000111,429623000,2900604011,^ESCTEN710617,,Transilluminated powered phlebectomy for varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",360251000000111,429623000,2900604011,7A683,7A68300,Transilluminated powered phlebectomy for varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1548961000006115,449708009,2912878012,7A684,7A68400,Injection of sclerosing substance into varicose vein leg NEC
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1548961000006115,449708009,2912878012,7A680,7A68000,Injection of sclerosing substance into varicose vein leg NEC
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272221013,80227005,133111010,^ESCTIN380501,,Other specified injection into varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272221013,80227005,133111010,^ESCTSC380502,,Other specified injection into varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272221013,80227005,133111010,7A68y,7A68y00,Other specified injection into varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272222018,449705007,2913093017,7A68z,7A68z00,Injection into varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272222018,449705007,2913093017,7A68,7A68.00,Injection into varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6L5,7A6L500,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6M,7A6M.00,Other operations on varicose vein of leg
