Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Cerebrovascular disease,1227591017,275526006,2476091017,14A7-1,14A7.11,[V]Personal history of stroke
Cerebrovascular disease,1227591017,275526006,2476091017,14A7-2,14A7.12,[V]Personal history of stroke
Cerebrovascular disease,1227592012,266995000,397829016,ZV125,ZV12500,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1227592012,266995000,397829016,ZV125-2,ZV12512,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1227592012,266995000,397829016,14AZ,14AZ.00,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1227592012,266995000,397829016,^ESCTHI549699,,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1227592012,266995000,397829016,14A,14A..00,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1227592012,266995000,397829016,^ESCTHI549698,,[V]Personal history of cerebrovascular accident (CVA)
Cerebrovascular disease,1667741000000110,751371000000107,1667741000000110,^ESCTPE823115,,[V]Personal history of transient ischaemic attack
Cerebrovascular disease,1667741000000110,751371000000107,1667741000000110,ZV12D,ZV12D00,[V]Personal history of transient ischaemic attack
