Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Disorders of gallbladder, biliary tract and pancreas",303648018,3855007,7491012,J67z,J67z.00,Diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",2568881000006110,4399003,7701015,^ESCTHE256888,,Hemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",3730761000006113,75694006,3028736011,^ESCTIN373076,,Inflammation of pancreas
"Disorders of gallbladder, biliary tract and pancreas",623221000006115,3855007,7491012,J67,J67..00,Diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",2568871000006112,4399003,7699015,^ESCTAC256887,,Acute hemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",2568891000006113,4399003,493744012,^ESCTHA256889,,Haemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303647011,3855007,7491012,J67yz,J67yz00,Other diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",125722013,75694006,125722013,J670z-1,J670z11,Pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",98289011,59154002,98289011,J6704,J670400,Subacute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303630010,197456007,303630010,J670,J670.00,Acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303633012,197458008,303633012,J6701,J670100,Acute recurrent pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303636016,197460005,303636016,J6703,J670300,Acute suppurative pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",493743018,4399003,493743018,J6702,J670200,Acute haemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303794013,3855007,7494016,Jyu85,Jyu8500,[X]Other specified diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",353688019,235943006,353688019,J6706,J670600,Idiopathic acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",4787911000006115,197456007,303631014,^ESCTAP478791,,AP - Acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303645015,3855007,7494016,J67y,J67y.00,Other diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",396402014,197456007,303630010,J670z,J670z00,Acute pancreatitis NOS
"Disorders of gallbladder, biliary tract and pancreas",2116751000000111,811431000000107,2116751000000111,J6707,J670700,Biliary acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",353686015,235941008,353686015,J6705,J670500,Gallstone acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",353687012,235942001,353687012,J6708,J670800,Alcohol-induced acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",353689010,235944000,353689010,J6709,J670900,Drug-induced acute pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303793019,235494005,352985010,Jyu84,Jyu8400,[X]Other chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",5081061000006116,235494005,352986011,^ESCTCP508106,,CP - Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",5087751000006113,235952002,3078939011,^ESCTCH508775,,Chronic pancreatitis due to acute alcohol intoxication
"Disorders of gallbladder, biliary tract and pancreas",352985010,235494005,352985010,J671,J671.00,Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",353698013,235952002,353698013,J6710,J671000,Alcohol-induced chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303644016,197464001,303643010,J672z,J672z00,Pancreatic cyst and pseudocyst NOS
"Disorders of gallbladder, biliary tract and pancreas",3003961000006113,31258000,52284017,^ESCTCY300396,,Cyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",1227462017,31258000,1227462017,J6720,J672000,Pancreatic cyst
"Disorders of gallbladder, biliary tract and pancreas",303643010,197464001,303643010,J672,J672.00,Cyst and pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",4194881000006115,111374002,1219641017,^ESCTPA419488,,Pancreatic pseudocyst
"Disorders of gallbladder, biliary tract and pancreas",178612013,111374002,178612013,J6721,J672100,Pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",967681000006119,2751001,5649018,C10L,C10L.00,Fibrocalculous pancreatopathy
"Disorders of gallbladder, biliary tract and pancreas",2535701000006113,2307008,481505013,^ESCTPE253570,,Peripancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",2744381000006119,15402006,26122013,^ESCTPA274438,,Pancreatolithiasis
