Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Mood disorders ,396741000006113,268619003,401765010,Eu30.00,,[X]Manic episode
Mood disorders ,367151000006111,268619003,401765010,Eu30.11,,"[X]Bipolar disorder, single manic episode"
Mood disorders ,389401000006111,231496004,346969013,Eu30000,,[X]Hypomania
Mood disorders ,296110017,231494001,346965019,Eu30100,,[X]Mania without psychotic symptoms
Mood disorders ,401863011,231494001,346965019,Eu30200,,[X]Mania with psychotic symptoms
Mood disorders ,396701000006111,231494001,346965019,Eu30211,,[X]Mania with mood-congruent psychotic symptoms
Mood disorders ,396711000006114,231494001,346965019,Eu30212,,[X]Mania with mood-incongruent psychotic symptoms
Mood disorders ,296118012,231494001,346965019,Eu30y00,,[X]Other manic episodes
Mood disorders ,401864017,268619003,401765010,Eu30z00,,"[X]Manic episode, unspecified"
Mood disorders ,396691000006111,268619003,401765010,Eu30z11,,[X]Mania NOS
Mood disorders ,367101000006112,13746004,2839307017,Eu31.00,,[X]Bipolar affective disorder
Mood disorders ,396791000006116,13746004,1221012010,Eu31.11,,[X]Manic-depressive illness
Mood disorders ,396801000006115,13746004,1221011015,Eu31.12,,[X]Manic-depressive psychosis
Mood disorders ,396071000006119,13746004,23447014,Eu31.13,,[X]Manic-depressive reaction
Mood disorders ,367111000006110,31446002,484876019,Eu31000,,"[X]Bipolar affective disorder, current episode hypomanic"
Mood disorders ,367081000006116,191618007,294846014,Eu31100,,[X]Bipolar affect disorder cur epi manic wout psychotic symp
Mood disorders ,367071000006119,191623007,294852010,Eu31200,,[X]Bipolar affect disorder cur epi manic with psychotic symp
Mood disorders ,367091000006118,191630001,294863013,Eu31300,,[X]Bipolar affect disorder cur epi mild or moderate depressn
Mood disorders ,367051000006112,61403008,102016011,Eu31400,,"[X]Bipol aff disord, curr epis sev depress, no psychot symp"
Mood disorders ,367061000006114,765176007,3657334019,Eu31500,,[X]Bipolar affect dis cur epi severe depres with psyc symp
Mood disorders ,367121000006119,192362008,296129011,Eu31600,,"[X]Bipolar affective disorder, current episode mixed"
Mood disorders ,296130018,85248005,141328010,Eu31700,,"[X]Bipolar affective disorder, currently in remission"
Mood disorders ,1785851000006110,371596008,1210225015,Eu31800,,[X]Bipolar affective disorder type I
Mood disorders ,1785861000006112,83225003,138029017,Eu31900,,[X]Bipolar affective disorder type II
Mood disorders ,1785871000006117,83225003,138029017,Eu31911,,[X]Bipolar II disorder
Mood disorders ,401865016,13746004,23447014,Eu31y00,,[X]Other bipolar affective disorders
Mood disorders ,367161000006113,83225003,138029017,Eu31y11,,[X]Bipolar II disorder
Mood disorders ,424661000006111,191590005,294810017,Eu31y12,,[X]Recurrent manic episodes
Mood disorders ,296135011,13746004,2839307017,Eu31z00,,"[X]Bipolar affective disorder, unspecified"
Mood disorders ,396771000006117,36474008,60885016,Eu33213,,"[X]Manic-depress psychosis,depressd,no psychotic symptoms"
Mood disorders ,396781000006119,765176007,3657334019,Eu33312,,"[X]Manic-depress psychosis,depressed type+psychotic symptoms"
Mood disorders ,0,0,0,ZRby100,,"Profile of mood states, bipolar"
Mood disorders ,11914901000006114,78667006,376751000006117,,,[x]depressive personality disorder
Mood disorders ,11918531000006118,430421000000104,904321000000110,,,[x]mild depressive episode
Mood disorders ,11918561000006110,465441000000108,904331000000112,,,[x]moderate depressive episode
Mood disorders ,11921141000006116,191613003,424681000006118,,,[x]recurrent severe episodes/reactive depressive psychosis
Mood disorders ,11921301000006120,397701000000102,882711000000116,,,[x]severe depressive episode without psychotic symptoms
Mood disorders ,12727931000006110,609311000000100,1347681000000113,,,depressive disorder nec
Mood disorders ,12451451000006110,19527009,142491000006113,,,"single major depressive episode, in full remission"
Mood disorders ,12451461000006112,15639000,142511000006119,,,"single major depressive episode, moderate"
Mood disorders ,294621000000118,196381000000100,294621000000118,212S.00,,Depression resolved
Mood disorders ,1773563015,401174001,1773563015,8BK0.00,,Depression management programme
Mood disorders ,2533375017,415044007,2533375017,8CAa.00,,Patient given advice about management of depression
Mood disorders ,300711000000119,199111000000100,300711000000119,8HHq.00,,Referral for guided self-help for depression
Mood disorders ,2534096013,413972000,2534096013,9H90.00,,Depression annual review
Mood disorders ,2534092010,413974004,2534092010,9H91.00,,Depression medication review
Mood disorders ,2534091015,413973005,2534091015,9H92.00,,Depression interim review
Mood disorders ,2474715017,413169006,2474715017,9HA0.00,,On depression register
Mood disorders ,406881000000111,713831000000108,1565071000000118,9Ov..00,,Depression monitoring administration
Mood disorders ,408521000000112,717211000000107,1569751000000114,9Ov0.00,,Depression monitoring first letter
Mood disorders ,408541000000117,716681000000100,1569231000000114,9Ov1.00,,Depression monitoring second letter
Mood disorders ,408561000000116,716961000000102,1569511000000115,9Ov2.00,,Depression monitoring third letter
Mood disorders ,408581000000113,717261000000109,1569801000000119,9Ov3.00,,Depression monitoring verbal invite
Mood disorders ,408601000000116,716421000000103,1568971000000112,9Ov4.00,,Depression monitoring telephone invite
Mood disorders ,226411000000110,166291000000108,1154541000000116,9k4..00,,Depression - enhanced services administration
Mood disorders ,226581000000119,166481000000107,1154701000000110,9k40.00,,Depression - enhanced service completed
Mood disorders ,1680571000006118,361761000000106,681801000000113,9kQ..00,,On full dose long term treatment depression - enh serv admin
Mood disorders ,294642013,191455000,294642013,E001300,,Presenile dementia with depression
Mood disorders ,294646011,191459006,294646011,E002100,,Senile dementia with depression
Mood disorders ,294655014,191466007,294655014,E004300,,Arteriosclerotic dementia with depression
Mood disorders ,613791000006115,35489007,59212011,E11..12,,Depressive psychoses
Mood disorders ,401766011,36923009,61590015,E112.00,,Single major depressive episode
Mood disorders ,474171000006112,83458005,138421012,E112.11,,Agitated depression
Mood disorders ,642461000006116,231499006,346972018,E112.12,,Endogenous depression first episode
Mood disorders ,346972018,231499006,346972018,E112.13,,Endogenous depression first episode
Mood disorders ,441826016,300706003,441826016,E112.14,,Endogenous depression
Mood disorders ,294824018,36923009,61590015,E112000,,"Single major depressive episode, unspecified"
Mood disorders ,294825017,79298009,131561018,E112100,,"Single major depressive episode, mild"
Mood disorders ,294826016,15639000,26507014,E112200,,"Single major depressive episode, moderate"
Mood disorders ,142541000006115,251000119105,2916281014,E112300,,"Single major depressive episode, severe, without psychosis"
Mood disorders ,294828015,191604000,294828015,E112400,,"Single major depressive episode, severe, with psychosis"
Mood disorders ,142521000006110,70747007,117520015,E112500,,"Single major depressive episode, partial or unspec remission"
Mood disorders ,294831019,19527009,3304522019,E112600,,"Single major depressive episode, in full remission"
Mood disorders ,294832014,36923009,61590015,E112z00,,Single major depressive episode NOS
Mood disorders ,182721000006111,268621008,401767019,E113.00,,Recurrent major depressive episode
Mood disorders ,410861011,274948002,410861011,E113.11,,Endogenous depression - recurrent
Mood disorders ,294836012,268621008,401767019,E113000,,"Recurrent major depressive episodes, unspecified"
Mood disorders ,294837015,191610000,294837015,E113100,,"Recurrent major depressive episodes, mild"
Mood disorders ,294838013,191611001,294838013,E113200,,"Recurrent major depressive episodes, moderate"
Mood disorders ,182771000006112,764611000000100,1696221000000111,E113300,,"Recurrent major depressive episodes, severe, no psychosis"
Mood disorders ,294840015,191613003,294840015,E113400,,"Recurrent major depressive episodes, severe, with psychosis"
