Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Arthrosis,309945013,33952002,56680019,N0530,N053000,"Localised osteoarthritis, unspecified, of unspecified site"
Arthrosis,309949019,33952002,56680019,N0532,N053200,"Localised osteoarthritis, unspecified, of the upper arm"
Arthrosis,309950019,43270005,72194019,N0533,N053300,"Localised osteoarthritis, unspecified, of the forearm"
Arthrosis,309953017,22193007,37256012,N0534,N053400,"Localised osteoarthritis, unspecified, of the hand"
Arthrosis,736781000006114,267891004,400178012,N0535,N053500,"Localised osteoarthritis, unspecified, pelvic region/thigh"
Arthrosis,823951000006111,239872002,359419019,N0535-2,N053512,Hip osteoarthitis NOS
Arthrosis,400181019,33952002,56680019,N0536,N053600,"Localised osteoarthritis, unspecified, of the lower leg"
Arthrosis,240071000006115,450521003,2915470018,N0536-1,N053611,Patellofemoral osteoarthritis
Arthrosis,309965018,201837004,1476420018,N0537,N053700,"Localised osteoarthritis, unspecified, of the ankle and foot"
Arthrosis,736701000006117,33952002,56680019,N0538,N053800,"Localised osteoarthritis, unspecified, of other spec site"
Arthrosis,309969012,37895003,63223018,N0539,N053900,"Arthrosis of first carpometacarpal joint, unspecified"
Arthrosis,309971012,33952002,56680019,N053z,N053z00,"Localised osteoarthritis, unspecified, NOS"
Arthrosis,309972017,268054009,2692892014,N054,N054.00,"Oligoarticular osteoarthritis, unspecified"
Arthrosis,265841000006115,268054009,2692892014,N0540,N054000,"Oligoarticular osteoarthritis, unspec, of unspecified sites"
Arthrosis,264481000006111,396275006,1776248011,N0541,N054100,"Oligoarticular osteoarthritis, unspecified, of shoulder"
Arthrosis,309975015,396275006,1776248011,N0542,N054200,"Oligoarticular osteoarthritis, unspecified, of upper arm"
Arthrosis,309977011,22193007,37256012,N0544,N054400,"Oligoarticular osteoarthritis, unspecified, of hand"
Arthrosis,264471000006113,396275006,1776248011,N0545,N054500,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
Arthrosis,309979014,396275006,1776248011,N0546,N054600,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Arthrosis,265871000006111,396275006,1776248011,N0547,N054700,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Arthrosis,264501000006118,396275006,1776248011,N0548,N054800,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Arthrosis,265861000006116,268054009,2692892014,N0549,N054900,"Oligoarticular osteoarthritis, unspecified, multiple sites"
Arthrosis,309983014,268054009,2692892014,N054z,N054z00,"Osteoarthritis of more than one site, unspecified, NOS"
Arthrosis,41281000006113,396275006,1776248011,N05z,N05z.00,Osteoarthritis NOS
Arthrosis,757071000006113,396275006,1776248011,N05z-1,N05z.11,Joint degeneration
Arthrosis,309987010,396275006,1776248011,N05z0,N05z000,"Osteoarthritis NOS, of unspecified site"
Arthrosis,400185011,22193007,37256012,N05z4,N05z400,"Osteoarthritis NOS, of the hand"
Arthrosis,359389010,239868001,2920945011,N05z4-1,N05z411,Finger osteoarthritis NOS
Arthrosis,359388019,37895003,63223018,N05z4-2,N05z412,Thumb osteoarthritis NOS
Arthrosis,400186012,445478004,2871421010,N05z5,N05z500,"Osteoarthritis NOS, pelvic region/thigh"
Arthrosis,221511000000115,239872002,359419019,N05z5-1,N05z511,Hip osteoarthritis NOS
Arthrosis,400187015,396275006,1776248011,N05z6,N05z600,"Osteoarthritis NOS, of the lower leg"
Arthrosis,221521000000114,239873007,359420013,N05z6-1,N05z611,Knee osteoarthritis NOS
Arthrosis,400188013,201837004,1476420018,N05z7,N05z700,"Osteoarthritis NOS, of ankle and foot"
Arthrosis,359385016,239874001,359423010,N05z7-1,N05z711,Ankle osteoarthritis NOS
Arthrosis,359384017,309246000,452614016,N05z7-2,N05z712,Foot osteoarthritis NOS
Arthrosis,359383011,239878003,359429014,N05z7-3,N05z713,Toe osteoarthritis NOS
Arthrosis,310010015,396275006,1776248011,N05z8,N05z800,"Osteoarthritis NOS, other specified site"
Arthrosis,310013018,239865003,359408017,N05zB,N05zB00,"Osteoarthritis NOS, of acromioclavicular joint"
Arthrosis,310014012,239866002,359409013,N05zC,N05zC00,"Osteoarthritis NOS, of elbow"
Arthrosis,31041000006113,396275006,1776248011,N05zD,N05zD00,"Osteoarthritis NOS, of distal radio-ulnar joint"
Arthrosis,310016014,239867006,359412011,N05zE,N05zE00,"Osteoarthritis NOS, of wrist"
Arthrosis,31101000006110,275324008,411290018,N05zF,N05zF00,"Osteoarthritis NOS, of MCP joint"
Arthrosis,18051000006110,239870005,359416014,N05zG,N05zG00,"Osteoarthritis NOS, of PIP joint of finger"
Arthrosis,31031000006115,239869009,359415013,N05zH,N05zH00,"Osteoarthritis NOS, of DIP joint of finger"
Arthrosis,310020013,239872002,359419019,N05zJ,N05zJ00,"Osteoarthritis NOS, of hip"
Arthrosis,18061000006112,55146009,91681011,N05zK,N05zK00,"Osteoarthritis NOS, of sacro-iliac joint"
Arthrosis,310024016,239873007,359420013,N05zL,N05zL00,"Osteoarthritis NOS, of knee"
Arthrosis,18121000006117,396275006,1776248011,N05zM,N05zM00,"Osteoarthritis NOS, of tibio-fibular joint"
Arthrosis,310026019,239874001,359423010,N05zN,N05zN00,"Osteoarthritis NOS, of ankle"
Arthrosis,310027011,239876004,359426019,N05zP,N05zP00,"Osteoarthritis NOS, of subtalar joint"
Arthrosis,310028018,700324005,2989803011,N05zQ,N05zQ00,"Osteoarthritis NOS, of talonavicular joint"
Arthrosis,310029014,396275006,1776248011,N05zR,N05zR00,"Osteoarthritis NOS, of other tarsal joint"
Arthrosis,41301000006112,239877008,2983768015,N05zS,N05zS00,"Osteoarthritis NOS, of 1st MTP joint"
Arthrosis,31091000006116,239878003,359429014,N05zT,N05zT00,"Osteoarthritis NOS, of lesser MTP joint"
Arthrosis,31071000006117,239878003,359429014,N05zU,N05zU00,"Osteoarthritis NOS, of IP joint of toe"
Arthrosis,400182014,396275006,1776248011,N05zz,N05zz00,Osteoarthritis NOS
Arthrosis,312535012,399269003,1778721018,Nyu2,Nyu2.00,[X]Arthrosis
Arthrosis,312536013,36186002,60385010,Nyu20,Nyu2000,[X]Other polyarthrosis
Arthrosis,312537016,399269003,1778721018,Nyu21,Nyu2100,[X]Other primary coxarthrosis
Arthrosis,312538014,399269003,1778721018,Nyu22,Nyu2200,[X]Other dysplastic coxarthrosis
Arthrosis,312540016,399269003,1778721018,Nyu24,Nyu2400,"[X]Other secondary coxarthrosis, bilateral"
Arthrosis,400355013,239873007,359420013,Nyu25,Nyu2500,[X]Other primary gonarthrosis
Arthrosis,359211000006118,239873007,359420013,Nyu25-1,Nyu2511,[X] Unilateral primary gonarthrosis
Arthrosis,312545014,399269003,1778721018,Nyu27,Nyu2700,"[X]Other secondary gonarthrosis, bilateral"
Arthrosis,400356014,399269003,1778721018,Nyu28,Nyu2800,[X]Other secondary gonarthrosis
Arthrosis,359231000006112,399269003,1778721018,Nyu28-1,Nyu2811,[X] Unilateral secondary gonarthrosis
Arthrosis,312549015,399269003,1778721018,Nyu29,Nyu2900,[X]Other primary arthrosis of first carpometacarpal joint
Arthrosis,312553018,399269003,1786778011,Nyu2D,Nyu2D00,[X]Other specified arthrosis
Arthrosis,400357017,399269003,1778721018,Nyu2E,Nyu2E00,[X]Other secondary coxarthrosis
Arthrosis,359221000006114,399269003,1778721018,Nyu2E-1,Nyu2E11,[X] Unilateral secondary coxarthrosis
