Condition,MedCodeId,Term
Inflammatory polyarthropathies,16455010.0,Gouty neuritis
Inflammatory polyarthropathies,297544012.0,Polyneuropathy in rheumatoid arthritis
Inflammatory polyarthropathies,309743013.0,Arthropathy in ulcerative colitis
Inflammatory polyarthropathies,309744019.0,Arthropathy in Crohn's disease
Inflammatory polyarthropathies,55627011.0,Psoriatic arthropathy
Inflammatory polyarthropathies,55628018.0,Psoriatic arthritis
Inflammatory polyarthropathies,198881000006116.0,Psoriasis spondylitica
Inflammatory polyarthropathies,359321011.0,Distal interphalangeal psoriatic arthropathy
Inflammatory polyarthropathies,32869011.0,Arthritis mutilans
Inflammatory polyarthropathies,308730016.0,Psoriatic arthropathy NOS
Inflammatory polyarthropathies,312521010.0,[X]Other psoriatic arthropathies
Inflammatory polyarthropathies,889751000006116.0,Rheum. arth. - ankle/foot
Inflammatory polyarthropathies,889801000006111.0,Rheum. arth. - elbow joint
Inflammatory polyarthropathies,889781000006112.0,Rheum. arth. - hand joint
Inflammatory polyarthropathies,889761000006119.0,Rheum. arth. - knee joint
Inflammatory polyarthropathies,889821000006118.0,Rheum. arth. - multiple joint
Inflammatory polyarthropathies,889741000006118.0,Rheum. arth. - other joint
Inflammatory polyarthropathies,889811000006114.0,Rheum. arth. - shoulder joint
Inflammatory polyarthropathies,889791000006110.0,Rheum. arth. - wrist joint
Inflammatory polyarthropathies,889731000006111.0,Rheumatoid arthritis NOS
Inflammatory polyarthropathies,5721431000006114.0,Rheumatoid arthritis of multiple joints
Inflammatory polyarthropathies,909191000006119.0,[RFC] Rheumatoid arthritis
Inflammatory polyarthropathies,1.1903911000006112e+16,Seropositive errosive rheumatoid arthritis
Inflammatory polyarthropathies,255923010.0,O/E - hands - ulnar deviation
Inflammatory polyarthropathies,255922017.0,O/E - ulnar deviation
Inflammatory polyarthropathies,255925015.0,O/E-hands-rheumatoid spindling
Inflammatory polyarthropathies,371261000000111.0,Delivery of rehabilitation for rheumatoid arthritis
Inflammatory polyarthropathies,297641010.0,Myopathy due to rheumatoid arthritis
Inflammatory polyarthropathies,300221014.0,Rheumatoid myocarditis
Inflammatory polyarthropathies,48361011.0,Rheumatoid carditis
Inflammatory polyarthropathies,162301000006117.0,Rheumatoid lung
Inflammatory polyarthropathies,463281000006113.0,Adult Still's Disease
Inflammatory polyarthropathies,168751000006115.0,Rheumatoid arthritis and other inflammatory polyarthropathy
Inflammatory polyarthropathies,116082011.0,Rheumatoid arthritis
Inflammatory polyarthropathies,309787016.0,Rheumatoid arthritis of cervical spine
Inflammatory polyarthropathies,309789018.0,Rheumatoid arthritis of shoulder
Inflammatory polyarthropathies,309790010.0,Rheumatoid arthritis of sternoclavicular joint
Inflammatory polyarthropathies,309791014.0,Rheumatoid arthritis of acromioclavicular joint
Inflammatory polyarthropathies,309792019.0,Rheumatoid arthritis of elbow
Inflammatory polyarthropathies,162051000006115.0,Rheumatoid arthritis of distal radio-ulnar joint
Inflammatory polyarthropathies,309794018.0,Rheumatoid arthritis of wrist
Inflammatory polyarthropathies,162111000006117.0,Rheumatoid arthritis of MCP joint
Inflammatory polyarthropathies,162131000006111.0,Rheumatoid arthritis of PIP joint of finger
Inflammatory polyarthropathies,162041000006117.0,Rheumatoid arthritis of DIP joint of finger
Inflammatory polyarthropathies,309798015.0,Rheumatoid arthritis of hip
Inflammatory polyarthropathies,162141000006118.0,Rheumatoid arthritis of sacro-iliac joint
Inflammatory polyarthropathies,309800010.0,Rheumatoid arthritis of knee
Inflammatory polyarthropathies,162191000006110.0,Rheumatoid arthritis of tibio-fibular joint
Inflammatory polyarthropathies,309802019.0,Rheumatoid arthritis of ankle
Inflammatory polyarthropathies,309803012.0,Rheumatoid arthritis of subtalar joint
Inflammatory polyarthropathies,309804018.0,Rheumatoid arthritis of talonavicular joint
Inflammatory polyarthropathies,309805017.0,Rheumatoid arthritis of other tarsal joint
Inflammatory polyarthropathies,168761000006118.0,Rheumatoid arthritis of 1st MTP joint
Inflammatory polyarthropathies,162101000006115.0,Rheumatoid arthritis of lesser MTP joint
Inflammatory polyarthropathies,162081000006111.0,Rheumatoid arthritis of IP joint of toe
Inflammatory polyarthropathies,1779323014.0,Rheumatoid vasculitis
Inflammatory polyarthropathies,359292012.0,Seronegative rheumatoid arthritis
Inflammatory polyarthropathies,309812014.0,Rheumatoid bursitis
Inflammatory polyarthropathies,162341000006115.0,Rheumatoid nodule
Inflammatory polyarthropathies,426510015.0,Rheumatoid arthritis - multiple joint
Inflammatory polyarthropathies,309816012.0,Flare of rheumatoid arthritis
Inflammatory polyarthropathies,95067016.0,Felty's syndrome
Inflammatory polyarthropathies,16911000006114.0,Other rheumatoid arthropathy + visceral/systemic involvement
Inflammatory polyarthropathies,1778239014.0,Rheumatoid lung disease
Inflammatory polyarthropathies,485614018.0,Rheumatoid nodule
Inflammatory polyarthropathies,162231000006117.0,Rheumatoid arthropathy + visceral/systemic involvement NOS
Inflammatory polyarthropathies,451461014.0,Seropositive errosive rheumatoid arthritis
Inflammatory polyarthropathies,149911000006117.0,"Seropositive rheumatoid arthritis, unspecified"
Inflammatory polyarthropathies,1786545019.0,Rheumatoid lung
Inflammatory polyarthropathies,311496011.0,Fibrosing alveolitis associated with rheumatoid arthritis
Inflammatory polyarthropathies,111401000006119.0,Swan-neck finger deformity
Inflammatory polyarthropathies,424981000006114.0,[X]Rheumatoid arthritis+involvement/other organs or systems
Inflammatory polyarthropathies,312518013.0,[X]Other seropositive rheumatoid arthritis
Inflammatory polyarthropathies,312520011.0,[X]Other specified rheumatoid arthritis
Inflammatory polyarthropathies,312534011.0,"[X]Seropositive rheumatoid arthritis, unspecified"
Inflammatory polyarthropathies,312522015.0,[X]Other enteropathic arthropathies
Inflammatory polyarthropathies,850991000006110.0,Gouty tophi + gout NOS
Inflammatory polyarthropathies,2610481000000112.0,Gouty tophi of toe
Inflammatory polyarthropathies,1.2488961000006118e+16,Gout associated problems
Inflammatory polyarthropathies,1.2729281000006112e+16,Gout NOS
Inflammatory polyarthropathies,255612014.0,O/E - auricle of ear - tophi
Inflammatory polyarthropathies,264667015.0,Joints gout affected
Inflammatory polyarthropathies,264669017.0,Date gout treatment started
Inflammatory polyarthropathies,264671017.0,Gout associated problems
Inflammatory polyarthropathies,150085018.0,Gout
Inflammatory polyarthropathies,293392012.0,Gouty arthropathy
Inflammatory polyarthropathies,293394013.0,Gouty nephropathy
Inflammatory polyarthropathies,293400010.0,Gouty nephropathy NOS
Inflammatory polyarthropathies,481958014.0,Idiopathic gout
Inflammatory polyarthropathies,359373012.0,Drug-induced gout
Inflammatory polyarthropathies,359372019.0,Gout due to impairment of renal function
Inflammatory polyarthropathies,293405017.0,Other specified gouty manifestation
Inflammatory polyarthropathies,25080011.0,Gouty tophi of ear
Inflammatory polyarthropathies,806061000006113.0,Gouty tophi of heart
Inflammatory polyarthropathies,293407013.0,Gouty tophi of other sites
Inflammatory polyarthropathies,72069017.0,Gouty iritis
Inflammatory polyarthropathies,293410018.0,Gouty tophi of hand
Inflammatory polyarthropathies,293411019.0,Other specified gouty manifestation NOS
Inflammatory polyarthropathies,293412014.0,Gout NOS
Inflammatory polyarthropathies,45604013.0,Gouty tophi of heart
Inflammatory polyarthropathies,80709010.0,Gouty arthritis
Inflammatory polyarthropathies,309674019.0,Gouty arthritis of the shoulder region
Inflammatory polyarthropathies,309675018.0,Gouty arthritis of the upper arm
Inflammatory polyarthropathies,309676017.0,Gouty arthritis of the forearm
Inflammatory polyarthropathies,309677014.0,Gouty arthritis of the hand
Inflammatory polyarthropathies,309679012.0,Gouty arthritis of the lower leg
Inflammatory polyarthropathies,309680010.0,Gouty arthritis of the ankle and foot
Inflammatory polyarthropathies,2695828012.0,Gouty arthritis of toe
Inflammatory polyarthropathies,309681014.0,Gouty arthritis of multiple sites
Inflammatory polyarthropathies,309682019.0,Gouty arthritis of other specified site
Inflammatory polyarthropathies,309683012.0,Gouty arthritis NOS
Inflammatory polyarthropathies,312525018.0,[X]Other secondary gout
