Condition,MedCodeId,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",331306010.0,Adverse reaction to antivaricose drugs NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2247661000000111.2,On deep vein thrombosis care pathway
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296931015.0,Phlebitis and thrombophlebitis of intracranial sinuses
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1221072019.0,Embolism of central nervous system venous sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296932010.0,Embolism cavernous sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296933017.0,Embolism superior longitudinal sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296935012.0,Embolism transverse sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",100721000006111.0,Thrombosis of central nervous system venous sinuses
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",100691000006118.0,Thrombosis cavernous sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296938014.0,Thrombosis of superior longitudinal sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",100701000006118.0,Thrombosis lateral sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296939018.0,Thrombosis transverse sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296940016.0,Thrombosis of central nervous system venous sinus NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296947018.0,Thrombophlebitis of central nervous system venous sinuses
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296948011.0,Thrombophlebitis of cavernous sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",296949015.0,Thrombophlebitis of superior longitudinal venous sinus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",231561000006110.0,Phlebitis or thrombophlebitis of CNS venous sinus NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",98484016.0,Pulmonary embolism
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",632111000000118.0,Recurrent pulmonary embolism
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",586241000006116.0,Nonpyogenic venous sinus thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",542251000006112.0,"Cereb infarct due cerebral venous thrombosis, nonpyogenic"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1235913017.0,Cerebral vein thrombosis
