Condition,MedCodeId,Term
Drug or alcohol misuse,397321000006119.0,[X]Men/behav dis due to use cannabinoids: oth men/behav disd
Drug or alcohol misuse,397501000006119.0,[X]Ment/behav dis due use cannabinoids: unsp ment/behav disd
Drug or alcohol misuse,398111000006111.0,[X]Mental and behavioural dis due use sedatives/hypnotics
Drug or alcohol misuse,397961000006112.0,[X]Mental and behav dis due to use seds/hypntcs: harmful use
Drug or alcohol misuse,397781000006116.0,[X]Mental and behav dis due to seds/hypntcs: dependence synd
Drug or alcohol misuse,379311000006112.0,[X]Drug addiction- sedative / hypnotics
Drug or alcohol misuse,397751000006112.0,[X]Mental and behav dis due seds/hypntcs: withdrawal state
Drug or alcohol misuse,397171000006115.0,[X]Men & beh dis due seds/hypns: withdrwl state wth delirium
Drug or alcohol misuse,397601000006118.0,[X]Mental & behav dis due to seds/hypntcs: psychotic disordr
Drug or alcohol misuse,295877018.0,[X]Mental and behavioural disorders due to use of cocaine
Drug or alcohol misuse,397891000006112.0,[X]Mental and behav dis due to use of cocaine: harmful use
Drug or alcohol misuse,397851000006118.0,[X]Mental and behav dis due to use cocaine: dependence syndr
Drug or alcohol misuse,379261000006117.0,[X]Drug addiction - cocaine
Drug or alcohol misuse,397861000006116.0,[X]Mental and behav dis due to use cocaine: withdrawal state
Drug or alcohol misuse,397641000006116.0,[X]Mental & behav dis due to use cocaine: psychotic disorder
Drug or alcohol misuse,397711000006111.0,[X]Mental & behav disorder due other stimulants inc caffein
Drug or alcohol misuse,397491000006110.0,[X]Ment/behav dis due to use oth stims inc caff: harmful use
Drug or alcohol misuse,398081000006117.0,[X]Mental and behav dis oth stim inc caffein: dependnce synd
Drug or alcohol misuse,379321000006116.0,[X]Drug addiction-other stimul
Drug or alcohol misuse,398681000006114.0,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state
Drug or alcohol misuse,398281000006112.0,[X]Mental/behav dis oth stims inc caffeine: psychotic dis
Drug or alcohol misuse,397481000006112.0,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd
Drug or alcohol misuse,398161000006114.0,[X]Mental and behavioural disorders due to use hallucinogens
Drug or alcohol misuse,397871000006111.0,[X]Mental and behav dis due to use hallucinogens: harmfl use
Drug or alcohol misuse,397771000006119.0,[X]Mental and behav dis due to hallucinogens: dependence syn
Drug or alcohol misuse,379271000006112.0,[X]Drug addiction - hallucinogen
Drug or alcohol misuse,397741000006110.0,[X]Mental and behav dis due hallucinogens: withdrawal state
Drug or alcohol misuse,397591000006114.0,[X]Mental & behav dis due to hallucinogens: psychotic disord
Drug or alcohol misuse,423031000006112.0,[X]Post hallucinogen perception disorder
Drug or alcohol misuse,397511000006116.0,[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis
Drug or alcohol misuse,397721000006115.0,[X]Mental & behav disorders due to use of volatile solvents
Drug or alcohol misuse,398041000006111.0,[X]Mental and behav dis due volatile solvents: harmful use
Drug or alcohol misuse,398011000006112.0,[X]Mental and behav dis due to vol solvents: dependence synd
Drug or alcohol misuse,295213015.0,[X]Drug addiction - solvent
Drug or alcohol misuse,397191000006119.0,[X]Men & beh dis vol solvents: withdrawal state wth delirium
Drug or alcohol misuse,397691000006113.0,[X]Mental & behav dis due to vol solvents: psychotic disordr
Drug or alcohol misuse,397531000006110.0,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis
Drug or alcohol misuse,397291000006111.0,[X]Men & behav disorder multiple drug use/psychoactive subst
Drug or alcohol misuse,398051000006113.0,[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use
Drug or alcohol misuse,398061000006110.0,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr
Drug or alcohol misuse,379301000006114.0,[X]Drug addiction NOS
Drug or alcohol misuse,398071000006115.0,[X]Mental and behav dis mlti/oth psychoa sbs: withdrwl state
Drug or alcohol misuse,398721000006119.0,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium
Drug or alcohol misuse,397541000006117.0,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis
