Condition,MedCodeId,Term
Malignant neoplasms,482737014.0,Malignant neoplasm of cerebral meninges
Malignant neoplasms,289378014.0,Malignant neoplasm of cerebral pia mater
Malignant neoplasms,289379018.0,Malignant neoplasm of cerebral meninges NOS
Malignant neoplasms,721751000006111.0,Malignant neoplasm of spinal cord
Malignant neoplasms,482740014.0,Malignant neoplasm of spinal meninges
Malignant neoplasms,289383018.0,Malignant neoplasm of spinal meninges NOS
Malignant neoplasms,482741013.0,Malignant neoplasm of cauda equina
Malignant neoplasms,728471000006117.0,"Malig neopl, overlap lesion brain & other part of CNS"
Malignant neoplasms,724681000006111.0,"Malignant neoplasm of meninges, unspecified"
Malignant neoplasms,720481000006117.0,Malignant neoplasm pituitary gland and craniopharyngeal duct
Malignant neoplasms,722981000006114.0,Malignant neoplasm of pituitary gland
Malignant neoplasms,289409016.0,Malignant neoplasm of craniopharyngeal duct
Malignant neoplasms,730041000006115.0,Malig neop pituitary gland or craniopharyngeal duct NOS
Malignant neoplasms,722961000006116.0,Malignant neoplasm of pineal gland
Malignant neoplasms,155168019.0,Malignant neoplasm of carotid body
Malignant neoplasms,289413011.0,Malignant neoplasm of aortic body and other paraganglia
Malignant neoplasms,155269017.0,Malignant neoplasm of glomus jugulare
Malignant neoplasms,155085015.0,Malignant neoplasm of aortic body
Malignant neoplasms,155193017.0,Malignant neoplasm of coccygeal body
Malignant neoplasms,289419010.0,Malignant neoplasm of aortic body or paraganglia NOS
Malignant neoplasms,1229453012.0,[M]Astrocytoma NOS
Malignant neoplasms,305681000006115.0,[M]Astrocytic glioma
Malignant neoplasms,305701000006117.0,"[M]Astrocytoma, anaplastic type"
Malignant neoplasms,308961000006113.0,[M]Gemistocytic astrocytoma
Malignant neoplasms,308461000006115.0,[M]Fibrillary astrocytoma
Malignant neoplasms,315291000006116.0,[M]Pilocytic astrocytoma
Malignant neoplasms,315301000006115.0,[M]Piloid astrocytoma
Malignant neoplasms,291828016.0,[M]Spongioblastoma NOS
Malignant neoplasms,305671000006118.0,[M]Astroblastoma
Malignant neoplasms,403757015.0,[M]Glioblastoma NOS
Malignant neoplasms,309231000006115.0,[M]Glioblastoma multiforme
Malignant neoplasms,309091000006112.0,[M]Giant cell glioblastoma
Malignant neoplasms,291835012.0,[M]Oligodendroglioma NOS
Malignant neoplasms,314281000006115.0,"[M]Oligodendroglioma, anaplastic type"
Malignant neoplasms,314261000006113.0,[M]Oligodendroblastoma
Malignant neoplasms,291836013.0,[M]Medulloblastoma NOS
Malignant neoplasms,307571000006110.0,[M]Desmoplastic medulloblastoma
Malignant neoplasms,312201000006117.0,[M]Medullomyoblastoma
Malignant neoplasms,291837016.0,[M]Cerebellar sarcoma NOS
Malignant neoplasms,1234296013.0,[M]Pleomorphic xanthoastrocytoma
Malignant neoplasms,2552865010.0,[M]Glioma NOS
Malignant neoplasms,291852011.0,[M]Medulloepithelioma NOS
Malignant neoplasms,309311000006117.0,[M]Glioneuroma
Malignant neoplasms,313831000006118.0,[M]Neuroastrocytoma
Malignant neoplasms,314251000006111.0,[M]Olfactory neurogenic tumour
Malignant neoplasms,312361000006114.0,"[M]Meningioma, malignant"
Malignant neoplasms,312391000006118.0,[M]Meningothelial sarcoma
Malignant neoplasms,314911000006119.0,[M]Papillary meningioma
Malignant neoplasms,396521000006110.0,[X]Malignant neoplasm/other and unspecified cranial nerves
Malignant neoplasms,396491000006113.0,"[X]Malignant neoplasm/central nervous system, unspecified"
Malignant neoplasms,292152012.0,"[X]Malignant neoplasm of meninges, unspecified"
Malignant neoplasms,396161000006113.0,"[X]Malig neopl, overlap lesion brain & other part of CNS"
Malignant neoplasms,723401000006118.0,Malignant neoplasm of pancreas
Malignant neoplasms,725121000006118.0,Malignant neoplasm of head of pancreas
