Condition,MedCodeId,Term
Osteoarthritis,309979014.0,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Osteoarthritis,265871000006111.0,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Osteoarthritis,264501000006118.0,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Osteoarthritis,265861000006116.0,"Oligoarticular osteoarthritis, unspecified, multiple sites"
Osteoarthritis,309983014.0,"Osteoarthritis of more than one site, unspecified, NOS"
Osteoarthritis,41281000006113.0,Osteoarthritis NOS
Osteoarthritis,757071000006113.0,Joint degeneration
Osteoarthritis,309987010.0,"Osteoarthritis NOS, of unspecified site"
Osteoarthritis,309988017.0,"Osteoarthritis NOS, of shoulder region"
Osteoarthritis,400185011.0,"Osteoarthritis NOS, of the hand"
Osteoarthritis,359389010.0,Finger osteoarthritis NOS
Osteoarthritis,359388019.0,Thumb osteoarthritis NOS
Osteoarthritis,400186012.0,"Osteoarthritis NOS, pelvic region/thigh"
Osteoarthritis,221511000000115.0,Hip osteoarthritis NOS
Osteoarthritis,400187015.0,"Osteoarthritis NOS, of the lower leg"
Osteoarthritis,221521000000114.0,Knee osteoarthritis NOS
Osteoarthritis,400188013.0,"Osteoarthritis NOS, of ankle and foot"
Osteoarthritis,359385016.0,Ankle osteoarthritis NOS
Osteoarthritis,359384017.0,Foot osteoarthritis NOS
Osteoarthritis,359383011.0,Toe osteoarthritis NOS
Osteoarthritis,310010015.0,"Osteoarthritis NOS, other specified site"
Osteoarthritis,310011016.0,"Osteoarthritis NOS, of shoulder"
Osteoarthritis,310012011.0,"Osteoarthritis NOS, of sternoclavicular joint"
Osteoarthritis,310013018.0,"Osteoarthritis NOS, of acromioclavicular joint"
Osteoarthritis,310014012.0,"Osteoarthritis NOS, of elbow"
Osteoarthritis,31041000006113.0,"Osteoarthritis NOS, of distal radio-ulnar joint"
Osteoarthritis,310016014.0,"Osteoarthritis NOS, of wrist"
Osteoarthritis,31101000006110.0,"Osteoarthritis NOS, of MCP joint"
Osteoarthritis,18051000006110.0,"Osteoarthritis NOS, of PIP joint of finger"
Osteoarthritis,31031000006115.0,"Osteoarthritis NOS, of DIP joint of finger"
Osteoarthritis,310020013.0,"Osteoarthritis NOS, of hip"
Osteoarthritis,18061000006112.0,"Osteoarthritis NOS, of sacro-iliac joint"
Osteoarthritis,310024016.0,"Osteoarthritis NOS, of knee"
Osteoarthritis,18121000006117.0,"Osteoarthritis NOS, of tibio-fibular joint"
Osteoarthritis,310026019.0,"Osteoarthritis NOS, of ankle"
Osteoarthritis,310027011.0,"Osteoarthritis NOS, of subtalar joint"
Osteoarthritis,310028018.0,"Osteoarthritis NOS, of talonavicular joint"
Osteoarthritis,310029014.0,"Osteoarthritis NOS, of other tarsal joint"
Osteoarthritis,41301000006112.0,"Osteoarthritis NOS, of 1st MTP joint"
Osteoarthritis,31091000006116.0,"Osteoarthritis NOS, of lesser MTP joint"
Osteoarthritis,31071000006117.0,"Osteoarthritis NOS, of IP joint of toe"
Osteoarthritis,400182014.0,Osteoarthritis NOS
Osteoarthritis,312535012.0,[X]Arthrosis
Osteoarthritis,312536013.0,[X]Other polyarthrosis
Osteoarthritis,312537016.0,[X]Other primary coxarthrosis
Osteoarthritis,312538014.0,[X]Other dysplastic coxarthrosis
Osteoarthritis,312540016.0,"[X]Other secondary coxarthrosis, bilateral"
Osteoarthritis,400355013.0,[X]Other primary gonarthrosis
Osteoarthritis,359211000006118.0,[X] Unilateral primary gonarthrosis
Osteoarthritis,312545014.0,"[X]Other secondary gonarthrosis, bilateral"
Osteoarthritis,400356014.0,[X]Other secondary gonarthrosis
Osteoarthritis,359231000006112.0,[X] Unilateral secondary gonarthrosis
Osteoarthritis,312549015.0,[X]Other primary arthrosis of first carpometacarpal joint
Osteoarthritis,312553018.0,[X]Other specified arthrosis
Osteoarthritis,400357017.0,[X]Other secondary coxarthrosis
Osteoarthritis,359221000006114.0,[X] Unilateral secondary coxarthrosis
