Condition,SNOMED_Code,SnomedCTDescriptionId,Term
Other forms of heart disease,195004008,300015018.0,Disorders of both mitral and tricuspid valves
Other forms of heart disease,195005009,300016017.0,"Combined disorders of mitral, aortic and tricuspid valves"
Other forms of heart disease,195002007,300013013.0,"Multiple valve disease, unspecified"
Other forms of heart disease,11851006,20449013.0,[X]Other mitral valve diseases
Other forms of heart disease,20721001,34866017.0,[X]Other tricuspid valve diseases
Other forms of heart disease,11851006,20449013.0,[X]Other nonrheumatic mitral valve disorders
Other forms of heart disease,8722008,15387019.0,[X]Other aortic valve disorders
Other forms of heart disease,8722008,15387019.0,[X]Aortic valve disorders in diseases classified elsewhere
Other forms of heart disease,20721001,34866017.0,[X]Tricuspid valve disorders/diseases CE
Other forms of heart disease,195002007,300013013.0,[X]Multiple valve disorders/diseases CE
Other forms of heart disease,200071000000101,303131000000116.0,History of supraventricular tachycardia
Other forms of heart disease,164891006,256480012.0,ECG: paroxysmal atrial tachy.
Other forms of heart disease,74390002,123539010.0,Wolff-Parkinson-White syndrome
Other forms of heart disease,67198005,111643014.0,Paroxysmal supraventricular tachycardia
Other forms of heart disease,195069001,300106011.0,Paroxysmal atrial tachycardia
Other forms of heart disease,195070000,300110014.0,Paroxysmal atrioventricular tachycardia
Other forms of heart disease,195071001,300111013.0,Paroxysmal junctional tachycardia
Other forms of heart disease,195072008,300114017.0,Paroxysmal nodal tachycardia
Other forms of heart disease,67198005,111643014.0,Paroxysmal supraventricular tachycardia NOS
Other forms of heart disease,6456007,11705016.0,Supraventricular tachycardia NOS
Other forms of heart disease,194726006,299591014.0,Mitral stenosis with insufficiency
Other forms of heart disease,64715009,107545013.0,Hypertensive heart disease
Other forms of heart disease,64715009,107545013.0,Hypertensive heart disease NOS
Other forms of heart disease,64715009,107545013.0,Hypertensive heart disease NOS without CCF
Other forms of heart disease,384643000,2536640016.0,Tricuspid valvoplasty
Other forms of heart disease,384643000,2536639018.0,TVP - Tricuspid valve plasty
Other forms of heart disease,384643000,1490909010.0,TVR - Tricuspid valve repair
