Condition,MedCodeId,Term
Parkinson disease,3293631000006118,Idiopathic Parkinson's disease
Parkinson disease,905821000006112,[RFC] Parkinson's disease
Parkinson disease,909021000006117,[RFC] Parkinson's disease
Parkinson disease,3293611000006112,paralysis agitans
Parkinson disease,295688010,[X]Dementia in Parkinson's disease
Parkinson disease,636681000000117,Cerebral degeneration in Parkinson's disease
Parkinson disease,81717011,Parkinson's disease
Parkinson disease,81719014,Paralysis agitans
Parkinson disease,297037012,Parkinson's disease NOS
