Condition,MedCodeId,Term
"Disorders of gallbladder, biliary tract and pancreas",136680010,Cholangitis
"Disorders of gallbladder, biliary tract and pancreas",551551000006117,Choledocholithiasis
"Disorders of gallbladder, biliary tract and pancreas",303568018,Calculus of bile duct with cholangitis
"Disorders of gallbladder, biliary tract and pancreas",221141000000110,Bile duct calculus
"Disorders of gallbladder, biliary tract and pancreas",511741000006118,"Bile duct calculus without cholecystitis, no obstruction"
"Disorders of gallbladder, biliary tract and pancreas",303623016,Other bile duct disorders
"Disorders of gallbladder, biliary tract and pancreas",3102461000006115,Hepatic colic
"Disorders of gallbladder, biliary tract and pancreas",3362741000006116,Perforation of biliary tree with fistula formation
"Disorders of gallbladder, biliary tract and pancreas",65705013,Cholecystoduodenal fistula
"Disorders of gallbladder, biliary tract and pancreas",3362731000006114,Biliary tract fistula
"Disorders of gallbladder, biliary tract and pancreas",62377013,Biliary colic
"Disorders of gallbladder, biliary tract and pancreas",88487013,Biliary fistula
"Disorders of gallbladder, biliary tract and pancreas",110228013,Choledochoduodenal fistula
"Disorders of gallbladder, biliary tract and pancreas",486708013,Biliary colic symptom
"Disorders of gallbladder, biliary tract and pancreas",303622014,Fistula of bile duct NOS
"Disorders of gallbladder, biliary tract and pancreas",303629017,Bile duct disorder NOS
"Disorders of gallbladder, biliary tract and pancreas",88485017,Fistula of bile duct
"Disorders of gallbladder, biliary tract and pancreas",511901000006117,Biliary colic
"Disorders of gallbladder, biliary tract and pancreas",301635012,Lung empyema NOS
"Disorders of gallbladder, biliary tract and pancreas",3451091000006115,Suppurative pleurisy
"Disorders of gallbladder, biliary tract and pancreas",3451101000006114,Empyema thoracis
"Disorders of gallbladder, biliary tract and pancreas",53540011,Abscess of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",121449018,Empyema of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",456436010,Empyema
"Disorders of gallbladder, biliary tract and pancreas",1231843013,Purulent pleurisy
"Disorders of gallbladder, biliary tract and pancreas",1231844019,Pyothorax
"Disorders of gallbladder, biliary tract and pancreas",640711000006112,Empyema NOS
"Disorders of gallbladder, biliary tract and pancreas",218821000006118,Pleural empyema
"Disorders of gallbladder, biliary tract and pancreas",35027015,Chronic cholecystitis
