Condition,MedCodeId,Term
Sjogre's syndrome/Sicca syndrome,297645018,Myopathy due to Sjogren's disease
Sjogre's syndrome/Sicca syndrome,301720019,Lung disease with Sjogren's disease
Sjogre's syndrome/Sicca syndrome,141091000006112,Sicca (Sjogren's) syndrome
