Condition,MedCodeId,Term
Dermatitis and eczema,889161000006118,Atopic eczema/dermatitis
Dermatitis and eczema,889191000006114,Atopic eczema/dermatitis NOS
Dermatitis and eczema,889251000006111,Chronic Eczema
Dermatitis and eczema,889211000006110,Contact dermatitis : solvents
Dermatitis and eczema,889201000006112,Contact dermatitis/eczema
Dermatitis and eczema,889221000006119,Contact dermatitis: chemicals
Dermatitis and eczema,889231000006116,Contact dermatitis:food/plants
Dermatitis and eczema,154630014,Dermatitis of eyelid
Dermatitis and eczema,889171000006113,Dermatitis/eczemas
Dermatitis and eczema,889151000006115,Dermatitis/eczemas NOS
Dermatitis and eczema,889381000006113,Dermatoses NOS
Dermatitis and eczema,889391000006111,Dermatoses NOS
Dermatitis and eczema,885291000006115,Extrinsic asthma - atopy
Dermatitis and eczema,358088015,Genital lichen sclerosus
Dermatitis and eczema,6859231000006111,Infective eczematoid dermatitis
Dermatitis and eczema,6663041000006112,Irritant contact dermatitis due to incontinence
Dermatitis and eczema,2910831000006115,Lichen sclerosus
Dermatitis and eczema,4790781000006113,Lichen sclerosus of penis
Dermatitis and eczema,3373991000006110,Lichen simplex chronicus
Dermatitis and eczema,982441000006111,Lichenified skin
Dermatitis and eczema,889181000006111,Neurodermatitis
Dermatitis and eczema,853841000006115,Nickel dermatitis
Dermatitis and eczema,1675561000006111,Oral lichen planus
Dermatitis and eczema,889511000006112,Pompholyx
Dermatitis and eczema,6667221000006118,Pompholyx eczema
Dermatitis and eczema,3318721000006113,Seborrheic dermatitis
Dermatitis and eczema,889121000006112,Seborrhoeic dermat/eczema NOS
Dermatitis and eczema,889131000006110,Seborrhoeic dermatitis/eczema
Dermatitis and eczema,905661000006119,[RFC] Eczema
Dermatitis and eczema,939541000006111,[RFC] Eczema
Dermatitis and eczema,12733251000006118,atopic dermatitis nos
Dermatitis and eczema,6662121000006114,cheiropompholyx
Dermatitis and eczema,12724891000006112,contact dermatitis and other eczemas
Dermatitis and eczema,12733261000006116,contact dermatitis due to other chemical products
Dermatitis and eczema,3148031000006112,contact eczema
Dermatitis and eczema,2547311000006117,cutaneous autosensitization
Dermatitis and eczema,12727631000006116,eczema nos
Dermatitis and eczema,4805121000006118,irritant contact dermatitis due to food in contact with skin
Dermatitis and eczema,3374001000006118,neurodermatitis circumscripta
Dermatitis and eczema,12727901000006120,pompholyx unspecified
Dermatitis and eczema,674301000006118,Nipple eczema
Dermatitis and eczema,136371000006116,Skin:type 1 immediate reaction
Dermatitis and eczema,100341000006117,Thrombocytopenic eczema with immunodeficiency
Dermatitis and eczema,636491000006112,Eczematous eyelid dermatitis
Dermatitis and eczema,399476014,Contact or allergic eyelid dermatitis
Dermatitis and eczema,223901000000111,Allergic dermatitis - eyelid
Dermatitis and eczema,219361000000115,Contact eczema - eyelids
Dermatitis and eczema,779631000006110,Infective eyelid dermatitis of types resulting in deformity
Dermatitis and eczema,298564016,Other eyelid infective dermatitis
Dermatitis and eczema,512310013,Eczema of external ear
Dermatitis and eczema,660351000006118,Extrinsic (atopic) asthma
Dermatitis and eczema,195021000006118,Pustular eczema
Dermatitis and eczema,740221000006117,Infected dermatitis
Dermatitis and eczema,614361000006113,Dermatitis/dermatoses
Dermatitis and eczema,492621013,Infectious eczematoid dermatitis
Dermatitis and eczema,192189011,Pustular eczema
Dermatitis and eczema,308483011,Pityriasis simplex
Dermatitis and eczema,308485016,Atopic dermatitis and related conditions
Dermatitis and eczema,497341000006116,Atopic dermatitis/eczema
Dermatitis and eczema,150503015,Infantile eczema
Dermatitis and eczema,94953018,Flexural eczema
Dermatitis and eczema,477121000006119,Allergic (intrinsic) eczema
Dermatitis and eczema,308489010,Besnier's prurigo
Dermatitis and eczema,357583018,Neurodermatitis - diffuse
Dermatitis and eczema,357584012,Brocq's neurodermatitis
Dermatitis and eczema,676461000006118,Neurodermatitis - atopic
Dermatitis and eczema,622951000006114,Discoid eczema
Dermatitis and eczema,585903012,Asteatotic eczema
Dermatitis and eczema,308497015,Atopic dermatitis NOS
Dermatitis and eczema,399912014,Contact dermatitis and other eczemas
Dermatitis and eczema,63652013,Contact dermatitis
Dermatitis and eczema,1494721011,Contact eczema
Dermatitis and eczema,1781705012,Occupational dermatitis
Dermatitis and eczema,50967012,Contact dermatitis due to detergents
Dermatitis and eczema,399913016,Contact dermatitis due to oils and greases
Dermatitis and eczema,357558018,Grease contact dermatitis
Dermatitis and eczema,357559014,Oil contact dermatitis
Dermatitis and eczema,38664014,Contact dermatitis due to solvents
Dermatitis and eczema,308509010,Contact dermatitis due to chlorocompound
Dermatitis and eczema,308510017,Contact dermatitis due to cyclohexane
Dermatitis and eczema,308512013,Contact dermatitis due to glycol
Dermatitis and eczema,308515010,Contact dermatitis due to solvent NOS
Dermatitis and eczema,590701000006112,Contact dermatitis due to drugs and medicaments
Dermatitis and eczema,67908018,Contact dermatitis due to arnica
Dermatitis and eczema,590781000006115,Contact dermatitis due to fungicides
Dermatitis and eczema,137914019,Contact dermatitis due to iodine
Dermatitis and eczema,308519016,Contact dermatitis due to keratolytics
Dermatitis and eczema,590931000006119,Contact dermatitis due to mercurials
Dermatitis and eczema,54060018,Contact dermatitis due to neomycin
Dermatitis and eczema,591011000006116,Contact dermatitis due to pediculocides
Dermatitis and eczema,591021000006112,Contact dermatitis due to phenols
Dermatitis and eczema,591151000006116,Contact dermatitis due to scabicides
Dermatitis and eczema,308526016,Contact dermatitis due to medicament NOS
Dermatitis and eczema,308527013,Contact dermatitis due to other chemical products
Dermatitis and eczema,308528015,Contact dermatitis due to acids
Dermatitis and eczema,128743013,Contact dermatitis due to adhesive plaster
Dermatitis and eczema,357560016,Elastoplast contact dermatitis
Dermatitis and eczema,308532014,Contact dermatitis due to alkalis
Dermatitis and eczema,308533016,Contact dermatitis due to caustics
Dermatitis and eczema,71306016,Contact dermatitis due to dichromate
Dermatitis and eczema,178428014,Contact dermatitis due to insecticide
Dermatitis and eczema,138508015,Contact dermatitis due to nylon
Dermatitis and eczema,53389017,Contact dermatitis due to plastic
Dermatitis and eczema,77108018,Contact dermatitis due to rubber
Dermatitis and eczema,308539017,Contact dermatitis: other chemicals NOS
Dermatitis and eczema,112091013,Contact dermatitis due to food in contact with skin
Dermatitis and eczema,590631000006113,Contact dermatitis due to cereals
Dermatitis and eczema,60975016,Contact dermatitis due to fish
Dermatitis and eczema,93035017,Contact dermatitis due to flour
Dermatitis and eczema,31691015,Contact dermatitis due to fruit
Dermatitis and eczema,121124014,Contact dermatitis due to meat
Dermatitis and eczema,108236013,Contact dermatitis due to milk
Dermatitis and eczema,399914010,Contact dermatitis due to food NOS
Dermatitis and eczema,357561017,Egg contact dermatitis
Dermatitis and eczema,308552010,Contact dermatitis due to plants
Dermatitis and eczema,108646019,Contact dermatitis due to lacquer tree
Dermatitis and eczema,308554011,Contact dermatitis due to poison-ivy
Dermatitis and eczema,308555012,Contact dermatitis due to poison-oak
Dermatitis and eczema,591081000006111,Contact dermatitis due to poison-sumac
Dermatitis and eczema,2050012,Contact dermatitis due to primrose
Dermatitis and eczema,89646013,Contact dermatitis due to ragweed
Dermatitis and eczema,308560011,Contact dermatitis due to plants NOS
Dermatitis and eczema,357566010,Allergic contact dermatitis
Dermatitis and eczema,308575015,Allergic contact dermatitis due to adhesives
Dermatitis and eczema,308576019,Allergic contact dermatitis due to cosmetics
Dermatitis and eczema,477331000006119,Allergic contact dermatitis due drugs in contact with skin
Dermatitis and eczema,308578018,Allergic contact dermatitis due to dyes
Dermatitis and eczema,308579014,Allergic contact dermatitis due to other chemical products
Dermatitis and eczema,477371000006116,Allergic contact dermatitis due to food in contact with skin
Dermatitis and eczema,308581011,"Allergic contact dermatitis due to plants, except food"
Dermatitis and eczema,1775284012,Irritant contact dermatitis
Dermatitis and eczema,308585019,Irritant contact dermatitis due to cosmetics
Dermatitis and eczema,745631000006113,Irritant contact dermatitis due drugs in contact with skin
Dermatitis and eczema,308587010,Irritant contact dermatitis due to other chemical products
Dermatitis and eczema,745641000006115,Irritant contact dermatitis due to food in contact with skin
Dermatitis and eczema,308589013,"Irritant contact dermatitis due to plants, except food"
Dermatitis and eczema,308602013,Contact dermatitis due to other specified agents
Dermatitis and eczema,130689015,Contact dermatitis due to cosmetics
Dermatitis and eczema,357562012,Lanolin contact dermatitis
Dermatitis and eczema,357563019,Perfume contact dermatitis
Dermatitis and eczema,98560010,Contact dermatitis due to cold weather
