Condition,ReadCode,CleansedReadCode,Term
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B641,B641.00,Chronic lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B641-1,B641.11,Chronic lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6410,B641000,B-cell chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6410-1,B641011,Chronic lymphocytic leukaemia of B-cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6411,B641100,Clinical stage A chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6412,B641200,Clinical stage B chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6413,B641300,Clinical stage C chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y,B64y.00,Other lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y1,B64y100,Prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y2,B64y200,Adult T-cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y3,B64y300,B-cell prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y4,B64y400,T-cell prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64y5,B64y500,Adult T-cell lymphoma/leukaemia (HTLV-1-associated)
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64yz,B64yz00,Other lymphoid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B64z,B64z.00,Lymphoid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B65,B65..00,Myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B651,B651.00,Chronic myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B651-1,B651.11,Chronic granulocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6511,B651100,"Chronic myeloid leukaemia, BCR/ABL positive"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6512,B651200,Chronic neutrophilic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6513,B651300,"Atypical chronic myeloid leukaemia, BCR/ABL negative"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B651z,B651z00,Chronic myeloid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B653,B653.00,Myeloid sarcoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6530,B653000,Chloroma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B6531,B653100,Granulocytic sarcoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B65yz,B65yz00,Other myeloid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B65z,B65z.00,Myeloid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66,B66..00,Monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66-1,B66..11,Histiocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66-2,B66..12,Monoblastic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B661,B661.00,Chronic monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66y,B66y.00,Other monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66yz,B66yz00,Other monocytic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B66z,B66z.00,Monocytic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B67,B67..00,Other specified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B670-1,B670.11,Di Guglielmo's disease
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B672,B672.00,Megakaryocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B672-1,B672.11,Thrombocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B673,B673.00,Mast cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B677,B677.00,Myelodysplastic and myeloproliferative disease
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B67y,B67y.00,Other and unspecified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B67y0,B67y000,Lymphosarcoma cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B67yz,B67yz00,Other and unspecified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B67z,B67z.00,Other specified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B68,B68..00,Leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B681,B681.00,Chronic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B68y,B68y.00,Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B68z,B68z.00,Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B69,B69..00,Myelomonocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",B691,B691.00,Chronic myelomonocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr,BBr..00,[M]Leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr0,BBr0.00,[M]Leukaemias unspecified
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr00,BBr0000,[M]Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr01-1,BBr0111,[M]Blast cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr01-2,BBr0112,[M]Blastic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr01-3,BBr0113,[M]Stem cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr03,BBr0300,[M]Chronic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr04,BBr0400,[M]Aleukaemic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr0z,BBr0z00,"[M]Leukaemia unspecified, NOS"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr2,BBr2.00,[M]Lymphoid leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr20,BBr2000,[M]Lymphoid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr20-1,BBr2011,[M]Lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr23,BBr2300,[M]Chronic lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr25,BBr2500,[M]Prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr26,BBr2600,[M]Burkitt's cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr27,BBr2700,[M]Adult T-cell leukaemia/lymphoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr4,BBr4.00,[M]Erythroleukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr40,BBr4000,[M]Erythroleukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr4z,BBr4z00,[M]Erythroleukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr6,BBr6.00,[M]Myeloid leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr60,BBr6000,[M]Myeloid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr60-1,BBr6011,[M]Granulocytic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr63,BBr6300,[M]Chronic myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr63-1,BBr6311,[M]Naegeli-type monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr68,BBr6800,[M]Chronic myelomonocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr6z,BBr6z00,[M]Other myeloid leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr70,BBr7000,[M]Basophilic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBr90,BBr9000,[M]Monocytic leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrA,BBrA.00,[M]Miscellaneous leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrA1,BBrA100,[M]Megakaryocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrA1-1,BBrA111,[M]Thrombocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrA4,BBrA400,[M]Hairy cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrAz,BBrAz00,[M]Miscellaneous leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",BBrz,BBrz.00,[M]Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",ByuD5,ByuD500,[X]Other lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",ByuD6,ByuD600,[X]Other myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",ByuD7,ByuD700,[X]Other monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",ByuD8,ByuD800,[X]Other specified leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",ByuD9,ByuD900,[X]Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",^ESCTCH400966,,"Chronic leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",^ESCTCH400964,,Chronic leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",^ESCTCH400965,,"Chronic leukaemia, disease"
