Condition,ReadCode,CleansedReadCode,Term
Diabetes,8I3W,8I3W.00,Diabetic foot examination declined
Diabetes,8I57,8I57.00,Patient held diabetic record declined
Diabetes,9360,9360.00,Patient held diabetic record issued
Diabetes,9OLD,9OLD.00,Diabetic patient unsuitable for digital retinal photography
Diabetes,C10,C10..00,Diabetes mellitus
Diabetes,C100,C100.00,Diabetes mellitus with no mention of complication
Diabetes,C1000-1,C100011,Insulin dependent diabetes mellitus
Diabetes,C1001-2,C100112,Non-insulin dependent diabetes mellitus
Diabetes,C100z,C100z00,Diabetes mellitus NOS with no mention of complication
Diabetes,C101,C101.00,Diabetes mellitus with ketoacidosis
Diabetes,C101y,C101y00,Other specified diabetes mellitus with ketoacidosis
Diabetes,C101z,C101z00,Diabetes mellitus NOS with ketoacidosis
Diabetes,C102,C102.00,Diabetes mellitus with hyperosmolar coma
Diabetes,C102z,C102z00,Diabetes mellitus NOS with hyperosmolar coma
Diabetes,C103,C103.00,Diabetes mellitus with ketoacidotic coma
Diabetes,C103y,C103y00,Other specified diabetes mellitus with coma
Diabetes,C103z,C103z00,Diabetes mellitus NOS with ketoacidotic coma
Diabetes,C104,C104.00,Diabetes mellitus with renal manifestation
Diabetes,C104-1,C104.11,Diabetic nephropathy
Diabetes,C104y,C104y00,Other specified diabetes mellitus with renal complications
Diabetes,C104z,C104z00,Diabetes mellitis with nephropathy NOS
Diabetes,C105,C105.00,Diabetes mellitus with ophthalmic manifestation
Diabetes,C105y,C105y00,Other specified diabetes mellitus with ophthalmic complicatn
Diabetes,C105z,C105z00,Diabetes mellitus NOS with ophthalmic manifestation
Diabetes,C106,C106.00,Diabetes mellitus with neurological manifestation
Diabetes,C106-1,C106.11,Diabetic amyotrophy
Diabetes,C106y,C106y00,Other specified diabetes mellitus with neurological comps
Diabetes,C106z,C106z00,Diabetes mellitus NOS with neurological manifestation
Diabetes,C108,C108.00,Insulin dependent diabetes mellitus
Diabetes,C108-1,C108.11,IDDM-Insulin dependent diabetes mellitus
Diabetes,C108-2,C108.12,Type 1 diabetes mellitus
Diabetes,C108-3,C108.13,Type I diabetes mellitus
Diabetes,C1080,C108000,Insulin-dependent diabetes mellitus with renal complications
Diabetes,C1080-1,C108011,Type I diabetes mellitus with renal complications
Diabetes,C1080-2,C108012,Type 1 diabetes mellitus with renal complications
Diabetes,C1081,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,C1082,C108200,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,C1082-1,C108211,Type I diabetes mellitus with neurological complications
Diabetes,C1082-2,C108212,Type 1 diabetes mellitus with neurological complications
Diabetes,C1083,C108300,Insulin dependent diabetes mellitus with multiple complicatn
Diabetes,C1084,C108400,Unstable insulin dependent diabetes mellitus
Diabetes,C1084-1,C108411,Unstable type I diabetes mellitus
Diabetes,C1084-2,C108412,Unstable type 1 diabetes mellitus
Diabetes,C1085,C108500,Insulin dependent diabetes mellitus with ulcer
Diabetes,C1085-1,C108511,Type I diabetes mellitus with ulcer
Diabetes,C1085-2,C108512,Type 1 diabetes mellitus with ulcer
Diabetes,C1087,C108700,Insulin dependent diabetes mellitus with retinopathy
Diabetes,C1087-1,C108711,Type I diabetes mellitus with retinopathy
Diabetes,C1087-2,C108712,Type 1 diabetes mellitus with retinopathy
Diabetes,C108A,C108A00,Insulin-dependent diabetes without complication
Diabetes,C108A-1,C108A11,Type I diabetes mellitus without complication
Diabetes,C108D,C108D00,Insulin dependent diabetes mellitus with nephropathy
Diabetes,C108D-1,C108D11,Type I diabetes mellitus with nephropathy
Diabetes,C108E,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,C108E-1,C108E11,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,C108E-2,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,C108H,C108H00,Insulin dependent diabetes mellitus with arthropathy
Diabetes,C108H-1,C108H11,Type I diabetes mellitus with arthropathy
Diabetes,C108y,C108y00,Other specified diabetes mellitus with multiple comps
Diabetes,C108z,C108z00,Unspecified diabetes mellitus with multiple complications
Diabetes,C109,C109.00,Non-insulin dependent diabetes mellitus
Diabetes,C109-1,C109.11,NIDDM - Non-insulin dependent diabetes mellitus
Diabetes,C1090,C109000,Non-insulin-dependent diabetes mellitus with renal comps
Diabetes,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps
Diabetes,C1092,C109200,Non-insulin-dependent diabetes mellitus with neuro comps
Diabetes,C1093,C109300,Non-insulin-dependent diabetes mellitus with multiple comps
Diabetes,C1094,C109400,Non-insulin dependent diabetes mellitus with ulcer
Diabetes,C1096,C109600,Non-insulin-dependent diabetes mellitus with retinopathy
Diabetes,C1099,C109900,Non-insulin-dependent diabetes mellitus without complication
Diabetes,C109C,C109C00,Non-insulin dependent diabetes mellitus with nephropathy
Diabetes,C109D,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma
Diabetes,C109G,C109G00,Non-insulin dependent diabetes mellitus with arthropathy
Diabetes,C109J-1,C109J11,Insulin treated non-insulin dependent diabetes mellitus
Diabetes,C10A,C10A.00,Malnutrition-related diabetes mellitus
Diabetes,C10A0,C10A000,Malnutrition-related diabetes mellitus with coma
Diabetes,C10A1,C10A100,Malnutrition-related diabetes mellitus with ketoacidosis
Diabetes,C10B,C10B.00,Diabetes mellitus induced by steroids
Diabetes,C10B0,C10B000,Steroid induced diabetes mellitus without complication
Diabetes,C10E,C10E.00,Type 1 diabetes mellitus
Diabetes,C10E-1,C10E.11,Type I diabetes mellitus
Diabetes,C10E-2,C10E.12,Insulin dependent diabetes mellitus
Diabetes,C10E0,C10E000,Type 1 diabetes mellitus with renal complications
Diabetes,C10E1,C10E100,Type 1 diabetes mellitus with ophthalmic complications
Diabetes,C10E1-2,C10E112,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,C10E2,C10E200,Type 1 diabetes mellitus with neurological complications
Diabetes,C10E3,C10E300,Type 1 diabetes mellitus with multiple complications
Diabetes,C10E3-1,C10E311,Type I diabetes mellitus with multiple complications
Diabetes,C10E3-2,C10E312,Insulin dependent diabetes mellitus with multiple complicat
Diabetes,C10E4,C10E400,Unstable type 1 diabetes mellitus
Diabetes,C10E4-1,C10E411,Unstable type I diabetes mellitus
Diabetes,C10E4-2,C10E412,Unstable insulin dependent diabetes mellitus
Diabetes,C10E5,C10E500,Type 1 diabetes mellitus with ulcer
Diabetes,C10E5-1,C10E511,Type I diabetes mellitus with ulcer
Diabetes,C10E5-2,C10E512,Insulin dependent diabetes mellitus with ulcer
Diabetes,C10E7,C10E700,Type 1 diabetes mellitus with retinopathy
Diabetes,C10E7-1,C10E711,Type I diabetes mellitus with retinopathy
Diabetes,C10E7-2,C10E712,Insulin dependent diabetes mellitus with retinopathy
Diabetes,C10EA,C10EA00,Type 1 diabetes mellitus without complication
Diabetes,C10EA-1,C10EA11,Type I diabetes mellitus without complication
Diabetes,C10ED,C10ED00,Type 1 diabetes mellitus with nephropathy
Diabetes,C10EE,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,C10EH,C10EH00,Type 1 diabetes mellitus with arthropathy
Diabetes,C10EK,C10EK00,Type 1 diabetes mellitus with persistent proteinuria
Diabetes,C10EL,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria
Diabetes,C10EM,C10EM00,Type 1 diabetes mellitus with ketoacidosis
Diabetes,C10EM-1,C10EM11,Type I diabetes mellitus with ketoacidosis
Diabetes,C10EN,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma
Diabetes,C10EN-1,C10EN11,Type I diabetes mellitus with ketoacidotic coma
Diabetes,C10EP,C10EP00,Type 1 diabetes mellitus with exudative maculopathy
Diabetes,C10EP-1,C10EP11,Type I diabetes mellitus with exudative maculopathy
