Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,B052,B052.00,Malignant neoplasm of hard palate
Malignant neoplasms,B053,B053.00,Malignant neoplasm of soft palate
Malignant neoplasms,B054,B054.00,Malignant neoplasm of uvula
Malignant neoplasms,B055,B055.00,Malignant neoplasm of palate unspecified
Malignant neoplasms,B0550,B055000,Malignant neoplasm of junction of hard and soft palate
Malignant neoplasms,B0551,B055100,Malignant neoplasm of roof of mouth
Malignant neoplasms,B055z,B055z00,Malignant neoplasm of palate NOS
Malignant neoplasms,B056,B056.00,Malignant neoplasm of retromolar area
Malignant neoplasms,B05y,B05y.00,Malignant neoplasm of other specified mouth parts
Malignant neoplasms,B05z,B05z.00,Malignant neoplasm of mouth NOS
Malignant neoplasms,B06,B06..00,Malignant neoplasm of oropharynx
Malignant neoplasms,B060,B060.00,Malignant neoplasm of tonsil
Malignant neoplasms,B0600,B060000,Malignant neoplasm of faucial tonsil
Malignant neoplasms,B0601,B060100,Malignant neoplasm of palatine tonsil
Malignant neoplasms,B060z,B060z00,Malignant neoplasm tonsil NOS
Malignant neoplasms,B061,B061.00,Malignant neoplasm of tonsillar fossa
Malignant neoplasms,B062,B062.00,Malignant neoplasm of tonsillar pillar
Malignant neoplasms,B0620,B062000,Malignant neoplasm of faucial pillar
Malignant neoplasms,B0621,B062100,Malignant neoplasm of glossopalatine fold
Malignant neoplasms,B0622,B062200,Malignant neoplasm of palatoglossal arch
Malignant neoplasms,B0623,B062300,Malignant neoplasm of palatopharyngeal arch
Malignant neoplasms,B062z,B062z00,Malignant neoplasm of tonsillar fossa NOS
Malignant neoplasms,B063,B063.00,Malignant neoplasm of vallecula
Malignant neoplasms,B064,B064.00,Malignant neoplasm of anterior epiglottis
Malignant neoplasms,B0640,B064000,"Malignant neoplasm of epiglottis, free border"
Malignant neoplasms,B0641,B064100,Malignant neoplasm of glossoepiglottic fold
Malignant neoplasms,B064z,B064z00,Malignant neoplasm of anterior epiglottis NOS
Malignant neoplasms,B065,B065.00,Malignant neoplasm of junctional region of epiglottis
Malignant neoplasms,B066,B066.00,Malignant neoplasm of lateral wall of oropharynx
Malignant neoplasms,B067,B067.00,Malignant neoplasm of posterior wall of oropharynx
Malignant neoplasms,B06y,B06y.00,"Malignant neoplasm of oropharynx, other specified sites"
Malignant neoplasms,B06yz,B06yz00,Malignant neoplasm of other specified site of oropharynx NOS
Malignant neoplasms,B06z,B06z.00,Malignant neoplasm of oropharynx NOS
Malignant neoplasms,B07,B07..00,Malignant neoplasm of nasopharynx
Malignant neoplasms,B070,B070.00,Malignant neoplasm of roof of nasopharynx
Malignant neoplasms,B071,B071.00,Malignant neoplasm of posterior wall of nasopharynx
Malignant neoplasms,B0710,B071000,Malignant neoplasm of adenoid
Malignant neoplasms,B0711,B071100,Malignant neoplasm of pharyngeal tonsil
Malignant neoplasms,B071z,B071z00,Malignant neoplasm of posterior wall of nasopharynx NOS
Malignant neoplasms,B072,B072.00,Malignant neoplasm of lateral wall of nasopharynx
Malignant neoplasms,B0720,B072000,Malignant neoplasm of pharyngeal recess
Malignant neoplasms,B072z,B072z00,Malignant neoplasm of lateral wall of nasopharynx NOS
Malignant neoplasms,B073,B073.00,Malignant neoplasm of anterior wall of nasopharynx
Malignant neoplasms,B0731,B073100,Malignant neoplasm of nasopharyngeal soft palate surface
Malignant neoplasms,B0732,B073200,Malignant neoplasm posterior margin nasal septum and choanae
Malignant neoplasms,B073z,B073z00,Malignant neoplasm of anterior wall of nasopharynx NOS
Malignant neoplasms,B07y,B07y.00,Malignant neoplasm of other specified site of nasopharynx
Malignant neoplasms,B07z,B07z.00,Malignant neoplasm of nasopharynx NOS
Malignant neoplasms,B08,B08..00,Malignant neoplasm of hypopharynx
Malignant neoplasms,B080,B080.00,Malignant neoplasm of postcricoid region
Malignant neoplasms,B081,B081.00,Malignant neoplasm of pyriform sinus
Malignant neoplasms,B082,B082.00,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
Malignant neoplasms,B083,B083.00,Malignant neoplasm of posterior pharynx
Malignant neoplasms,B08y,B08y.00,Malignant neoplasm of other specified hypopharyngeal site
Malignant neoplasms,B08z,B08z.00,Malignant neoplasm of hypopharynx NOS
Malignant neoplasms,B0z,B0z..00,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Malignant neoplasms,B0z0,B0z0.00,Malignant neoplasm of pharynx unspecified
Malignant neoplasms,B0z1,B0z1.00,Malignant neoplasm of Waldeyer's ring
Malignant neoplasms,B0z2,B0z2.00,Malignant neoplasm of laryngopharynx
Malignant neoplasms,B0zy,B0zy.00,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Malignant neoplasms,B0zz,B0zz.00,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Malignant neoplasms,BB5y0,BB5y000,[M]Basal cell adenocarcinoma
Malignant neoplasms,Byu0,Byu0.00,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Malignant neoplasms,^ESCTMA474682,,Malignant tumour of lower third of oesophagus
Malignant neoplasms,^ESCTMA624481,,Malignant tumour of oesophagus
Malignant neoplasms,B10,B10..00,Malignant neoplasm of oesophagus
Malignant neoplasms,B100,B100.00,Malignant neoplasm of cervical oesophagus
Malignant neoplasms,B101,B101.00,Malignant neoplasm of thoracic oesophagus
Malignant neoplasms,B102,B102.00,Malignant neoplasm of abdominal oesophagus
Malignant neoplasms,B103,B103.00,Malignant neoplasm of upper third of oesophagus
Malignant neoplasms,B104,B104.00,Malignant neoplasm of middle third of oesophagus
Malignant neoplasms,B105,B105.00,Malignant neoplasm of lower third of oesophagus
Malignant neoplasms,B107,B107.00,Siewert type I adenocarcinoma
Malignant neoplasms,B10y,B10y.00,Malignant neoplasm of other specified part of oesophagus
Malignant neoplasms,B10z,B10z.00,Malignant neoplasm of oesophagus NOS
Malignant neoplasms,B10z-1,B10z.11,Oesophageal cancer
Malignant neoplasms,^ESCT1192590,,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms,^ESCT1271910,,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,^ESCT1271909,,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,^ESCT1192563,,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms,^ESCT1192561,,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms,^ESCT1192559,,Malignant neoplasm of stomach NOS
Malignant neoplasms,B11,B11..00,Malignant neoplasm of stomach
Malignant neoplasms,B110,B110.00,Malignant neoplasm of cardia of stomach
Malignant neoplasms,B1100,B110000,Malignant neoplasm of cardiac orifice of stomach
Malignant neoplasms,B1101,B110100,Malignant neoplasm of cardio-oesophageal junction of stomach
Malignant neoplasms,B1101-1,B110111,Malignant neoplasm of gastro-oesophageal junction
Malignant neoplasms,B110z,B110z00,Malignant neoplasm of cardia of stomach NOS
Malignant neoplasms,B111,B111.00,Malignant neoplasm of pylorus of stomach
Malignant neoplasms,B1110,B111000,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms,B1111,B111100,Malignant neoplasm of pyloric canal of stomach
Malignant neoplasms,B111z,B111z00,Malignant neoplasm of pylorus of stomach NOS
Malignant neoplasms,B112,B112.00,Malignant neoplasm of pyloric antrum of stomach
Malignant neoplasms,B113,B113.00,Malignant neoplasm of fundus of stomach
Malignant neoplasms,B114,B114.00,Malignant neoplasm of body of stomach
Malignant neoplasms,B115,B115.00,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,B116,B116.00,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,B118,B118.00,Siewert type II adenocarcinoma
Malignant neoplasms,B119,B119.00,Siewert type III adenocarcinoma
Malignant neoplasms,B11y,B11y.00,Malignant neoplasm of other specified site of stomach
Malignant neoplasms,B11y0,B11y000,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms,B11y1,B11y100,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms,B11yz,B11yz00,Malignant neoplasm of other specified site of stomach NOS
Malignant neoplasms,B11z,B11z.00,Malignant neoplasm of stomach NOS
Malignant neoplasms,B136-99,B136.99,Ca ascending colon
Malignant neoplasms,B132-99,B132.99,Ca descending colon
Malignant neoplasms,B130-99,B130.99,Ca hepatic flexure - colon
Malignant neoplasms,B133-99,B133.99,Ca sigmoid colon
Malignant neoplasms,B137-99,B137.99,Ca splenic flexure - colon
Malignant neoplasms,B131-99,B131.99,Ca transverse colon
Malignant neoplasms,^ESCTMA624298,,Malignant tumour of rectum
Malignant neoplasms,^ESCT1192348,,Carcinoma of rectum
Malignant neoplasms,^ESCT1272454,,Malignant neoplasm of anus unspecified
Malignant neoplasms,^ESCT1190453,,Rectal carcinoma
Malignant neoplasms,B13,B13..00,Malignant neoplasm of colon
Malignant neoplasms,B130,B130.00,Malignant neoplasm of hepatic flexure of colon
Malignant neoplasms,B131,B131.00,Malignant neoplasm of transverse colon
Malignant neoplasms,B132,B132.00,Malignant neoplasm of descending colon
Malignant neoplasms,B133,B133.00,Malignant neoplasm of sigmoid colon
Malignant neoplasms,B134,B134.00,Malignant neoplasm of caecum
Malignant neoplasms,B134-1,B134.11,Carcinoma of caecum
Malignant neoplasms,B135,B135.00,Malignant neoplasm of appendix
Malignant neoplasms,B136,B136.00,Malignant neoplasm of ascending colon
Malignant neoplasms,B137,B137.00,Malignant neoplasm of splenic flexure of colon
Malignant neoplasms,B13y,B13y.00,Malignant neoplasm of other specified sites of colon
Malignant neoplasms,B13z,B13z.00,Malignant neoplasm of colon NOS
Malignant neoplasms,B13z-1,B13z.11,Colonic cancer
Malignant neoplasms,B14,B14..00,"Malignant neoplasm of rectum, rectosigmoid junction and anus"
Malignant neoplasms,B140,B140.00,Malignant neoplasm of rectosigmoid junction
Malignant neoplasms,B141,B141.00,Malignant neoplasm of rectum
Malignant neoplasms,B141-1,B141.11,Carcinoma of rectum
Malignant neoplasms,B141-2,B141.12,Rectal carcinoma
Malignant neoplasms,B142,B142.00,Malignant neoplasm of anal canal
Malignant neoplasms,B142-1,B142.11,Anal carcinoma
Malignant neoplasms,B1420,B142000,Malignant neoplasm of cloacogenic zone
Malignant neoplasms,B143,B143.00,Malignant neoplasm of anus unspecified
