Condition,SNOMED_Code,SnomedCTDescriptionId,Term
"Neurotic, stress-related and somatoform disorders",198288003,304838011,[X]Anxiety state
"Neurotic, stress-related and somatoform disorders",231504006,346979010,[X]Mixed anxiety and depressive disorder
"Neurotic, stress-related and somatoform disorders",231504006,346979010,[X]Mild anxiety depression
"Neurotic, stress-related and somatoform disorders",231504006,346979010,[X]Other mixed anxiety disorders
"Neurotic, stress-related and somatoform disorders",197480006,303689015,[X]Other specified anxiety disorders
"Neurotic, stress-related and somatoform disorders",197480006,303689015,[X]Anxiety hysteria
"Neurotic, stress-related and somatoform disorders",197480006,303689015,"[X]Anxiety disorder, unspecified"
"Neurotic, stress-related and somatoform disorders",197480006,303689015,[X]Anxiety NOS
"Neurotic, stress-related and somatoform disorders",0,0,Phobia counselling
"Neurotic, stress-related and somatoform disorders",0,0,Anxiety counselling
