Condition,SNOMED_Code,SnomedCTDescriptionId,Term
Chronic lower respiratory diseases,1086711000000100,2722261000000119,Intrinsic asthma with status asthmaticus
Chronic lower respiratory diseases,708094006,3032866010,Intrinsic asthma with asthma attack
Chronic lower respiratory diseases,266361008,396114013,Intrinsic asthma NOS
Chronic lower respiratory diseases,195977004,301509017,Mixed asthma
Chronic lower respiratory diseases,708038006,3032747019,Acute exacerbation of asthma
Chronic lower respiratory diseases,225057002,338238011,Brittle asthma
Chronic lower respiratory diseases,866881000000101,2240591000000119,Chronic asthma with fixed airflow obstruction
Chronic lower respiratory diseases,195967001,301485011,Asthma unspecified
Chronic lower respiratory diseases,195967001,2475605013,Hyperreactive airways disease
Chronic lower respiratory diseases,734904007,3511368015,Status asthmaticus NOS
Chronic lower respiratory diseases,708090002,3033029011,Severe asthma attack
Chronic lower respiratory diseases,708038006,3032734012,Asthma attack
Chronic lower respiratory diseases,708038006,3032734012,Asthma attack NOS
Chronic lower respiratory diseases,233679003,350148014,Late-onset asthma
Chronic lower respiratory diseases,195967001,301485011,Asthma NOS
Chronic lower respiratory diseases,389145006,1483199016,Allergic asthma NEC
Chronic lower respiratory diseases,405720007,2157501011,Allergic bronchitis NEC
Chronic lower respiratory diseases,23022004,38677017,Tuberculous bronchiectasis
Chronic lower respiratory diseases,12295008,21163015,Bronchiectasis
Chronic lower respiratory diseases,195984007,301524014,Recurrent bronchiectasis
Chronic lower respiratory diseases,195985008,301525010,Post-infective bronchiectasis
Chronic lower respiratory diseases,12295008,21163015,Bronchiectasis NOS
Chronic lower respiratory diseases,77593006,128792019,Congenital bronchiectasis
