Condition,SNOMED_Code,SnomedCTDescriptionId,Term
Fibrosing alveolitis/unspecified alveolitis,909731000006101,909731000006117,[RFC] Pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,51615001,85961019,cirrhosis of lung
Fibrosing alveolitis/unspecified alveolitis,45157009,75302014,idiopathic fibrosing alveolitis
Fibrosing alveolitis/unspecified alveolitis,266368002,3035384014,postinflammatory pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,51615001,885491000006116,pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,162974009,254003016,O/E - fibrosis of lung present
Fibrosing alveolitis/unspecified alveolitis,162974009,254002014,O/E - fibrosis of lung
Fibrosing alveolitis/unspecified alveolitis,266368002,396123011,Postinflammatory pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,266368002,396123011,Cirrhosis of lung
Fibrosing alveolitis/unspecified alveolitis,700250006,2989716019,Idiopathic fibrosing alveolitis
Fibrosing alveolitis/unspecified alveolitis,236302005,2579204016,Hamman - Rich syndrome
Fibrosing alveolitis/unspecified alveolitis,700250006,2989718018,Cryptogenic fibrosing alveolitis
Fibrosing alveolitis/unspecified alveolitis,700250006,2989760019,Idiopathic pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,196125002,301706014,Diffuse pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,51615001,85960018,Pulmonary fibrosis
Fibrosing alveolitis/unspecified alveolitis,196125002,2475606014,Usual interstitial pneumonitis
Fibrosing alveolitis/unspecified alveolitis,700250006,2989716019,Idiopathic fibrosing alveolitis NOS
Fibrosing alveolitis/unspecified alveolitis,233703007,350185018,[X]Other interstitial pulmonary diseases with fibrosis
