Condition,SNOMED_Code,SnomedCTDescriptionId,Term
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",9713002,16976011,Prostate inflammatory diseases
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",31992008,53452019,Secondary hypertension
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",843821000000102,2189411000000111,Stage 1 hypertension (NICE - Nat Ins for Hth Clin Excl 2011)
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",72007001,119655018,Duodenitis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",25458004,42686017,Acute gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",89538001,148452011,Helicobacter gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1824008,4151013,Allergic gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2367005,481682019,Acute haemorrhagic gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",424753004,2645393015,[V]Dietary counselling in gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",196731005,2532163012,Gastroduodenitis unspecified
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",8493009,15005019,Chronic gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",84568007,140221013,Chronic atrophic gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",196731005,302616010,Gastritis and duodenitis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",42541005,70968018,Irritant gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",196740009,302630017,Corrosive gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",4556007,7841019,Gastritis unspecified
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2043009,4525015,Alcoholic gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",60002000,99677013,Gastric mucosal hypertrophy
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",8493009,15005019,Chronic inflammatory gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",72950008,502298012,Bile induced gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",235692002,353328012,Duodenal erosion
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",4556007,7841019,Other specified gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",196735001,302621013,Chronic superficial gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",225587003,339001014,Gastric reflux
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",266433003,396339011,Gastro-oesophageal reflux with oesophagitis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",266433003,396340013,Reflux oesophagitis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",698065002,2970070010,Acid reflux
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265357009,394124015,Antireflux procedure using thoracic approach NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",200151000000106,303321000000115,Reflux cough
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",9429009,16524019,Antireflux gastroplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265360002,394129013,Antireflux gastropexy
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265357009,394126018,Oesophageal reflux operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265357009,394124015,Antireflux operation using thoracic approach NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265358004,394127010,Antireflux fundoplication using thoracic approach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",266433003,396339011,Oesophageal reflux with oesophagitis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265357009,394124015,Antireflux procedure and gastroplasty HFQ
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",173704005,269069015,Revision of antireflux operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265357009,394125019,Antireflux operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",265359007,394128017,Antireflux fundoplication using abdominal approach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",235652004,353273019,Gastric erosions
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",4556007,7841019,[X]Other gastritis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",4556007,7841019,Non-infective gastritis NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",196731005,302616010,Gastritis and duodenitis NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",8493009,15005019,Chronic gastritis NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",25458004,42686017,[X]Other acute gastritis
