Condition,SNOMED_Code,SnomedCTDescriptionId,Term
Rhinitis and Sinusitis,36971009,61668014,Sinusitis
Rhinitis and Sinusitis,40055000,66718013,Chronic sinusitis
Rhinitis and Sinusitis,40055000,1229598015,Chronic rhinosinusitis
Rhinitis and Sinusitis,35923002,59944016,Chronic maxillary sinusitis
Rhinitis and Sinusitis,35923002,486320019,Antritis - chronic
Rhinitis and Sinusitis,88348008,146480018,Maxillary sinusitis
Rhinitis and Sinusitis,60130002,99894013,Chronic frontal sinusitis
Rhinitis and Sinusitis,78737005,130650014,Frontal sinusitis
Rhinitis and Sinusitis,73237007,121629017,Chronic ethmoidal sinusitis
Rhinitis and Sinusitis,38961000,65349012,Chronic sphenoidal sinusitis
Rhinitis and Sinusitis,195788001,301210011,Recurrent sinusitis
Rhinitis and Sinusitis,40055000,66718013,Other chronic sinusitis
Rhinitis and Sinusitis,88850006,147320013,Chronic pansinusitis
Rhinitis and Sinusitis,195790000,301212015,Pansinusitis
Rhinitis and Sinusitis,40055000,66718013,Other chronic sinusitis NOS
Rhinitis and Sinusitis,40055000,66718013,Chronic sinusitis NOS
Rhinitis and Sinusitis,61582004,102311013,Allergic rhinosinusitis
Rhinitis and Sinusitis,40055000,66718013,[X]Other chronic sinusitis
Rhinitis and Sinusitis,21719001,885121000006110,Hay fever
Rhinitis and Sinusitis,367498001,2119211000000114,Hay fever
Rhinitis and Sinusitis,61582004,933361000006117,Hay fever
Rhinitis and Sinusitis,367498001,1956781000006116,Seasonal allergic rhinitis
Rhinitis and Sinusitis,86094006,142764012,Chronic rhinitis
Rhinitis and Sinusitis,195765002,301176016,Chronic simple rhinitis
Rhinitis and Sinusitis,266342009,396095011,Chronic catarrhal rhinitis
Rhinitis and Sinusitis,195768000,301181013,Chronic hypertrophic rhinitis
Rhinitis and Sinusitis,195769008,301182018,Chronic atrophic rhinitis
Rhinitis and Sinusitis,195770009,301183011,Chronic infective rhinitis
Rhinitis and Sinusitis,195771008,301184017,Chronic ulcerative rhinitis
Rhinitis and Sinusitis,195772001,301185016,Chronic membranous rhinitis
Rhinitis and Sinusitis,195773006,301186015,Chronic fibrinous rhinitis
Rhinitis and Sinusitis,86094006,142764012,Chronic rhinitis NOS
Rhinitis and Sinusitis,61582004,102311013,Allergic rhinitis
Rhinitis and Sinusitis,446096008,2883237016,Perennial rhinitis
Rhinitis and Sinusitis,21719001,481104016,Allergic rhinitis due to pollens
Rhinitis and Sinusitis,21719001,481104016,Hay fever - pollens
Rhinitis and Sinusitis,21719001,36447011,Pollinosis
Rhinitis and Sinusitis,61582004,102311013,Allergic rhinitis due to other allergens
Rhinitis and Sinusitis,232346004,348103016,Cat allergy
Rhinitis and Sinusitis,232347008,348105011,Dander (animal) allergy
Rhinitis and Sinusitis,232348003,348106012,Feather allergy
Rhinitis and Sinusitis,21719001,36446019,Hay fever - other allergen
Rhinitis and Sinusitis,232349006,348107015,House dust allergy
Rhinitis and Sinusitis,232350006,348108013,House dust mite allergy
Rhinitis and Sinusitis,717234006,3308773018,Allergy to animal
Rhinitis and Sinusitis,419271008,634501000000119,Dog allergy
Rhinitis and Sinusitis,61582004,499054013,Allergic rhinitis due to unspecified allergen
Rhinitis and Sinusitis,21719001,481105015,Hay fever - unspecified allergen
Rhinitis and Sinusitis,61582004,102311013,Allergic rhinitis NOS
Rhinitis and Sinusitis,8229003,14582019,Vasomotor rhinitis
Rhinitis and Sinusitis,233683003,350153016,Hay fever with asthma
Rhinitis and Sinusitis,367498001,492457012,[X]Other seasonal allergic rhinitis
Rhinitis and Sinusitis,61582004,102311013,[X]Other allergic rhinitis
