Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Malignant neoplasms,288478019.0,363393007,482585013.0,B060z,B060z00,Malignant neoplasm tonsil NOS
Malignant neoplasms,721361000006112.0,363394001,482587017.0,B061,B061.00,Malignant neoplasm of tonsillar fossa
Malignant neoplasms,288486019.0,187675005,288486019.0,B062,B062.00,Malignant neoplasm of tonsillar pillar
Malignant neoplasms,288485015.0,187675005,288485015.0,B0620,B062000,Malignant neoplasm of faucial pillar
Malignant neoplasms,725811000006116.0,254459004,378845014.0,B0621,B062100,Malignant neoplasm of glossopalatine fold
Malignant neoplasms,2475984012.0,254459004,2475984012.0,B0622,B062200,Malignant neoplasm of palatoglossal arch
Malignant neoplasms,723391000006115.0,187675005,288479010.0,B0623,B062300,Malignant neoplasm of palatopharyngeal arch
Malignant neoplasms,288505015.0,363394001,482587017.0,B062z,B062z00,Malignant neoplasm of tonsillar fossa NOS
Malignant neoplasms,721481000006111.0,363395000,482589019.0,B063,B063.00,Malignant neoplasm of vallecula
Malignant neoplasms,288506019.0,187681002,288506019.0,B064,B064.00,Malignant neoplasm of anterior epiglottis
Malignant neoplasms,288507011.0,187682009,288507011.0,B0640,B064000,"Malignant neoplasm of epiglottis, free border"
Malignant neoplasms,288508018.0,187683004,288508018.0,B0641,B064100,Malignant neoplasm of glossoepiglottic fold
Malignant neoplasms,288509014.0,187681002,288506019.0,B064z,B064z00,Malignant neoplasm of anterior epiglottis NOS
Malignant neoplasms,288510016.0,187685006,288510016.0,B065,B065.00,Malignant neoplasm of junctional region of epiglottis
Malignant neoplasms,155332018.0,448868009,2901613017.0,B066,B066.00,Malignant neoplasm of lateral wall of oropharynx
Malignant neoplasms,288515014.0,187688008,288515014.0,B067,B067.00,Malignant neoplasm of posterior wall of oropharynx
Malignant neoplasms,288516010.0,363392002,482583018.0,B06y,B06y.00,"Malignant neoplasm of oropharynx, other specified sites"
Malignant neoplasms,288517018.0,363392002,482583018.0,B06yz,B06yz00,Malignant neoplasm of other specified site of oropharynx NOS
Malignant neoplasms,288518011.0,363392002,482583018.0,B06z,B06z.00,Malignant neoplasm of oropharynx NOS
Malignant neoplasms,288522018.0,187692001,288522018.0,B07,B07..00,Malignant neoplasm of nasopharynx
Malignant neoplasms,1228532011.0,363397008,1228532011.0,B070,B070.00,Malignant neoplasm of roof of nasopharynx
Malignant neoplasms,288529010.0,187693006,288529010.0,B071,B071.00,Malignant neoplasm of posterior wall of nasopharynx
Malignant neoplasms,288533015.0,187694000,288533015.0,B0710,B071000,Malignant neoplasm of adenoid
Malignant neoplasms,288532013.0,187694000,288532013.0,B0711,B071100,Malignant neoplasm of pharyngeal tonsil
Malignant neoplasms,288541015.0,187693006,288528019.0,B071z,B071z00,Malignant neoplasm of posterior wall of nasopharynx NOS
