Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Osteoarthritis,309914014.0,201847001,309914014.0,N052,N052.00,"Localised, secondary osteoarthritis"
Osteoarthritis,309915010.0,201847001,309913015.0,N0520,N052000,"Localised, secondary osteoarthritis of unspecified site"
Osteoarthritis,309918012.0,201849003,309918012.0,N0521,N052100,"Localised, secondary osteoarthritis of the shoulder region"
Osteoarthritis,309919016.0,201847001,309913015.0,N0522,N052200,"Localised, secondary osteoarthritis of the upper arm"
Osteoarthritis,309922019.0,201847001,309913015.0,N0523,N052300,"Localised, secondary osteoarthritis of the forearm"
Osteoarthritis,309923012.0,201852006,309923012.0,N0524,N052400,"Localised, secondary osteoarthritis of the hand"
Osteoarthritis,736171000006110.0,267890003,400176011.0,N0525,N052500,"Localised, secondary osteoarthritis of pelvic region/thigh"
Osteoarthritis,91728013.0,55176002,91728013.0,N0525-1,N052511,Coxae malum senilis
Osteoarthritis,309930018.0,201847001,309913015.0,N0526,N052600,"Localised, secondary osteoarthritis of the lower leg"
Osteoarthritis,309933016.0,201855008,309933016.0,N0527,N052700,"Localised, secondary osteoarthritis of the ankle and foot"
Osteoarthritis,309934010.0,201847001,309913015.0,N0528,N052800,"Localised, secondary osteoarthritis of other specified site"
Osteoarthritis,309941016.0,201847001,309914014.0,N052z,N052z00,"Localised, secondary osteoarthritis NOS"
Osteoarthritis,309942011.0,33952002,485689019.0,N053,N053.00,"Localised osteoarthritis, unspecified"
Osteoarthritis,309945013.0,33952002,56680019.0,N0530,N053000,"Localised osteoarthritis, unspecified, of unspecified site"
Osteoarthritis,736711000006119.0,67315001,111849010.0,N0531,N053100,"Localised osteoarthritis, unspecified, of shoulder region"
Osteoarthritis,309949019.0,33952002,56680019.0,N0532,N053200,"Localised osteoarthritis, unspecified, of the upper arm"
Osteoarthritis,309950019.0,43270005,72194019.0,N0533,N053300,"Localised osteoarthritis, unspecified, of the forearm"
Osteoarthritis,309953017.0,22193007,37256012.0,N0534,N053400,"Localised osteoarthritis, unspecified, of the hand"
Osteoarthritis,736781000006114.0,267891004,400178012.0,N0535,N053500,"Localised osteoarthritis, unspecified, pelvic region/thigh"
Osteoarthritis,823951000006111.0,239872002,359419019.0,N0535-2,N053512,Hip osteoarthitis NOS
Osteoarthritis,400181019.0,33952002,56680019.0,N0536,N053600,"Localised osteoarthritis, unspecified, of the lower leg"
Osteoarthritis,240071000006115.0,450521003,2915470018.0,N0536-1,N053611,Patellofemoral osteoarthritis
Osteoarthritis,309965018.0,201837004,1476420018.0,N0537,N053700,"Localised osteoarthritis, unspecified, of the ankle and foot"
Osteoarthritis,736701000006117.0,33952002,56680019.0,N0538,N053800,"Localised osteoarthritis, unspecified, of other spec site"
Osteoarthritis,309969012.0,37895003,63223018.0,N0539,N053900,"Arthrosis of first carpometacarpal joint, unspecified"
Osteoarthritis,309971012.0,33952002,56680019.0,N053z,N053z00,"Localised osteoarthritis, unspecified, NOS"
Osteoarthritis,309972017.0,268054009,2692892014.0,N054,N054.00,"Oligoarticular osteoarthritis, unspecified"
Osteoarthritis,265841000006115.0,268054009,2692892014.0,N0540,N054000,"Oligoarticular osteoarthritis, unspec, of unspecified sites"
Osteoarthritis,264481000006111.0,396275006,1776248011.0,N0541,N054100,"Oligoarticular osteoarthritis, unspecified, of shoulder"
Osteoarthritis,309975015.0,396275006,1776248011.0,N0542,N054200,"Oligoarticular osteoarthritis, unspecified, of upper arm"
Osteoarthritis,309977011.0,22193007,37256012.0,N0544,N054400,"Oligoarticular osteoarthritis, unspecified, of hand"
Osteoarthritis,264471000006113.0,396275006,1776248011.0,N0545,N054500,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
Osteoarthritis,309979014.0,396275006,1776248011.0,N0546,N054600,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Osteoarthritis,265871000006111.0,396275006,1776248011.0,N0547,N054700,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Osteoarthritis,264501000006118.0,396275006,1776248011.0,N0548,N054800,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Osteoarthritis,265861000006116.0,268054009,2692892014.0,N0549,N054900,"Oligoarticular osteoarthritis, unspecified, multiple sites"
Osteoarthritis,309983014.0,268054009,2692892014.0,N054z,N054z00,"Osteoarthritis of more than one site, unspecified, NOS"
Osteoarthritis,41281000006113.0,396275006,1776248011.0,N05z,N05z.00,Osteoarthritis NOS
Osteoarthritis,757071000006113.0,396275006,1776248011.0,N05z-1,N05z.11,Joint degeneration
Osteoarthritis,309987010.0,396275006,1776248011.0,N05z0,N05z000,"Osteoarthritis NOS, of unspecified site"
Osteoarthritis,309988017.0,67315001,111849010.0,N05z1,N05z100,"Osteoarthritis NOS, of shoulder region"
Osteoarthritis,400185011.0,22193007,37256012.0,N05z4,N05z400,"Osteoarthritis NOS, of the hand"
Osteoarthritis,359389010.0,239868001,2920945011.0,N05z4-1,N05z411,Finger osteoarthritis NOS
Osteoarthritis,359388019.0,37895003,63223018.0,N05z4-2,N05z412,Thumb osteoarthritis NOS
Osteoarthritis,400186012.0,445478004,2871421010.0,N05z5,N05z500,"Osteoarthritis NOS, pelvic region/thigh"
Osteoarthritis,221511000000115.0,239872002,359419019.0,N05z5-1,N05z511,Hip osteoarthritis NOS
Osteoarthritis,400187015.0,396275006,1776248011.0,N05z6,N05z600,"Osteoarthritis NOS, of the lower leg"
Osteoarthritis,221521000000114.0,239873007,359420013.0,N05z6-1,N05z611,Knee osteoarthritis NOS
Osteoarthritis,400188013.0,201837004,1476420018.0,N05z7,N05z700,"Osteoarthritis NOS, of ankle and foot"
Osteoarthritis,359385016.0,239874001,359423010.0,N05z7-1,N05z711,Ankle osteoarthritis NOS
Osteoarthritis,359384017.0,309246000,452614016.0,N05z7-2,N05z712,Foot osteoarthritis NOS
Osteoarthritis,359383011.0,239878003,359429014.0,N05z7-3,N05z713,Toe osteoarthritis NOS
Osteoarthritis,310010015.0,396275006,1776248011.0,N05z8,N05z800,"Osteoarthritis NOS, other specified site"
Osteoarthritis,310011016.0,67315001,1232920019.0,N05z9,N05z900,"Osteoarthritis NOS, of shoulder"
Osteoarthritis,310012011.0,850791000000102,2204391000000112.8,N05zA,N05zA00,"Osteoarthritis NOS, of sternoclavicular joint"
Osteoarthritis,310013018.0,239865003,359408017.0,N05zB,N05zB00,"Osteoarthritis NOS, of acromioclavicular joint"
Osteoarthritis,310014012.0,239866002,359409013.0,N05zC,N05zC00,"Osteoarthritis NOS, of elbow"
Osteoarthritis,31041000006113.0,396275006,1776248011.0,N05zD,N05zD00,"Osteoarthritis NOS, of distal radio-ulnar joint"
Osteoarthritis,310016014.0,239867006,359412011.0,N05zE,N05zE00,"Osteoarthritis NOS, of wrist"
Osteoarthritis,31101000006110.0,275324008,411290018.0,N05zF,N05zF00,"Osteoarthritis NOS, of MCP joint"
Osteoarthritis,18051000006110.0,239870005,359416014.0,N05zG,N05zG00,"Osteoarthritis NOS, of PIP joint of finger"
Osteoarthritis,31031000006115.0,239869009,359415013.0,N05zH,N05zH00,"Osteoarthritis NOS, of DIP joint of finger"
Osteoarthritis,310020013.0,239872002,359419019.0,N05zJ,N05zJ00,"Osteoarthritis NOS, of hip"
Osteoarthritis,18061000006112.0,55146009,91681011.0,N05zK,N05zK00,"Osteoarthritis NOS, of sacro-iliac joint"
Osteoarthritis,310024016.0,239873007,359420013.0,N05zL,N05zL00,"Osteoarthritis NOS, of knee"
Osteoarthritis,18121000006117.0,396275006,1776248011.0,N05zM,N05zM00,"Osteoarthritis NOS, of tibio-fibular joint"
Osteoarthritis,310026019.0,239874001,359423010.0,N05zN,N05zN00,"Osteoarthritis NOS, of ankle"
Osteoarthritis,310027011.0,239876004,359426019.0,N05zP,N05zP00,"Osteoarthritis NOS, of subtalar joint"
Osteoarthritis,310028018.0,700324005,2989803011.0,N05zQ,N05zQ00,"Osteoarthritis NOS, of talonavicular joint"
Osteoarthritis,310029014.0,396275006,1776248011.0,N05zR,N05zR00,"Osteoarthritis NOS, of other tarsal joint"
Osteoarthritis,41301000006112.0,239877008,2983768015.0,N05zS,N05zS00,"Osteoarthritis NOS, of 1st MTP joint"
Osteoarthritis,31091000006116.0,239878003,359429014.0,N05zT,N05zT00,"Osteoarthritis NOS, of lesser MTP joint"
Osteoarthritis,31071000006117.0,239878003,359429014.0,N05zU,N05zU00,"Osteoarthritis NOS, of IP joint of toe"
Osteoarthritis,400182014.0,396275006,1776248011.0,N05zz,N05zz00,Osteoarthritis NOS
Osteoarthritis,312535012.0,399269003,1778721018.0,Nyu2,Nyu2.00,[X]Arthrosis
Osteoarthritis,312536013.0,36186002,60385010.0,Nyu20,Nyu2000,[X]Other polyarthrosis
Osteoarthritis,312537016.0,399269003,1778721018.0,Nyu21,Nyu2100,[X]Other primary coxarthrosis
Osteoarthritis,312538014.0,399269003,1778721018.0,Nyu22,Nyu2200,[X]Other dysplastic coxarthrosis
Osteoarthritis,312540016.0,399269003,1778721018.0,Nyu24,Nyu2400,"[X]Other secondary coxarthrosis, bilateral"
Osteoarthritis,400355013.0,239873007,359420013.0,Nyu25,Nyu2500,[X]Other primary gonarthrosis
Osteoarthritis,359211000006118.0,239873007,359420013.0,Nyu25-1,Nyu2511,[X] Unilateral primary gonarthrosis
Osteoarthritis,312545014.0,399269003,1778721018.0,Nyu27,Nyu2700,"[X]Other secondary gonarthrosis, bilateral"
Osteoarthritis,400356014.0,399269003,1778721018.0,Nyu28,Nyu2800,[X]Other secondary gonarthrosis
Osteoarthritis,359231000006112.0,399269003,1778721018.0,Nyu28-1,Nyu2811,[X] Unilateral secondary gonarthrosis
Osteoarthritis,312549015.0,399269003,1778721018.0,Nyu29,Nyu2900,[X]Other primary arthrosis of first carpometacarpal joint
Osteoarthritis,312553018.0,399269003,1786778011.0,Nyu2D,Nyu2D00,[X]Other specified arthrosis
Osteoarthritis,400357017.0,399269003,1778721018.0,Nyu2E,Nyu2E00,[X]Other secondary coxarthrosis
Osteoarthritis,359221000006114.0,399269003,1778721018.0,Nyu2E-1,Nyu2E11,[X] Unilateral secondary coxarthrosis
