Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Diseases of the liver,538081000000115.0,773411000000107,1726971000000115.0,7L1f,7L1f.00,Compensation for liver failure
Diseases of the liver,538101000000114.0,773411000000107,1726971000000115.0,7L1fz,7L1fz00,Compensation for liver failure NOS
Diseases of the liver,286858013.0,16060001,3008400017.0,A700,A700.00,Viral hepatitis A with coma
Diseases of the liver,286862019.0,26206000,3008554017.0,A702,A702.00,Viral hepatitis B with coma
Diseases of the liver,286867013.0,3738000,7302012.0,A704,A704.00,Other specified viral hepatitis with coma
Diseases of the liver,286868015.0,186628001,286868015.0,A7040,A704000,Viral hepatitis C with coma
Diseases of the liver,286869011.0,3738000,7302012.0,A704z,A704z00,Other specified viral hepatitis with hepatic coma NOS
Diseases of the liver,353595019.0,235881000,353595019.0,J6130,J613000,Alcoholic hepatic failure
Diseases of the liver,120980011.0,72836002,120980011.0,J622,J622.00,Hepatic coma
Diseases of the liver,221131000000118.0,13920009,23734015.0,J622-1,J622.11,Encephalopathy - hepatic
Diseases of the liver,358961000006119.0,59927004,99549014.0,J625,J625.00,[X] Hepatic failure
Diseases of the liver,359011000006113.0,59927004,498583014.0,J625-1,J625.11,[X] Liver failure
Diseases of the liver,353597010.0,59927004,99549014.0,J62y-1,J62y.11,Hepatic failure NOS
Diseases of the liver,353596018.0,59927004,498583014.0,J62y-2,J62y.12,Liver failure NOS
Diseases of the liver,99549014.0,59927004,99549014.0,J62y-3,J62y.13,Hepatic failure
Diseases of the liver,30226018.0,17890003,30226018.0,J634,J634.00,Hepatic infarction
Diseases of the liver,303512010.0,197356006,303512010.0,J6351,J635100,Toxic liver disease with hepatic necrosis
Diseases of the liver,303521011.0,197364000,303521011.0,J636,J636.00,Central haemorrhagic necrosis of liver
Diseases of the liver,325080013.0,213230009,325080013.0,SP142,SP14200,Hepatic failure as a complication of care
Diseases of the liver,325079010.0,213230009,325079010.0,SP142-1,SP14211,Liver failure as a complication of care
Diseases of the liver,886501000006115.0,589511000000102,886501000006115.0,J613-99,J613.99,Alcoholic liver damage NOS
Diseases of the liver,1.272171100000611e+16,589511000000102,1307221000000116.0,^ESCT1272171,,Alcoholic liver damage unspecified
Diseases of the liver,6941931000006112.0,419728003,2579818016.0,^ESCTLA694193,,Laennec's cirrhosis
Diseases of the liver,453265010.0,309783001,453265010.0,G8523,G852300,Oesophageal varices in alcoholic cirrhosis of the liver
Diseases of the liver,83834016.0,50325005,83834016.0,J610,J610.00,Alcoholic fatty liver
Diseases of the liver,476611000006116.0,420054005,2920441014.0,J612,J612.00,Alcoholic cirrhosis of liver
Diseases of the liver,2579818016.0,419728003,2576980018.0,J612-2,J612.12,Laennec's cirrhosis
Diseases of the liver,353594015.0,235880004,353594015.0,J6120,J612000,Alcoholic fibrosis and sclerosis of liver
Diseases of the liver,303399018.0,41309000,68906017.0,J613,J613.00,Alcoholic liver damage unspecified
Diseases of the liver,353587018.0,235875008,353587018.0,J617,J617.00,Alcoholic hepatitis
Diseases of the liver,451124014.0,307757001,451124014.0,J6170,J617000,Chronic alcoholic hepatitis
Diseases of the liver,851341000006110.0,851341000006106,851341000006110.0,EMISR4QFA1,,Fatty liver
Diseases of the liver,303463012.0,197321007,303463012.0,J61y7,J61y700,Steatosis of liver
Diseases of the liver,2819666013.0,442685003,2819666013.0,J61y8,J61y800,Nonalcoholic steatohepatitis
Diseases of the liver,1786201000006119.0,197321007,303463012.0,J61y9,J61y900,Fatty change of liver
Diseases of the liver,1786211000006116.0,197321007,2819770010.0,J61y9-1,J61y911,Fatty liver
Diseases of the liver,3713571000006113.5,74669004,123999018.0,^ESCTCO371357,,Congestive cirrhosis
Diseases of the liver,4787261000006114.0,197306001,303440019.0,^ESCTZO478726,,Zooparasitic portal cirrhosis
Diseases of the liver,803961000006119.0,29633007,49567015.0,C3104,C310400,Glycogenosis with hepatic cirrhosis
Diseases of the liver,1786709019.0,399126000,1786709019.0,C3500-2,C350012,Pigmentary cirrhosis of liver
Diseases of the liver,1736361000000112.0,776981000000103,1736361000000112.0,C3708,C370800,Cystic fibrosis related cirrhosis
Diseases of the liver,451442010.0,308129003,451442010.0,G8522,G852200,Oesophageal varices in cirrhosis of the liver
Diseases of the liver,303393017.0,197279005,303393017.0,J61,J61..00,Cirrhosis and chronic liver disease
Diseases of the liver,126721013.0,76301009,126721013.0,J612-1,J612.11,Florid cirrhosis
Diseases of the liver,221111000000114.0,266468003,396389015.0,J615,J615.00,Cirrhosis - non alcoholic
Diseases of the liver,2576980018.0,419728003,2576980018.0,J615-1,J615.11,Portal cirrhosis
Diseases of the liver,396390012.0,266469006,396390012.0,J6151,J615100,Multilobular portal cirrhosis
Diseases of the liver,303419015.0,197293003,303419015.0,J6153,J615300,Diffuse nodular cirrhosis
Diseases of the liver,303420014.0,197294009,303420014.0,J6154,J615400,Fatty portal cirrhosis
Diseases of the liver,493707012.0,43904005,493707012.0,J6155,J615500,Hypertrophic portal cirrhosis
Diseases of the liver,303425016.0,197296006,303425016.0,J6156,J615600,Capsular portal cirrhosis
Diseases of the liver,396391011.0,266470007,396391011.0,J6157,J615700,Cardiac portal cirrhosis
Diseases of the liver,123999018.0,74669004,123997016.0,J6157-1,J615711,Congestive cirrhosis
Diseases of the liver,11267010.0,6183001,11267010.0,J6158-2,J615812,Indian childhood cirrhosis
Diseases of the liver,55851000006118.0,271440004,406232019.0,J615C,J615C00,Xanthomatous portal cirrhosis
Diseases of the liver,303437019.0,197303009,303437019.0,J615D,J615D00,Bacterial portal cirrhosis
Diseases of the liver,303440019.0,197306001,303440019.0,J615G,J615G00,Zooparasitic portal cirrhosis
Diseases of the liver,303441015.0,235896001,353622016.0,J615H,J615H00,Infectious cirrhosis NOS
Diseases of the liver,303442010.0,419728003,2576980018.0,J615y,J615y00,Portal cirrhosis unspecified
Diseases of the liver,396393014.0,266468003,396389015.0,J615z,J615z00,Non-alcoholic cirrhosis NOS
Diseases of the liver,731231000006114.0,43904005,73201018.0,J615z-1,J615z11,Macronodular cirrhosis of liver
Diseases of the liver,603321000006118.0,89580002,148522018.0,J615z-2,J615z12,Cryptogenic cirrhosis of liver
Diseases of the liver,353613017.0,19943007,33568015.0,J615z-3,J615z13,Cirrhosis of liver NOS
Diseases of the liver,820381000006112.0,62484002,103853010.0,J615z-5,J615z15,Hepatic fibrosis
Diseases of the liver,4044018.0,1761006,4044018.0,J616,J616.00,Biliary cirrhosis
Diseases of the liver,21289010.0,12368000,21289010.0,J6161,J616100,Secondary biliary cirrhosis
Diseases of the liver,303452014.0,197310003,303452014.0,J6162,J616200,Biliary cirrhosis of children
Diseases of the liver,303453016.0,1761006,4044018.0,J616z,J616z00,Biliary cirrhosis NOS
Diseases of the liver,303458013.0,197316009,303458013.0,J61y3,J61y300,Portal fibrosis without cirrhosis
Diseases of the liver,103853010.0,62484002,103853010.0,J61y4,J61y400,Hepatic fibrosis
Diseases of the liver,353625019.0,235899008,353625019.0,J61y5,J61y500,Hepatic sclerosis
Diseases of the liver,353627010.0,235901004,353627010.0,J61y6,J61y600,Hepatic fibrosis with hepatic sclerosis
Diseases of the liver,303518014.0,197362001,303518014.0,J6356,J635600,Toxic liver disease with fibrosis and cirrhosis of liver
Diseases of the liver,303781011.0,19943007,33568015.0,Jyu71,Jyu7100,[X]Other and unspecified cirrhosis of liver
Diseases of the liver,303404016.0,197284004,303404016.0,J6141-1,J614111,Autoimmune chronic active hepatitis
Diseases of the liver,52980015.0,31712002,52980015.0,J6160,J616000,Primary biliary cirrhosis
Diseases of the liver,2159899016.0,408335007,2159899016.0,J63B,J63B.00,Autoimmune hepatitis
Diseases of the liver,303614019.0,197441003,303614019.0,J6617,J661700,Primary sclerosing cholangitis
Diseases of the liver,4787861000006113.0,197441003,303615018.0,^ESCTPS478786,,PSC - Primary sclerosing cholangitis
Diseases of the liver,3010811000006111.0,31712002,3322805017.0,^ESCTPR301081,,Primary biliary cholangitis
Diseases of the liver,3010831000006117.0,31712002,196875018.0,^ESCTHA301083,,Hanot's cirrhosis
