Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Inflammatory polyarthropathies,16455010.0,9386003,16455010.0,C34y4,C34y400,Gouty neuritis
Inflammatory polyarthropathies,297544012.0,193180002,297544012.0,F3712,F371200,Polyneuropathy in rheumatoid arthritis
Inflammatory polyarthropathies,309743013.0,201727001,309743013.0,N0310,N031000,Arthropathy in ulcerative colitis
Inflammatory polyarthropathies,309744019.0,201728006,309744019.0,N0311,N031100,Arthropathy in Crohn's disease
Inflammatory polyarthropathies,55627011.0,33339001,55627011.0,M160,M160.00,Psoriatic arthropathy
Inflammatory polyarthropathies,55628018.0,33339001,55628018.0,M160-1,M160.11,Psoriatic arthritis
Inflammatory polyarthropathies,198881000006116.0,200956002,308727011.0,M1600,M160000,Psoriasis spondylitica
Inflammatory polyarthropathies,359321011.0,239812005,359321011.0,M1601,M160100,Distal interphalangeal psoriatic arthropathy
Inflammatory polyarthropathies,32869011.0,19514005,32869011.0,M1602,M160200,Arthritis mutilans
Inflammatory polyarthropathies,308730016.0,33339001,55627011.0,M160z,M160z00,Psoriatic arthropathy NOS
Inflammatory polyarthropathies,312521010.0,33339001,55626019.0,Nyu13,Nyu1300,[X]Other psoriatic arthropathies
Inflammatory polyarthropathies,889751000006116.0,69896004,889751000006116.0,N040-92,N040.92,Rheum. arth. - ankle/foot
Inflammatory polyarthropathies,889801000006111.0,69896004,889801000006111.0,N040-97,N040.97,Rheum. arth. - elbow joint
Inflammatory polyarthropathies,889781000006112.0,69896004,889781000006112.0,N040-95,N040.95,Rheum. arth. - hand joint
Inflammatory polyarthropathies,889761000006119.0,69896004,889761000006119.0,N040-93,N040.93,Rheum. arth. - knee joint
Inflammatory polyarthropathies,889821000006118.0,69896004,889821000006118.0,N040-99,N040.99,Rheum. arth. - multiple joint
Inflammatory polyarthropathies,889741000006118.0,69896004,889741000006118.0,N040-91,N040.91,Rheum. arth. - other joint
Inflammatory polyarthropathies,889811000006114.0,69896004,889811000006114.0,N040-98,N040.98,Rheum. arth. - shoulder joint
Inflammatory polyarthropathies,889791000006110.0,69896004,889791000006110.0,N040-96,N040.96,Rheum. arth. - wrist joint
Inflammatory polyarthropathies,889731000006111.0,69896004,889731000006111.0,N040-90,N040.90,Rheumatoid arthritis NOS
Inflammatory polyarthropathies,5721431000006114.0,287006005,2692387019.0,^ESCTRH572143,,Rheumatoid arthritis of multiple joints
Inflammatory polyarthropathies,909191000006119.0,909191000006103,909191000006119.0,HNGP005,,[RFC] Rheumatoid arthritis
Inflammatory polyarthropathies,1.1903911000006112e+16,308143008,451461014.0,^ESCT1190391,,Seropositive errosive rheumatoid arthritis
Inflammatory polyarthropathies,255923010.0,164454008,255923010.0,2G25,2G25.00,O/E - hands - ulnar deviation
Inflammatory polyarthropathies,255922017.0,164454008,255922017.0,2G25-1,2G25.11,O/E - ulnar deviation
Inflammatory polyarthropathies,255925015.0,164456005,255925015.0,2G27,2G27.00,O/E-hands-rheumatoid spindling
Inflammatory polyarthropathies,371261000000111.0,231041000000107,371261000000111.0,7P203,7P20300,Delivery of rehabilitation for rheumatoid arthritis
Inflammatory polyarthropathies,297641010.0,193250002,297641010.0,F3964,F396400,Myopathy due to rheumatoid arthritis
Inflammatory polyarthropathies,300221014.0,195136004,300221014.0,G5y8,G5y8.00,Rheumatoid myocarditis
Inflammatory polyarthropathies,48361011.0,28880005,48361011.0,G5yA,G5yA.00,Rheumatoid carditis
Inflammatory polyarthropathies,162301000006117.0,398726004,1786545019.0,H570,H570.00,Rheumatoid lung
Inflammatory polyarthropathies,463281000006113.0,239920006,359482019.0,N005,N005.00,Adult Still's Disease
Inflammatory polyarthropathies,168751000006115.0,69896004,116082011.0,N04,N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy
Inflammatory polyarthropathies,116082011.0,69896004,116082011.0,N040,N040.00,Rheumatoid arthritis
Inflammatory polyarthropathies,309787016.0,201764007,309787016.0,N0400,N040000,Rheumatoid arthritis of cervical spine
Inflammatory polyarthropathies,309789018.0,201766009,309789018.0,N0402,N040200,Rheumatoid arthritis of shoulder
Inflammatory polyarthropathies,309790010.0,201767000,309790010.0,N0403,N040300,Rheumatoid arthritis of sternoclavicular joint
Inflammatory polyarthropathies,309791014.0,201768005,309791014.0,N0404,N040400,Rheumatoid arthritis of acromioclavicular joint
Inflammatory polyarthropathies,309792019.0,201769002,309792019.0,N0405,N040500,Rheumatoid arthritis of elbow
Inflammatory polyarthropathies,162051000006115.0,201770001,309793012.0,N0406,N040600,Rheumatoid arthritis of distal radio-ulnar joint
Inflammatory polyarthropathies,309794018.0,201771002,309794018.0,N0407,N040700,Rheumatoid arthritis of wrist
Inflammatory polyarthropathies,162111000006117.0,201772009,309795017.0,N0408,N040800,Rheumatoid arthritis of MCP joint
Inflammatory polyarthropathies,162131000006111.0,201773004,309796016.0,N0409,N040900,Rheumatoid arthritis of PIP joint of finger
Inflammatory polyarthropathies,162041000006117.0,201774005,309797013.0,N040A,N040A00,Rheumatoid arthritis of DIP joint of finger
Inflammatory polyarthropathies,309798015.0,201775006,309798015.0,N040B,N040B00,Rheumatoid arthritis of hip
Inflammatory polyarthropathies,162141000006118.0,201776007,309799011.0,N040C,N040C00,Rheumatoid arthritis of sacro-iliac joint
Inflammatory polyarthropathies,309800010.0,201777003,309800010.0,N040D,N040D00,Rheumatoid arthritis of knee
Inflammatory polyarthropathies,162191000006110.0,201778008,309801014.0,N040E,N040E00,Rheumatoid arthritis of tibio-fibular joint
Inflammatory polyarthropathies,309802019.0,201779000,309802019.0,N040F,N040F00,Rheumatoid arthritis of ankle
Inflammatory polyarthropathies,309803012.0,201780002,309803012.0,N040G,N040G00,Rheumatoid arthritis of subtalar joint
Inflammatory polyarthropathies,309804018.0,201781003,309804018.0,N040H,N040H00,Rheumatoid arthritis of talonavicular joint
Inflammatory polyarthropathies,309805017.0,429192004,2696026017.0,N040J,N040J00,Rheumatoid arthritis of other tarsal joint
Inflammatory polyarthropathies,168761000006118.0,201783000,309807013.0,N040K,N040K00,Rheumatoid arthritis of 1st MTP joint
Inflammatory polyarthropathies,162101000006115.0,201784006,309808015.0,N040L,N040L00,Rheumatoid arthritis of lesser MTP joint
Inflammatory polyarthropathies,162081000006111.0,201785007,309809011.0,N040M,N040M00,Rheumatoid arthritis of IP joint of toe
Inflammatory polyarthropathies,1779323014.0,400054000,1779323014.0,N040N,N040N00,Rheumatoid vasculitis
Inflammatory polyarthropathies,359292012.0,239792003,359292012.0,N040P,N040P00,Seronegative rheumatoid arthritis
Inflammatory polyarthropathies,309812014.0,84017003,139318017.0,N040Q,N040Q00,Rheumatoid bursitis
Inflammatory polyarthropathies,162341000006115.0,33719002,485614018.0,N040R,N040R00,Rheumatoid nodule
Inflammatory polyarthropathies,426510015.0,287006005,426510015.0,N040S,N040S00,Rheumatoid arthritis - multiple joint
Inflammatory polyarthropathies,309816012.0,201791009,309816012.0,N040T,N040T00,Flare of rheumatoid arthritis
Inflammatory polyarthropathies,95067016.0,57160007,95067016.0,N041,N041.00,Felty's syndrome
Inflammatory polyarthropathies,16911000006114.0,239793008,359293019.0,N042,N042.00,Other rheumatoid arthropathy + visceral/systemic involvement
Inflammatory polyarthropathies,1778239014.0,398726004,1778239014.0,N0421,N042100,Rheumatoid lung disease
Inflammatory polyarthropathies,485614018.0,33719002,485614018.0,N0422,N042200,Rheumatoid nodule
Inflammatory polyarthropathies,162231000006117.0,239793008,359293019.0,N042z,N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS
