Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Spinal degenerative disease,890841000006118.0,267970006,890841000006118.0,N110-99,N110.99,Cervical spond.- no myelopathy
Spinal degenerative disease,890851000006116.0,65260001,890851000006116.0,N111-99,N111.99,Cervical spond.with myelopathy
Spinal degenerative disease,890861000006119.0,202677007,890861000006119.0,N115-99,N115.99,Lumbosacral spond + myelopathy
Spinal degenerative disease,318465011.0,207968008,318465011.0,S1052,S105200,"Open fracture lumbar vertebra, spondylolysis"
Spinal degenerative disease,890831000006111.0,267969005,890831000006111.0,N11-99,N11..99,Spondyloses
Spinal degenerative disease,990511000006110.0,666611000000101,990511000006110.0,N11zz-99,N11zz99,Spondyloses
Spinal degenerative disease,1.2759411000006116e+16,666611000000101,1463151000000118.0,^ESCT1275941,,Osteoarthritis of spine NOS
Spinal degenerative disease,1.272488100000611e+16,666611000000101,1463161000000115.0,^ESCT1272488,,Spondylosis NOS
Spinal degenerative disease,297150011.0,192907007,297150011.0,F1632,F163200,Myelopathy due to spondylosis
Spinal degenerative disease,297465015.0,193120004,297465015.0,F3372,F337200,Nerve root and plexus compressions in spondylosis
Spinal degenerative disease,400266016.0,267969005,400266016.0,N11,N11..00,Spondylosis and allied disorders
Spinal degenerative disease,1209790019.0,8847002,508047017.0,N11-1,N11..11,Arthritis of spine
Spinal degenerative disease,18181000006118.0,8847002,508047017.0,N11-2,N11..12,Osteoarthritis of spine
Spinal degenerative disease,400267013.0,267970006,400267013.0,N110,N110.00,Cervical spondylosis without myelopathy
Spinal degenerative disease,1481870016.0,387800004,1481870016.0,N110-1,N110.11,Cervical spondylosis
Spinal degenerative disease,219611000000112.0,387800004,1492276018.0,N110-2,N110.12,Osteoarthritis cervical spine
Spinal degenerative disease,311055019.0,202657000,311055019.0,N1100,N110000,Single-level cervical spondylosis without myelopathy
Spinal degenerative disease,311056018.0,202658005,311056018.0,N1101,N110100,Two-level cervical spondylosis without myelopathy
Spinal degenerative disease,311057010.0,202659002,311057010.0,N1102,N110200,Multiple-level cervical spondylosis without myelopathy
Spinal degenerative disease,108431018.0,65260001,108431018.0,N111,N111.00,Cervical spondylosis with myelopathy
Spinal degenerative disease,311061016.0,202661006,311061016.0,N1110,N111000,Single-level cervical spondylosis with myelopathy
Spinal degenerative disease,311062011.0,202662004,311062011.0,N1111,N111100,Two-level cervical spondylosis with myelopathy
Spinal degenerative disease,311063018.0,202663009,311063018.0,N1112,N111200,Multiple-level cervical spondylosis with myelopathy
Spinal degenerative disease,400268015.0,267971005,400268015.0,N112,N112.00,Thoracic spondylosis without myelopathy
Spinal degenerative disease,1481872012.0,387802007,1481872012.0,N112-1,N112.11,Thoracic spondylosis
Spinal degenerative disease,311068010.0,202666001,311068010.0,N1120,N112000,Single-level thoracic spondylosis without myelopathy
Spinal degenerative disease,311069019.0,202667005,311069019.0,N1121,N112100,Two-level thoracic spondylosis without myelopathy
Spinal degenerative disease,311070018.0,202668000,311070018.0,N1122,N112200,Multiple-level thoracic spondylosis without myelopathy
Spinal degenerative disease,400269011.0,267971005,400269011.0,N1123,N112300,Dorsal spondylosis without myelopathy
Spinal degenerative disease,19006012.0,10948005,19006012.0,N113,N113.00,Thoracic spondylosis with myelopathy
Spinal degenerative disease,311072014.0,202670009,311072014.0,N1130,N113000,Single-level thoracic spondylosis with myelopathy
Spinal degenerative disease,311074010.0,202672001,311074010.0,N1132,N113200,Multiple-level thoracic spondylosis with myelopathy
Spinal degenerative disease,80324016.0,48210000,80324016.0,N114,N114.00,Lumbosacral spondylosis without myelopathy
Spinal degenerative disease,611421000006111.0,239880009,359432012.0,N114-1,N114.11,Degeneration of lumbar spine
Spinal degenerative disease,359432012.0,239880009,359432012.0,N114-2,N114.12,Lumbar spondylosis
Spinal degenerative disease,311079017.0,202674000,311079017.0,N1140,N114000,Single-level lumbosacral spondylosis without myelopathy
Spinal degenerative disease,311080019.0,202675004,311080019.0,N1141,N114100,Two-level lumbosacral spondylosis without myelopathy
Spinal degenerative disease,311081015.0,202676003,311081015.0,N1142,N114200,Multiple-level lumbosacral spondylosis without myelopathy
Spinal degenerative disease,311082010.0,202677007,311082010.0,N115,N115.00,Lumbosacral spondylosis with myelopathy
Spinal degenerative disease,311083017.0,202678002,311083017.0,N1150,N115000,Single-level lumbosacral spondylosis with myelopathy
Spinal degenerative disease,311084011.0,202679005,311084011.0,N1151,N115100,Two-level lumbosacral spondylosis with myelopathy
Spinal degenerative disease,311085012.0,202680008,311085012.0,N1152,N115200,Multiple-level lumbosacral spondylosis with myelopathy
Spinal degenerative disease,311091014.0,202683005,311091014.0,N119,N119.00,Cervical spondylosis with radiculopathy
Spinal degenerative disease,311093012.0,202684004,311093012.0,N1190,N119000,Single-level cervical spondylosis with radiculopathy
Spinal degenerative disease,311094018.0,202685003,311094018.0,N1191,N119100,Two-level cervical spondylosis with radiculopathy
Spinal degenerative disease,311095017.0,202686002,311095017.0,N1192,N119200,Multiple-level cervical spondylosis with radiculopathy
Spinal degenerative disease,311096016.0,202687006,311096016.0,N11A,N11A.00,Cervical spondylosis with vascular compression
Spinal degenerative disease,311097013.0,202688001,311097013.0,N11B,N11B.00,Thoracic spondylosis with radiculopathy
Spinal degenerative disease,311099011.0,202689009,311099011.0,N11B0,N11B000,Single-level thoracic spondylosis with radiculopathy
Spinal degenerative disease,311100015.0,202690000,311100015.0,N11B1,N11B100,Two-level thoracic spondylosis with radiculopathy
Spinal degenerative disease,311103018.0,202692008,311103018.0,N11B2,N11B200,Multiple-level thoracic spondylosis with radiculopathy
Spinal degenerative disease,311106014.0,202693003,311106014.0,N11C,N11C.00,Lumbosacral spondylosis with radiculopathy
Spinal degenerative disease,311108010.0,202694009,311108010.0,N11C0,N11C000,Single-level lumbosacral spondylosis with radiculopathy
Spinal degenerative disease,311109019.0,202695005,311109019.0,N11C1,N11C100,Two-level lumbosacral spondylosis with radiculopathy
Spinal degenerative disease,311110012.0,202696006,311110012.0,N11C2,N11C200,Multiple-level lumbosacral spondylosis with radiculopathy
Spinal degenerative disease,508047017.0,8847002,508047017.0,N11D,N11D.00,Osteoarthritis of spine
Spinal degenerative disease,1492276018.0,387800004,1492276018.0,N11D0,N11D000,Osteoarthritis of cervical spine
Spinal degenerative disease,1492281010.0,387802007,1492281010.0,N11D1,N11D100,Osteoarthritis of thoracic spine
Spinal degenerative disease,359433019.0,239880009,359433019.0,N11D2,N11D200,Osteoarthritis of lumbar spine
Spinal degenerative disease,2476044012.0,8847002,508047017.0,N11D3,N11D300,Osteoarthritis of spine NOS
Spinal degenerative disease,1705871000006118.0,387800004,1481870016.0,N11E,N11E.00,Cervical spondylosis
Spinal degenerative disease,130001000006111.0,8847002,15601012.0,N11z,N11z.00,Spondylosis NOS
Spinal degenerative disease,18191000006115.0,8847002,508047017.0,N11z-1,N11z.11,Osteoarthritis spine
Spinal degenerative disease,311118017.0,68859000,114373013.0,N11z0,N11z000,"Spondylosis without myelopathy, NOS"
Spinal degenerative disease,311119013.0,192907007,297150011.0,N11z1,N11z100,"Spondylosis with myelopathy, NOS"
Spinal degenerative disease,400271011.0,8847002,15601012.0,N11zz,N11zz00,Spondylosis NOS
Spinal degenerative disease,312613012.0,8847002,15601012.0,Nyu63,Nyu6300,[X]Other spondylosis with radiculopathy
Spinal degenerative disease,312614018.0,8847002,15601012.0,Nyu64,Nyu6400,[X]Other spondylosis
Spinal degenerative disease,1780401000006116.0,387731002,1481809019.0,EMISNQLA75,,Laminectomy
Spinal degenerative disease,875071000006117.0,575091000000108,875071000006117.0,7J405-99,7J40599,Laminectomy - unspecified
Spinal degenerative disease,932311000006110.0,932311000006106,932311000006110.0,EMISR4QLA2,,Laminectomy - unspecified
Spinal degenerative disease,875081000006119.0,575101000000100,875081000006119.0,7J406-99,7J40699,Laminectomy site re-opening
Spinal degenerative disease,932321000006119.0,932321000006103,932321000006119.0,EMISR4QLA3,,Laminectomy site re-opening
Spinal degenerative disease,4405341000006115.0,128196005,206420017.0,^ESCTLU440534,,Lumbar radiculopathy
Spinal degenerative disease,890921000006116.0,27151001,890921000006116.0,N12A-99,N12A.99,Post laminectomy syndrome
Spinal degenerative disease,1.2728091000006112e+16,610481000000107,1350031000000115.0,^ESCT1272809,,Other and unspecified disc disorders
Spinal degenerative disease,209131000006117.0,265709001,394575012.0,7J203,7J20300,Primary anterior excis cervical IV disc & interbody fusion
Spinal degenerative disease,276277012.0,178526006,276277012.0,7J207,7J20700,Primary microdiscectomy of cervical intervertebral disc
Spinal degenerative disease,276310015.0,178551007,276310015.0,7J230,7J23000,Primary anterior excision thoracic disc and fusion
Spinal degenerative disease,209201000006115.0,273995009,409725013.0,7J231,7J23100,Primary anterolateral excision thoracic intervert disc NEC
Spinal degenerative disease,276312011.0,178553005,276312011.0,7J232,7J23200,Primary costotransversectomy of thoracic intervertebral disc
Spinal degenerative disease,276313018.0,178554004,276313018.0,7J233,7J23300,Primary posterior decompression of thoracic disc
Spinal degenerative disease,1552401000006111.0,273996005,409726014.0,7J24A,7J24A00,Revis anterol exc thoracic intervertebral disc graft HFQ
Spinal degenerative disease,276388015.0,178618008,276388015.0,7J32,7J32.00,Primary lumbar discectomy
Spinal degenerative disease,276393017.0,178620006,276393017.0,7J321-1,7J32111,Primary fenestration of lumbar intervertebral disc
Spinal degenerative disease,794381000006113.0,265714002,394580015.0,7J322-1,7J32211,Freebody anterior excision lumbar IV disc & interbody fusion
Spinal degenerative disease,209111000006111.0,178624002,276399018.0,7J325,7J32500,Primary ant excision lumbar disc+post instrumentation
Spinal degenerative disease,276400013.0,178625001,276400013.0,7J326,7J32600,Primary lumbar microdiscectomy
Spinal degenerative disease,453172019.0,309702009,453172019.0,7J329,7J32900,Primary percutaneous intradiscal lumbar discectomy
Spinal degenerative disease,276404016.0,178618008,276388015.0,7J32y,7J32y00,Other specified primary lumbar discectomy
Spinal degenerative disease,276419015.0,178631003,276406019.0,7J33y,7J33y00,Other specified revisional lumbar discectomy
Spinal degenerative disease,1552961000006119.0,238001000000100,385661000000117.0,7J4H0,7J4H000,Primary automated percutan mech excis cerv intervert disc
Spinal degenerative disease,1553081000006119.0,238281000000103,386251000000111.0,7J4K0,7J4K000,Primary percutaneous decompres coblat cerv intervert disc
Spinal degenerative disease,1553201000006117.0,429558007,2772706015.0,7J4M0,7J4M000,Primary percut intrad radio thermocoag cerv intervert disc
Spinal degenerative disease,297148015.0,192905004,297148015.0,F1630,F163000,Myelopathy due to intervertebral disc disease
Spinal degenerative disease,677791000006119.0,193119005,297464016.0,F3371,F337100,Nerve root and plexus compressions in intervert disc disord
Spinal degenerative disease,219621000000118.0,36427004,1228648018.0,N12,N12..00,Intervertebral disc disorders
Spinal degenerative disease,400273014.0,267974002,400273014.0,N120,N120.00,Cervical disc displacement without myelopathy
Spinal degenerative disease,400272016.0,267974002,400272016.0,N120-1,N120.11,Prolapsed cervical intervertebral disc without myelopathy
Spinal degenerative disease,543591000006113.0,240215009,359856016.0,N120-2,N120.12,Cervical disc displacement
Spinal degenerative disease,311131010.0,202707000,311131010.0,N121,N121.00,Thoracic disc displacement without myelopathy
Spinal degenerative disease,311130011.0,202707000,311130011.0,N121-1,N121.11,Prolapsed thoracic intervertebral disc without myelopathy
Spinal degenerative disease,733681000006111.0,202708005,311132015.0,N122,N122.00,Lumbar disc displacement
Spinal degenerative disease,311132015.0,202708005,311132015.0,N122-1,N122.11,Prolapsed lumbar intervertebral disc
Spinal degenerative disease,400274015.0,240213002,359854018.0,N123,N123.00,"Disc displacement, site unspecified, without myelopathy"
Spinal degenerative disease,359855017.0,73589001,122194016.0,N123-1,N123.11,Intervertebral disc prolapse NOS
Spinal degenerative disease,359854018.0,240213002,359854018.0,N123-2,N123.12,Prolapsed intervertebral disc without myelopathy
Spinal degenerative disease,75341011.0,45181002,75341011.0,N124,N124.00,Schmorl's nodes
Spinal degenerative disease,311137014.0,45181002,75341011.0,N1240,N124000,Schmorl's nodes of unspecified region
Spinal degenerative disease,155341000006118.0,86804002,143963017.0,N1241,N124100,Schmorl's nodes of the thoracic region
Spinal degenerative disease,155331000006111.0,29574001,49481016.0,N1242,N124200,Schmorl's nodes of the lumbar region
Spinal degenerative disease,311140014.0,45181002,75341011.0,N124z,N124z00,"Schmorl's nodes, region NOS"
Spinal degenerative disease,543561000006117.0,69195002,114931012.0,N125,N125.00,Cervical disc degeneration
Spinal degenerative disease,106481000006117.0,68675004,114066012.0,N126,N126.00,Thoracic disc degeneration
Spinal degenerative disease,733661000006118.0,26538006,44436017.0,N127,N127.00,Lumbar disc degeneration
Spinal degenerative disease,311141013.0,77547008,128728011.0,N128,N128.00,Degenerative disc disease NOS
Spinal degenerative disease,400275019.0,267976000,400275019.0,N129,N129.00,Disc disorder with myelopathy
Spinal degenerative disease,202401000006112.0,202728009,311159011.0,N129-1,N129.11,Prolapsed intervertebral disc with associated myelopathy
Spinal degenerative disease,311145016.0,267976000,400275019.0,N1290,N129000,Unspecified disc disorder with myelopathy
Spinal degenerative disease,311146015.0,202717005,311146015.0,N1291,N129100,Cervical disc disorder with myelopathy
Spinal degenerative disease,311147012.0,202718000,311147012.0,N1292,N129200,Thoracic disc disorder with myelopathy
Spinal degenerative disease,311148019.0,202719008,311148019.0,N1293,N129300,Lumbar disc disorder with myelopathy
Spinal degenerative disease,311149010.0,267976000,400275019.0,N129z,N129z00,Disc disorder with myelopathy NOS
Spinal degenerative disease,311159011.0,202728009,311159011.0,N12B,N12B.00,Disc prolapse with myelopathy
Spinal degenerative disease,311160018.0,202729001,311160018.0,N12B0,N12B000,Cervical disc prolapse with myelopathy
Spinal degenerative disease,311161019.0,202730006,311161019.0,N12B1,N12B100,Thoracic disc prolapse with myelopathy
Spinal degenerative disease,311162014.0,202731005,311162014.0,N12B2,N12B200,Lumbar disc prolapse with myelopathy
Spinal degenerative disease,311163016.0,202732003,311163016.0,N12C,N12C.00,Disc prolapse with radiculopathy
Spinal degenerative disease,311164010.0,202733008,311164010.0,N12C0,N12C000,Cervical disc prolapse with radiculopathy
Spinal degenerative disease,311167015.0,202734002,311167015.0,N12C1,N12C100,Thoracic disc prolapse with radiculopathy
Spinal degenerative disease,311168013.0,202735001,311168013.0,N12C2,N12C200,Lumbar disc prolapse with radiculopathy
Spinal degenerative disease,311170016.0,202736000,311170016.0,N12C3,N12C300,Lumbar disc prolapse with cauda equina compression
Spinal degenerative disease,455431014.0,311804006,455431014.0,N12C4,N12C400,Prolapsed lumbar intervertebral disc with sciatica
Spinal degenerative disease,311173019.0,36427004,60784012.0,N12z,N12z.00,Other and unspecified disc disorders
Spinal degenerative disease,311174013.0,36427004,60784012.0,N12z0,N12z000,Other disc disorders of unspecified site
Spinal degenerative disease,311175014.0,425878001,2674166010.0,N12z1,N12z100,Other cervical disc disorders
Spinal degenerative disease,311176010.0,36427004,60784012.0,N12z2,N12z200,Other thoracic disc disorders
Spinal degenerative disease,311177018.0,443700006,2840290015.0,N12z3,N12z300,Other lumbar disc disorders
Spinal degenerative disease,311179015.0,202745004,311179015.0,N12z5,N12z500,Annular tear of cervical disc
Spinal degenerative disease,311180017.0,202746003,311180017.0,N12z6,N12z600,Resorption of cervical disc
Spinal degenerative disease,311181018.0,202747007,311181018.0,N12z7,N12z700,Calcification of cervical disc
Spinal degenerative disease,311183015.0,202749005,311183015.0,N12z9,N12z900,Annular tear of thoracic disc
Spinal degenerative disease,311185010.0,202751009,311185010.0,N12zB,N12zB00,Calcification of thoracic disc
Spinal degenerative disease,311187019.0,202753007,311187019.0,N12zD,N12zD00,Annular tear of lumbar disc
Spinal degenerative disease,311188012.0,202754001,311188012.0,N12zE,N12zE00,Resorption of lumbar disc
Spinal degenerative disease,311189016.0,202755000,311189016.0,N12zF,N12zF00,Calcification of lumbar disc
Spinal degenerative disease,311191012.0,202757008,311191012.0,N12zH,N12zH00,Cervical disc disorder with radiculopathy
Spinal degenerative disease,311192017.0,36427004,60784012.0,N12zz,N12zz00,Disc disorders NOS
Spinal degenerative disease,312620017.0,73589001,122194016.0,Nyu70,Nyu7000,[X]Other cervical disc displacement
Spinal degenerative disease,312621018.0,69195002,114931012.0,Nyu71,Nyu7100,[X]Other cervical disc degeneration
Spinal degenerative disease,312622013.0,425878001,2674166010.0,Nyu72,Nyu7200,[X]Other cervical disc disorders
