Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Chronic kidney disease,596261000000111.0,324471000000100,596261000000111.0,1Z1J,1Z1J.00,Chronic kidney disease stage 4 without proteinuria
Chronic kidney disease,8345881000006115.0,949881000000106,2427351000000116.0,^ESCTCH834588,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1
Chronic kidney disease,8345901000006118.0,949901000000109,2427431000000116.0,^ESCTCH834590,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2
Chronic kidney disease,8345931000006110.0,949921000000100,2427481000000117.0,^ESCTCH834593,,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3
Chronic kidney disease,8346001000006110.0,950061000000103,2427781000000111.0,^ESCTCH834600,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1
Chronic kidney disease,8346021000006117.0,950081000000107,2427831000000118.0,^ESCTCH834602,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2
Chronic kidney disease,8346041000006112.0,950101000000101,2427881000000119.0,^ESCTCH834604,,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3
Chronic kidney disease,8346101000006114.0,950181000000106,2428071000000110.0,^ESCTCH834610,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1
Chronic kidney disease,8346121000006115.0,950211000000107,2428121000000110.0,^ESCTCH834612,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2
Chronic kidney disease,8346151000006114.0,950231000000104,2428171000000114.0,^ESCTCH834615,,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3
Chronic kidney disease,8346171000006115.0,950251000000106,2428261000000114.0,^ESCTCH834617,,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1
Chronic kidney disease,8346201000006115.0,950291000000103,2428311000000119.0,^ESCTCH834620,,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2
Chronic kidney disease,8346221000006114.0,950311000000102,2428361000000117.0,^ESCTCH834622,,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3
Chronic kidney disease,3528309015.0,737562008,3528309015.0,^ESCT1167847,,MCKD - Multicystic kidney disease
Chronic kidney disease,1.2456601000006116e+16,410511000000103,968901000000114.0,^ESCT1245660,,[V]Aftercare involving extracorporeal dialysis
Chronic kidney disease,1.2456611000006118e+16,398471000000102,895461000000116.0,^ESCT1245661,,[V]Aftercare involving intermittent dialysis
Chronic kidney disease,1.2456621000006114e+16,426351000000102,955921000000117.0,^ESCT1245662,,[V]Aftercare involving peritoneal dialysis
